Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Lindsay Wisdom-Hylton,WAS,F,34,501,34,2,14.7,1.8,3.7,.480,0.0,0.0,.000,1.8,3.7,.484,0.4,0.6,.737,1.2,2.9,0.9,0.7,0.8,1.2,1.5,4.0
Julie Wojta,MIN,G-F,1,4,1,0,4.0,0.0,2.0,.000,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0
Monica Wright,MIN,G,34,660,34,7,19.4,3.0,6.6,.458,0.5,1.3,.364,2.6,5.3,.481,2.1,2.8,.740,0.5,2.4,1.9,1.0,0.2,1.9,2.0,8.6
Tanisha Wright,SEA,G,32,953,32,32,29.8,2.8,7.4,.373,0.3,1.6,.192,2.4,5.8,.424,2.1,2.4,.859,0.7,3.0,4.4,1.2,0.1,2.7,2.8,7.9
Sophia Young-Malcolm,SAS,F,33,1049,33,33,31.8,6.4,12.3,.521,0.0,0.1,.000,6.4,12.2,.525,3.4,4.8,.706,2.1,7.2,2.1,2.2,0.4,1.7,2.3,16.3
Tamera Young,CHI,F,33,804,33,24,24.4,3.5,8.3,.423,0.0,0.0,.000,3.5,8.3,.425,1.2,2.0,.606,1.3,3.7,1.4,1.0,0.2,1.4,2.7,8.2
Shavonte Zellous,IND,G,31,692,31,31,22.3,2.5,6.9,.369,0.6,1.8,.345,1.9,5.1,.377,1.8,2.4,.770,0.9,2.7,1.7,0.7,0.5,1.4,2.3,7.5
Karima Christmas-Kelly,TOT,F-G,30,335,30,6,11.2,1.0,3.1,.323,0.4,1.3,.316,0.6,1.8,.327,0.8,1.2,.649,0.9,2.1,0.5,0.9,0.3,0.5,1.1,3.2
Roneeka Hodges,TOT,G,32,617,32,16,19.3,2.7,6.8,.399,1.5,4.3,.353,1.2,2.6,.476,0.6,0.9,.714,0.3,1.9,1.4,0.6,0.3,1.2,0.6,7.6
Lynetta Kizer,TOT,F,22,300,22,0,13.6,2.1,5.3,.405,0.1,0.3,.500,2.0,5.0,.400,1.3,1.4,.935,1.5,3.0,0.3,0.5,0.1,0.9,1.8,5.7
Jessica Moore,TOT,F-C,16,108,16,0,6.8,0.6,1.3,.450,0.0,0.0,,0.6,1.3,.450,0.6,0.8,.750,0.5,1.1,0.1,0.0,0.0,0.6,1.1,1.7
Courtney Paris,TOT,C,27,254,27,0,9.4,1.4,2.7,.542,0.0,0.0,,1.4,2.7,.542,0.3,1.0,.333,1.3,3.1,0.4,0.3,0.4,0.6,1.1,3.2
Andrea Riley,TOT,G,11,99,11,0,9.0,0.5,3.0,.152,0.1,1.5,.059,0.4,1.5,.250,1.3,1.5,.824,0.0,0.8,1.4,0.3,0.1,1.2,0.7,2.3
Karima Christmas-Kelly,TUL,F-G,14,161,14,6,11.5,1.0,3.0,.333,0.4,1.1,.313,0.6,1.9,.346,1.2,1.6,.739,1.1,1.9,0.2,1.0,0.3,0.4,1.6,3.6
Roneeka Hodges,IND,G,12,107,12,0,8.9,1.2,3.7,.318,0.6,2.3,.259,0.6,1.4,.412,0.3,0.5,.500,0.2,0.6,0.6,0.3,0.5,0.3,0.3,3.2
Lynetta Kizer,TUL,F,7,66,7,0,9.4,0.4,2.4,.176,0.0,0.3,.000,0.4,2.1,.200,1.9,2.0,.929,1.0,2.1,0.0,0.6,0.0,0.4,1.0,2.7
Jessica Moore,ATL,F-C,8,43,8,0,5.4,0.8,1.1,.667,0.0,0.0,,0.8,1.1,.667,0.4,0.5,.750,0.6,1.3,0.0,0.0,0.0,0.8,1.0,1.9
Courtney Paris,ATL,C,4,29,4,0,7.3,0.8,1.5,.500,0.0,0.0,,0.8,1.5,.500,0.0,1.0,.000,0.8,2.0,0.0,0.5,0.5,0.3,1.3,1.5
Andrea Riley,PHO,G,9,84,9,0,9.3,0.6,3.1,.179,0.1,1.8,.063,0.4,1.3,.333,1.6,1.9,.824,0.0,0.9,1.4,0.3,0.1,1.3,0.6,2.8
Karima Christmas-Kelly,IND,F-G,16,174,16,0,10.9,1.0,3.2,.314,0.4,1.4,.318,0.6,1.8,.310,0.4,0.9,.500,0.8,2.3,0.8,0.8,0.3,0.5,0.7,2.9
Roneeka Hodges,TUL,G,20,510,20,16,25.5,3.7,8.7,.420,2.1,5.5,.376,1.6,3.3,.492,0.9,1.1,.773,0.5,2.7,1.9,0.8,0.2,1.7,0.9,10.2
Lynetta Kizer,PHO,F,15,234,15,0,15.6,2.9,6.6,.444,0.2,0.3,.750,2.7,6.3,.432,1.1,1.1,.941,1.7,3.4,0.5,0.4,0.1,1.1,2.1,7.1
Jessica Moore,CON,F-C,8,65,8,0,8.1,0.4,1.4,.273,0.0,0.0,,0.4,1.4,.273,0.8,1.0,.750,0.4,0.9,0.3,0.0,0.0,0.4,1.3,1.5
Courtney Paris,TUL,C,23,225,23,0,9.8,1.6,2.9,.545,0.0,0.0,,1.6,2.9,.545,0.4,1.0,.391,1.4,3.3,0.5,0.3,0.4,0.6,1.1,3.5
Andrea Riley,LAS,G,2,15,2,0,7.5,0.0,2.5,.000,0.0,0.5,.000,0.0,2.0,.000,0.0,0.0,,0.0,0.5,1.0,0.0,0.0,0.5,1.5,0.0
