Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Barbara Farris,NYL,F-C,28,237,28,0,8.5,0.7,2.1,.345,0.0,0.0,,0.7,2.1,.345,0.5,0.6,.813,0.6,1.5,0.5,0.2,0.0,0.7,1.1,1.9
Marie Ferdinand-Harris,SAS,G,34,481,34,12,14.1,1.8,5.0,.359,0.2,0.8,.222,1.6,4.2,.385,1.1,1.2,.900,1.0,2.4,0.8,0.6,0.1,1.1,1.6,4.8
Marta Fernandez,LAS,G,34,891,34,20,26.2,3.1,8.3,.379,0.4,1.4,.245,2.8,6.9,.408,2.1,2.6,.798,0.4,2.1,3.0,1.1,0.4,2.6,0.9,8.7
Cheryl Ford,DET,F,15,460,15,15,30.7,4.7,9.5,.497,0.0,0.0,,4.7,9.5,.497,3.5,5.5,.639,3.2,11.2,1.5,1.9,0.7,2.8,3.6,13.0
Linda Frohlich,SAC,F-C,10,51,10,0,5.1,0.4,1.3,.308,0.2,0.3,.667,0.2,1.0,.200,0.4,0.4,1.000,0.2,0.9,0.2,0.1,0.1,1.2,1.0,1.4
Katie Gearlds,SEA,G-F,33,437,33,0,13.2,1.3,3.5,.386,0.7,1.9,.344,0.7,1.5,.440,0.7,0.8,.880,0.5,1.6,0.7,0.4,0.2,0.6,0.7,4.0
Gillian Goring,WAS,C,21,156,21,0,7.4,0.9,2.1,.422,0.0,0.0,.000,0.9,2.1,.432,0.8,1.0,.762,0.8,2.0,0.1,0.2,0.6,0.2,1.3,2.6
Erin Grant,HOU,G,17,211,17,2,12.4,0.5,1.4,.391,0.0,0.1,.000,0.5,1.2,.429,0.4,0.6,.700,0.4,1.1,2.2,0.4,0.0,0.6,1.2,1.5
Yolanda Griffith*,SAC,C-F,32,738,32,32,23.1,3.3,6.7,.502,0.0,0.0,,3.3,6.7,.502,2.3,3.6,.658,2.0,4.6,1.5,1.0,0.4,2.0,3.0,9.0
Kamesha Hairston,CON,F,17,148,17,0,8.7,0.6,2.4,.244,0.2,0.7,.250,0.4,1.7,.241,0.5,0.7,.750,0.8,1.8,0.4,0.4,0.0,0.5,1.5,1.9
Becky Hammon*,SAS,G,28,934,28,27,33.4,6.4,14.4,.445,2.6,6.5,.404,3.8,7.8,.479,3.4,3.6,.931,0.3,2.8,5.0,0.8,0.2,4.1,1.8,18.8
Lindsey Harding,MIN,G,20,602,20,20,30.1,4.3,12.2,.354,0.4,1.8,.229,3.9,10.4,.375,2.7,3.9,.679,0.8,4.4,3.9,1.0,0.3,2.4,2.2,11.7
Kristin Haynie,SAC,G,34,545,34,2,16.0,1.4,4.0,.353,0.6,1.3,.489,0.8,2.7,.286,0.2,0.3,.800,0.2,1.1,2.1,0.5,0.2,2.0,1.3,3.7
Doneeka Lewis,SEA,G,7,33,7,0,4.7,0.6,1.9,.308,0.0,0.4,.000,0.6,1.4,.400,0.3,0.3,1.000,0.0,0.3,0.9,0.1,0.0,0.9,0.3,1.4
Roneeka Hodges,HOU,G,29,331,29,4,11.4,1.1,3.8,.279,0.7,2.3,.299,0.4,1.5,.250,0.7,0.8,.909,0.3,1.0,0.9,0.4,0.0,0.7,0.7,3.5
Ebony Hoffman,IND,F,34,582,34,10,17.1,1.7,3.8,.445,0.1,0.1,.400,1.6,3.6,.447,0.8,1.0,.824,1.2,4.0,0.8,0.6,0.5,1.2,2.0,4.2
Chamique Holdsclaw,LAS,F,5,150,5,5,30.0,6.2,12.6,.492,0.4,0.6,.667,5.8,12.0,.483,3.0,3.6,.833,1.8,5.6,3.0,1.2,0.6,5.2,2.8,15.8
Sandora Irvin,SAS,F,23,128,23,0,5.6,0.6,1.8,.310,0.0,0.2,.000,0.6,1.7,.342,0.0,0.1,.500,0.7,1.7,0.3,0.1,0.4,0.5,0.9,1.2
Lauren Jackson*,SEA,F-C,31,1020,31,31,32.9,8.3,16.0,.519,1.6,3.9,.402,6.7,12.1,.557,5.6,6.4,.883,2.6,9.7,1.3,1.0,2.0,1.8,3.0,23.8
Tiffany Jackson-Jones,NYL,F,34,474,34,0,13.9,1.9,4.5,.416,0.0,0.0,,1.9,4.5,.416,1.3,2.3,.570,0.9,3.1,0.6,0.7,0.4,1.4,1.9,5.1
Amber Jacobs,MIN,G,29,328,29,0,11.3,1.2,3.5,.333,0.6,2.2,.262,0.6,1.3,.459,0.3,0.4,.615,0.1,0.7,1.4,0.3,0.0,1.4,1.1,3.2
Tamara James,WAS,G-F,31,401,31,9,12.9,1.7,4.3,.388,0.6,1.6,.360,1.1,2.7,.405,1.5,1.7,.849,0.5,1.6,1.1,0.8,0.1,0.9,1.4,5.4
Cathy Joens,CHI,G-F,19,271,19,0,14.3,1.6,4.2,.392,1.2,2.4,.489,0.5,1.8,.265,0.6,0.7,.846,0.3,1.7,1.7,0.9,0.1,0.7,0.9,5.0
Shannon Johnson,DET,G,33,559,33,8,16.9,1.7,5.0,.343,0.9,2.1,.414,0.8,2.9,.292,1.5,1.8,.820,0.5,1.8,1.7,0.6,0.1,1.2,2.1,5.8
Temeka Johnson,LAS,G,11,206,11,11,18.7,2.6,8.0,.330,0.1,0.3,.333,2.5,7.7,.329,1.0,1.5,.688,0.4,2.6,2.7,0.7,0.1,2.8,1.5,6.4
Vickie Johnson,SAS,G-F,30,852,30,29,28.4,3.2,7.1,.444,0.7,1.6,.429,2.5,5.5,.448,1.1,1.3,.821,1.7,4.8,3.5,1.1,0.3,1.2,1.5,8.1
Asjha Jones,CON,F,30,942,30,30,31.4,6.4,14.3,.449,0.0,0.4,.083,6.4,13.9,.459,2.4,3.1,.766,2.2,6.1,2.5,0.8,0.8,3.0,3.0,15.3
Laurie Koehn,WAS,G,28,109,28,0,3.9,0.5,1.3,.361,0.4,1.2,.364,0.0,0.1,.333,0.1,0.1,1.000,0.0,0.3,0.2,0.0,0.0,0.1,0.3,1.4
Cathrine Kraayeveld,NYL,F,34,967,34,34,28.4,3.8,8.8,.433,1.6,3.8,.411,2.2,5.0,.450,1.6,2.1,.786,1.1,4.5,1.5,0.9,0.6,2.5,2.5,10.8
Jennifer Lacy,PHO,F,20,94,20,0,4.7,0.6,1.5,.414,0.1,0.2,.333,0.6,1.3,.423,0.5,0.9,.556,0.5,1.0,0.1,0.2,0.0,0.5,1.3,1.8
Ivory Latta,DET,G,31,221,31,1,7.1,1.1,2.8,.391,0.7,1.6,.449,0.4,1.2,.316,0.1,0.2,.429,0.1,0.6,0.6,0.3,0.1,0.5,0.8,3.0
Kara Lawson,SAC,G,34,774,34,0,22.8,3.8,10.0,.376,1.3,3.9,.338,2.4,6.1,.401,2.2,2.6,.841,0.7,2.4,2.0,0.9,0.2,1.4,1.4,11.0
Betty Lennox,SEA,G,34,937,34,34,27.6,4.6,10.6,.428,1.0,2.9,.343,3.6,7.7,.460,3.2,3.6,.909,1.4,4.7,2.7,1.1,0.1,2.7,2.2,13.4
Yelena Leuchanka,WAS,C,6,29,6,0,4.8,0.2,1.0,.167,0.0,0.0,,0.2,1.0,.167,0.3,0.3,1.000,0.3,0.5,0.5,0.3,0.0,0.5,1.2,0.7
Camille Smith,SAS,F,34,711,34,7,20.9,1.6,3.9,.412,0.1,0.3,.273,1.5,3.5,.425,0.6,1.2,.525,1.7,4.5,0.7,0.9,0.3,1.2,2.1,3.9
Stacey Lovelace,WAS,C,9,105,9,0,11.7,1.0,2.3,.429,0.2,0.8,.286,0.8,1.6,.500,0.4,0.9,.500,0.7,1.4,0.2,0.4,0.0,0.8,1.4,2.7
Sancho Lyttle,HOU,F,31,506,31,25,16.3,2.5,5.0,.494,0.0,0.0,,2.5,5.0,.494,0.9,1.6,.569,2.1,5.3,1.0,1.2,0.6,1.3,2.0,5.9
Mwadi Mabika,LAS,G,33,762,33,23,23.1,2.8,7.8,.364,1.1,3.5,.310,1.8,4.3,.408,1.3,1.7,.754,0.5,3.8,2.2,0.8,0.1,2.2,2.7,8.1
Megan Mahoney,CON,F,18,121,18,0,6.7,0.4,1.6,.250,0.1,0.3,.167,0.3,1.2,.273,0.9,1.2,.727,0.4,0.8,0.4,0.2,0.1,0.6,1.0,1.7
Hamchetou Maiga-Ba,HOU,F,34,1008,34,34,29.6,3.6,7.9,.454,0.0,0.1,.200,3.6,7.8,.458,1.9,2.3,.833,1.1,4.0,2.3,1.7,0.1,2.1,3.3,9.1
Evanthia Maltsi,CON,G-F,26,482,26,7,18.5,2.0,5.4,.379,1.2,3.0,.416,0.8,2.4,.333,0.3,0.5,.750,0.6,2.5,1.5,0.8,0.1,1.0,1.5,5.7
Kristen Mann,MIN,F,34,882,34,17,25.9,2.8,7.5,.375,1.1,3.1,.349,1.7,4.4,.393,0.9,1.1,.784,1.1,3.6,1.3,0.9,0.2,0.8,2.4,7.6
Katie Mattera,DET,C,34,447,34,12,13.1,2.0,3.9,.527,0.0,0.0,,2.0,3.9,.527,1.1,1.6,.736,1.6,4.9,0.2,0.2,0.7,1.2,2.3,5.2
Kelly Mazzante,PHO,G,34,488,34,3,14.4,1.9,4.9,.388,1.1,3.4,.342,0.7,1.5,.490,0.4,0.4,1.000,0.3,1.6,1.1,0.8,0.1,0.6,0.8,5.4
Janel McCarville,NYL,F-C,32,677,32,21,21.2,4.3,7.8,.546,0.0,0.0,.000,4.3,7.8,.548,1.9,2.3,.833,1.4,4.8,1.1,1.2,0.6,2.5,2.3,10.4
Teana Miller,PHO,C,2,5,2,0,2.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,.000,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
Taj McWilliams-Franklin,LAS,F-C,29,851,29,27,29.3,4.3,8.8,.490,0.1,0.4,.231,4.2,8.3,.504,2.3,3.0,.773,2.4,5.9,1.7,1.2,1.0,1.7,2.6,11.1
Coco Miller,WAS,G,30,455,30,2,15.2,1.6,3.9,.405,0.3,0.8,.400,1.2,3.0,.407,0.5,0.5,1.000,0.7,1.6,0.8,0.6,0.1,1.0,1.5,4.0
Kelly Miller,PHO,G,34,1040,34,34,30.6,3.4,7.1,.479,0.8,2.1,.386,2.6,5.0,.518,1.9,2.4,.780,1.4,4.9,4.6,1.2,0.1,2.5,2.8,9.4
Tausha Mills,DET,C,5,51,5,1,10.2,1.2,4.2,.286,0.0,0.0,,1.2,4.2,.286,0.6,0.8,.750,2.0,3.6,0.4,0.0,0.0,1.2,2.2,3.0
DeLisha Milton-Jones,WAS,F,34,1141,34,34,33.6,4.9,13.9,.349,0.8,3.5,.235,4.0,10.4,.387,2.9,3.4,.845,1.3,6.4,1.6,1.5,1.1,3.6,3.1,13.4
Liz Moeggenberg,CHI,F,23,206,23,0,9.0,0.7,1.8,.415,0.0,0.3,.167,0.7,1.5,.457,0.1,0.2,.400,1.1,1.3,0.3,0.1,0.1,0.4,0.7,1.6
Adriana Moises,PHO,G,4,31,4,0,7.8,0.5,1.3,.400,0.3,0.3,1.000,0.3,1.0,.250,0.5,0.5,1.000,0.8,1.8,0.8,0.8,0.0,2.5,0.5,1.8
Jessica Moore,LAS,F-C,28,440,28,17,15.7,1.7,4.3,.400,0.0,0.0,,1.7,4.3,.400,1.0,1.5,.643,1.3,3.1,0.6,0.2,0.2,1.2,2.3,4.4
Loree Moore,NYL,G,34,1163,34,33,34.2,3.5,8.5,.412,1.6,4.0,.407,1.9,4.5,.416,1.0,1.7,.586,1.2,4.1,4.8,2.2,0.1,2.9,2.7,9.6
Navonda Moore,MIN,G,19,87,19,0,4.6,0.4,1.4,.269,0.1,0.4,.125,0.3,0.9,.333,0.3,0.4,.750,0.2,0.8,0.2,0.2,0.0,0.4,1.1,1.1
Tamara Moore,HOU,G,15,289,15,9,19.3,1.4,3.8,.368,0.3,1.0,.267,1.1,2.8,.405,0.8,0.8,1.000,0.5,1.7,2.9,1.1,0.1,2.1,2.5,3.9
Bernice Mosby,WAS,F,28,279,28,0,10.0,1.1,2.2,.484,0.0,0.0,.000,1.1,2.2,.492,0.8,1.0,.821,0.9,2.8,0.4,0.3,0.2,0.7,0.8,3.0
Shay Murphy,MIN,G,32,436,32,0,13.6,1.7,4.5,.372,0.6,2.1,.273,1.1,2.5,.456,1.2,1.4,.848,1.6,3.3,0.5,0.6,0.3,0.6,1.5,5.2
Astou Ndiaye-Diatta,SEA,F,4,58,4,0,14.5,1.3,3.5,.357,0.0,0.3,.000,1.3,3.3,.385,0.0,0.0,,1.0,1.8,0.0,0.3,0.3,1.3,1.5,2.5
Chelsea Newton,SAC,G,34,696,34,34,20.5,2.2,5.8,.376,0.3,1.0,.333,1.9,4.8,.384,1.8,2.3,.769,0.8,1.8,1.4,0.9,0.2,1.2,2.8,6.4
Deanna Nolan,DET,G-F,34,1175,34,34,34.6,6.5,14.1,.460,1.4,3.4,.393,5.1,10.7,.482,1.9,2.3,.823,1.0,4.4,3.9,1.4,0.4,2.4,2.0,16.3
Nicole Ohlde,MIN,F-C,34,922,34,34,27.1,3.8,10.1,.374,0.0,0.0,,3.8,10.1,.374,4.0,4.7,.845,2.0,6.1,1.6,0.5,0.6,2.4,3.7,11.5
Murriel Page,LAS,F,34,627,34,8,18.4,2.1,5.0,.418,0.1,0.3,.200,2.0,4.7,.431,0.6,0.7,.792,1.0,3.3,1.3,0.4,0.3,0.7,2.0,4.8
Wendy Palmer,SEA,F,34,474,34,3,13.9,1.6,3.9,.417,0.1,0.6,.143,1.5,3.3,.468,1.3,1.6,.782,1.3,4.3,0.5,0.4,0.2,1.1,2.2,4.6
Ticha Penicheiro,SAC,G,32,757,32,32,23.7,1.8,5.9,.314,0.1,0.4,.214,1.8,5.4,.322,1.9,2.3,.822,0.6,2.6,4.5,1.5,0.0,1.9,1.8,5.7
Jia Perkins,CHI,G,33,762,33,5,23.1,4.6,10.0,.464,1.2,2.7,.433,3.5,7.3,.475,1.2,1.6,.774,0.9,3.3,2.3,1.5,0.2,1.5,2.0,11.7
Erin Perperoglou,SAS,F,18,499,18,11,27.7,3.7,7.9,.462,0.5,1.9,.265,3.2,6.1,.523,3.4,4.2,.816,1.8,6.1,2.2,1.9,0.7,2.4,3.3,11.3
Tari Phillips,HOU,F-C,6,35,6,0,5.8,0.5,1.7,.300,0.0,0.0,,0.5,1.7,.300,0.7,0.7,1.000,0.3,0.8,0.2,0.5,0.0,0.8,1.5,1.7
Plenette Pierson,DET,F,34,858,34,0,25.2,4.4,9.2,.478,0.0,0.1,.000,4.4,9.0,.485,2.9,3.8,.754,2.1,5.8,1.7,0.8,0.9,2.3,3.2,11.6
Cappie Pondexter,PHO,G,31,966,31,31,31.2,6.2,14.5,.431,1.2,3.5,.333,5.1,11.0,.462,3.5,4.4,.815,0.5,3.6,4.0,0.9,0.3,2.2,1.9,17.2
Elaine Powell,DET,G,32,323,32,12,10.1,0.7,1.7,.407,0.0,0.0,,0.7,1.7,.407,0.5,0.7,.696,0.3,1.1,1.4,0.4,0.1,0.9,1.0,1.9
Nicole Powell,SAC,F,34,986,34,34,29.0,4.3,11.5,.376,1.8,4.8,.380,2.5,6.7,.373,2.4,2.4,.964,1.9,5.6,1.7,1.4,0.4,1.9,1.9,12.8
Armintie Herrington,CHI,G,34,893,34,34,26.3,2.8,6.8,.409,0.0,0.1,.333,2.8,6.7,.410,2.3,4.4,.517,2.4,6.0,2.9,1.2,0.2,1.7,2.0,7.9
Noelle Quinn,MIN,G,34,670,34,19,19.7,1.1,3.6,.298,0.2,1.1,.184,0.9,2.5,.349,0.4,0.7,.625,0.5,2.6,4.4,0.9,0.4,2.0,1.2,2.8
Kristen Rasmussen,CON,F,33,522,33,3,15.8,1.2,3.0,.414,0.5,0.8,.556,0.8,2.2,.361,0.5,0.6,.810,1.1,2.8,0.9,0.3,0.2,1.1,1.6,3.5
Stephanie Raymond,CHI,G,20,180,20,0,9.0,1.0,3.1,.328,0.7,2.2,.318,0.3,0.9,.353,0.4,0.7,.538,0.1,0.7,1.4,0.2,0.0,0.9,0.6,3.1
Kathrin Ress,MIN,F,28,348,28,1,12.4,1.1,2.8,.397,0.1,0.1,.500,1.0,2.6,.392,0.8,1.0,.724,1.4,2.5,0.6,0.3,0.1,1.3,2.5,3.0
Ruth Riley,SAS,C,30,773,30,29,25.8,2.4,6.5,.371,0.2,0.9,.185,2.2,5.6,.401,0.9,1.0,.931,1.1,4.9,1.2,0.9,2.0,2.3,3.8,5.9
Ashley Robinson,SEA,C,33,409,33,5,12.4,0.7,1.9,.349,0.0,0.0,.000,0.7,1.9,.355,0.1,0.5,.267,0.9,3.0,0.4,0.5,0.8,0.8,1.7,1.5
Crystal Robinson,WAS,F,2,44,2,2,22.0,0.5,3.0,.167,0.0,1.0,.000,0.5,2.0,.250,0.0,0.0,,0.0,1.0,1.0,1.0,0.5,0.5,2.0,1.0
Nykesha Sales,CON,F-G,26,762,26,25,29.3,4.7,12.1,.392,0.9,2.7,.324,3.8,9.3,.412,2.8,3.2,.878,1.3,4.0,3.2,1.4,0.4,2.2,2.3,13.1
Sheri Sam,IND,G-F,33,591,33,4,17.9,1.9,5.6,.339,0.3,1.0,.273,1.6,4.6,.353,0.9,1.3,.690,1.1,2.9,1.3,0.9,0.2,1.2,1.8,5.0
Amy Sanders,DET,G,6,9,6,0,1.5,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,0.3,0.7,.500,0.0,0.3,0.0,0.0,0.0,0.3,0.5,0.3
Nakia Sanford,WAS,C-F,34,994,34,31,29.2,3.6,6.8,.530,0.0,0.0,,3.6,6.8,.530,3.8,5.7,.665,2.9,7.1,0.7,0.8,0.8,2.6,4.1,11.0
Kelly Schumacher,PHO,C,34,543,34,0,16.0,1.7,3.7,.456,0.1,0.2,.429,1.6,3.5,.458,1.0,1.4,.739,0.9,4.3,0.4,0.5,0.7,1.0,1.9,4.4
Olympia Scott,PHO,C,8,32,8,0,4.0,0.1,0.9,.143,0.0,0.0,,0.1,0.9,.143,0.8,1.0,.750,0.3,0.5,0.3,0.4,0.1,0.4,0.8,1.0
K.B. Sharp,IND,G,34,454,34,0,13.4,1.2,2.9,.412,0.2,0.8,.286,0.9,2.0,.464,0.6,0.9,.724,0.3,0.9,1.4,0.4,0.0,0.8,0.5,3.2
Ashley Shields,HOU,G,26,304,26,0,11.7,1.5,5.3,.275,0.3,0.7,.389,1.2,4.6,.258,2.1,2.8,.740,0.5,1.3,0.8,0.4,0.0,1.7,1.0,5.3
Crystal Smith,HOU,G,27,683,27,23,25.3,2.3,5.8,.397,1.0,2.6,.386,1.3,3.2,.407,0.7,0.8,.905,0.4,2.0,2.7,1.3,0.1,2.1,1.9,6.3
Katie Smith*,DET,G,34,1166,34,34,34.3,3.8,10.4,.361,1.8,5.8,.311,2.0,4.7,.421,3.9,4.6,.847,0.5,3.8,3.6,1.2,0.1,1.7,2.4,13.2
Kim Smith,SAC,F,3,6,3,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.7,0.0,0.0,0.0,0.3,0.3,0.0
Tangela Smith,PHO,C,34,1072,34,34,31.5,4.9,11.7,.414,0.6,1.8,.328,4.3,9.9,.429,2.3,2.9,.788,1.6,6.5,1.3,1.2,1.6,1.6,3.0,12.6
Tyresa Smith,DET,F,1,7,1,0,7.0,0.0,2.0,.000,0.0,0.0,,0.0,2.0,.000,1.0,2.0,.500,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
