Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Rebekkah Brunson,SAC,F,27,665,27,17,24.6,4.6,9.4,.486,0.0,0.0,.000,4.6,9.4,.488,3.1,3.9,.783,2.5,7.0,0.3,1.5,0.6,1.7,2.1,12.3
Janell Burse,SEA,C,34,541,34,8,15.9,2.2,4.3,.510,0.0,0.0,,2.2,4.3,.510,1.7,2.4,.738,0.9,3.1,0.3,0.6,0.9,1.0,2.1,6.1
Dominique Canty,CHI,G,34,776,34,34,22.8,2.2,5.7,.381,0.1,0.3,.364,2.1,5.4,.383,2.4,3.5,.689,0.5,1.9,3.2,0.8,0.1,1.7,2.8,6.9
Essence Carson,NYL,G,34,859,34,34,25.3,3.9,9.4,.408,1.0,3.0,.333,2.9,6.4,.443,1.3,1.4,.917,0.7,2.1,1.4,1.1,0.3,1.6,2.2,10.0
Swin Cash*,SEA,F,32,1094,32,29,34.2,4.3,11.1,.392,0.3,1.0,.323,4.0,10.1,.398,3.2,4.0,.797,1.9,6.7,2.6,0.9,0.5,2.8,3.1,12.2
Iziane Castro Marques,ATL,F-G,34,915,34,33,26.9,5.4,13.1,.413,1.4,4.2,.345,4.0,8.9,.446,2.1,2.7,.780,0.6,2.2,2.0,1.1,0.1,2.4,2.2,14.4
Tamika Catchings*,IND,F,34,1084,34,34,31.9,4.6,12.0,.386,1.2,3.6,.328,3.4,8.4,.411,4.6,5.3,.873,2.5,7.2,3.1,2.9,0.5,2.6,2.7,15.1
Shameka Christon,NYL,G,32,1014,32,31,31.7,4.8,12.0,.402,2.4,6.4,.382,2.4,5.6,.425,4.0,4.6,.865,0.9,4.9,1.8,0.9,0.8,1.8,3.2,16.1
Kristi Cirone,CON,G,4,23,4,0,5.8,0.5,1.3,.400,0.3,0.8,.333,0.3,0.5,.500,0.5,0.8,.667,0.0,1.3,1.0,0.5,0.0,0.0,0.8,1.8
Marissa Coleman,WAS,G-F,28,525,28,0,18.8,1.9,5.7,.340,1.0,2.9,.363,0.9,2.8,.316,1.2,1.6,.756,0.8,2.7,0.8,0.7,0.3,1.2,1.6,6.1
Monique Currie,WAS,F,34,728,34,34,21.4,2.3,6.4,.359,0.6,1.5,.385,1.7,4.9,.352,3.0,3.7,.803,1.1,4.3,1.8,0.9,0.4,1.7,2.4,8.2
Helen Darling,SAS,G,34,642,34,13,18.9,0.8,3.2,.248,0.4,1.3,.295,0.4,1.9,.215,1.1,1.6,.673,0.4,1.8,2.9,0.9,0.1,1.2,2.3,3.1
Jessica Davenport,IND,C,26,181,26,0,7.0,1.1,2.1,.527,0.0,0.0,,1.1,2.1,.527,0.5,0.8,.700,0.6,1.5,0.2,0.3,0.5,0.8,1.5,2.8
Tanae Davis-Cain,DET,G,1,4,1,0,4.0,1.0,5.0,.200,0.0,3.0,.000,1.0,2.0,.500,0.0,1.0,.000,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
Anna DeForge,DET,G,7,113,7,7,16.1,0.7,2.6,.278,0.0,0.6,.000,0.7,2.0,.357,0.0,0.0,,0.9,2.9,1.4,0.6,0.0,1.0,1.0,1.4
Erika de Souza,ATL,F-C,34,928,34,34,27.3,5.0,9.5,.528,0.0,0.0,,5.0,9.5,.528,1.8,2.8,.653,3.5,9.1,1.1,0.9,1.3,2.1,3.4,11.8
Tamecka Dixon,IND,G,32,424,32,1,13.3,1.7,4.2,.410,0.1,0.3,.400,1.6,3.9,.411,0.6,0.7,.857,0.3,1.6,1.2,0.4,0.1,0.8,1.4,4.1
Scholanda Dorrell,SAC,G,34,633,34,29,18.6,2.3,5.7,.409,0.2,0.7,.320,2.1,4.9,.423,1.7,2.6,.678,0.6,1.6,0.8,1.0,0.2,1.6,2.1,6.6
Katie Douglas,IND,G-F,31,1003,31,31,32.4,6.1,14.8,.410,2.1,6.1,.349,3.9,8.7,.452,3.4,3.9,.861,0.8,3.9,2.7,1.8,0.2,2.4,1.5,17.6
Candice Dupree,CHI,F,34,1186,34,34,34.9,6.0,14.0,.429,0.7,1.8,.387,5.3,12.2,.435,3.0,3.8,.785,2.2,7.9,2.2,1.0,1.2,2.4,1.6,15.7
Shyra Ely-Gash,CHI,F,34,497,34,9,14.6,2.5,5.9,.418,0.7,1.8,.383,1.8,4.1,.433,1.2,1.5,.804,0.6,2.6,0.6,0.4,0.2,1.1,1.6,6.8
Lauren Ervin,CON,F,8,56,8,0,7.0,1.0,2.1,.471,0.0,0.0,,1.0,2.1,.471,0.0,0.3,.000,0.5,1.6,0.0,0.1,0.0,0.3,0.6,2.0
Barbara Farris,DET,F-C,13,110,13,3,8.5,0.2,0.7,.222,0.0,0.0,,0.2,0.7,.222,1.0,1.2,.813,0.2,1.4,0.4,0.4,0.0,0.7,1.3,1.3
Marie Ferdinand-Harris,LAS,G,28,339,28,6,12.1,2.1,4.8,.430,0.1,0.8,.182,1.9,4.0,.478,1.1,1.3,.838,0.6,1.5,0.9,0.5,0.1,0.8,1.6,5.4
Cheryl Ford,DET,F,29,755,29,29,26.0,3.3,7.8,.427,0.0,0.1,.000,3.3,7.7,.433,1.9,3.4,.550,2.4,7.4,0.9,1.0,0.4,1.7,3.6,8.6
Sylvia Fowles*,CHI,C,24,692,24,20,28.8,4.3,7.2,.599,0.0,0.0,,4.3,7.2,.599,2.7,4.1,.646,2.2,7.8,0.8,0.9,1.5,3.2,3.0,11.3
A'Quonesia Franklin,SEA,G,2,20,2,0,10.0,0.0,2.0,.000,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,0.0,1.0,0.5,0.5,0.0,0.5,1.0,0.0
Megan Frazee,SAS,F,29,326,29,0,11.2,1.8,4.3,.413,0.5,1.3,.378,1.3,3.1,.427,0.9,1.3,.692,0.9,2.9,0.5,0.3,0.2,0.7,1.5,5.0
Kerri Gardin,CON,F,33,596,33,23,18.1,1.8,4.8,.365,0.3,1.2,.256,1.5,3.6,.400,1.6,2.7,.607,1.6,4.3,1.2,0.8,0.7,1.2,1.7,5.5
Katie Gearlds,SEA,G-F,20,243,20,0,12.2,1.5,3.7,.392,1.1,2.6,.404,0.4,1.1,.364,0.2,0.2,.750,0.2,1.3,0.6,0.3,0.2,0.6,0.7,4.1
Yolanda Griffith*,IND,C-F,3,41,3,0,13.7,2.0,4.0,.500,0.0,0.0,,2.0,4.0,.500,2.3,3.0,.778,1.3,2.3,0.0,0.0,0.7,1.0,2.0,6.3
Sandrine Gruda,CON,F-C,26,810,26,25,31.2,5.8,12.4,.467,0.0,0.0,,5.8,12.4,.467,1.8,3.3,.558,2.5,6.3,1.3,0.9,1.6,2.6,3.3,13.5
Becky Hammon*,SAS,G,31,1049,31,31,33.8,6.5,14.4,.447,2.5,6.6,.369,4.0,7.8,.515,4.1,4.6,.901,0.8,3.3,5.0,1.6,0.4,3.6,1.7,19.5
Lindsey Harding,WAS,G,34,1194,34,34,35.1,4.8,11.0,.435,0.6,1.8,.323,4.2,9.2,.457,2.6,3.5,.748,0.7,4.0,4.5,1.3,0.4,3.0,2.0,12.8
Laura Harper,SAC,F-C,33,460,33,11,13.9,1.4,3.5,.388,0.0,0.0,,1.4,3.5,.388,1.8,2.5,.732,1.6,3.4,0.6,0.4,0.7,1.3,2.0,4.5
Kristi Harrower,LAS,G,31,520,31,26,16.8,1.3,3.6,.360,0.3,1.3,.205,1.0,2.3,.444,0.3,0.4,.818,0.5,1.8,2.2,0.5,0.0,0.9,1.0,3.1
Vanessa Hayden,LAS,C,25,269,25,1,10.8,1.6,3.8,.411,0.0,0.0,,1.6,3.8,.411,0.6,1.0,.640,1.1,2.7,0.2,0.2,0.9,0.8,2.0,3.8
Roneeka Hodges,MIN,G,33,902,33,27,27.3,3.5,8.4,.417,2.1,5.2,.398,1.4,3.2,.448,0.9,1.0,.909,0.6,3.0,1.9,0.6,0.5,1.1,1.6,9.9
Ebony Hoffman,IND,F,34,1005,34,34,29.6,3.6,9.2,.390,0.7,2.1,.347,2.9,7.1,.402,2.0,2.3,.896,1.6,5.9,1.5,1.7,0.4,2.4,3.1,9.9
Chamique Holdsclaw,ATL,F,25,708,25,25,28.3,5.3,12.8,.414,0.2,1.2,.200,5.0,11.6,.436,3.1,3.7,.839,1.2,4.4,2.2,1.4,0.3,3.0,2.4,13.9
Quanitra Hollingsworth,MIN,C,34,434,34,1,12.8,1.5,3.5,.417,0.0,0.0,,1.5,3.5,.417,1.9,2.7,.703,1.4,3.2,0.1,0.4,0.2,1.0,1.9,4.8
Amber Holt,CON,F,23,380,23,7,16.5,1.7,5.3,.325,0.6,2.2,.260,1.2,3.2,.370,1.9,2.3,.830,0.6,3.2,1.9,0.4,0.1,0.6,1.7,6.0
Alexis Hornbuckle,DET,G,32,850,32,21,26.6,2.5,6.7,.380,0.8,2.0,.391,1.8,4.7,.376,0.8,1.5,.542,1.4,4.9,2.7,1.3,0.3,2.2,2.9,6.7
Charde Houston,MIN,F,34,792,34,33,23.3,5.1,11.1,.465,0.7,2.0,.333,4.5,9.0,.495,2.1,2.9,.727,1.3,5.5,1.7,1.3,0.6,1.9,3.1,13.1
Lauren Jackson*,SEA,F-C,26,843,26,26,32.4,6.5,14.0,.463,1.9,4.4,.430,4.6,9.6,.478,4.4,5.5,.797,1.8,7.0,0.8,1.5,1.7,1.7,3.7,19.2
Tiffany Jackson-Jones,NYL,F,34,495,34,9,14.6,2.0,4.4,.450,0.0,0.0,,2.0,4.4,.450,1.4,1.9,.719,1.0,3.4,0.7,0.6,0.4,1.3,1.6,5.3
Briann January,IND,G,33,683,33,4,20.7,1.9,5.8,.333,0.8,2.6,.287,1.2,3.2,.371,2.2,2.6,.851,0.7,1.9,2.3,1.1,0.1,1.7,2.4,6.9
Anete Jekabsone-Zogota,CON,G,27,644,27,16,23.9,3.6,8.7,.415,1.4,3.7,.394,2.1,5.0,.430,0.8,1.0,.786,0.4,2.9,2.2,0.3,0.0,1.8,2.3,9.4
Shannon Johnson,SEA,G,34,618,34,6,18.2,1.1,3.1,.336,0.5,1.8,.295,0.5,1.4,.391,1.4,1.6,.855,0.4,1.8,1.5,0.8,0.2,1.5,1.6,4.0
Temeka Johnson,PHO,G,34,901,34,34,26.5,3.7,8.3,.445,1.1,2.6,.414,2.6,5.7,.459,1.2,1.5,.840,0.2,3.5,4.6,0.9,0.1,2.2,2.3,9.6
Vickie Johnson,SAS,G-F,32,737,32,32,23.0,2.5,5.8,.432,0.7,1.8,.375,1.8,4.0,.457,0.7,0.8,.852,0.7,3.4,2.4,0.5,0.1,1.2,1.3,6.4
Asjha Jones,CON,F,23,727,23,23,31.6,6.9,14.7,.469,0.2,0.7,.313,6.7,14.0,.477,2.7,3.5,.763,1.9,5.9,2.4,0.9,0.6,2.1,3.4,16.7
Cathrine Kraayeveld,NYL,F,34,888,34,26,26.1,3.1,7.8,.398,1.8,4.2,.417,1.3,3.5,.375,1.1,1.4,.755,0.9,4.6,0.9,0.6,0.4,1.9,2.2,9.0
Jennifer Lacy,ATL,F,32,362,32,0,11.3,1.1,3.3,.327,0.1,0.6,.211,1.0,2.8,.352,0.7,1.0,.667,1.0,2.2,0.3,0.3,0.2,0.8,1.8,3.0
Crystal Langhorne,WAS,F-C,34,1013,34,22,29.8,4.8,8.4,.574,0.0,0.1,.000,4.8,8.3,.578,2.4,3.5,.689,3.0,7.9,0.9,1.0,0.4,2.2,2.2,12.0
Erlana Larkins,NYL,F,18,137,18,0,7.6,0.8,1.8,.424,0.0,0.0,,0.8,1.8,.424,0.9,1.3,.696,0.6,1.7,0.4,0.5,0.2,0.9,1.1,2.4
Ivory Latta,ATL,G,24,350,24,0,14.6,1.9,4.6,.409,0.8,2.1,.360,1.1,2.5,.450,1.6,1.9,.826,0.1,0.7,1.4,0.5,0.0,1.1,1.3,6.1
Edwige Lawson-Wade,SAS,G,33,583,33,12,17.7,1.8,4.6,.384,1.2,3.4,.363,0.5,1.2,.447,0.5,0.5,.833,0.3,2.0,2.2,0.9,0.0,0.9,1.6,5.2
Kara Lawson,SAC,G,25,604,25,5,24.2,3.0,8.0,.380,1.5,4.4,.336,1.6,3.6,.433,1.2,1.3,.939,0.4,2.1,2.5,0.6,0.0,1.4,1.0,8.8
Shalee Lehning,ATL,G,34,707,34,20,20.8,1.1,2.7,.387,0.2,0.9,.200,0.9,1.9,.476,0.7,0.9,.774,0.6,2.3,3.7,0.5,0.1,1.6,1.3,3.0
Betty Lennox,LAS,G,30,640,30,13,21.3,3.7,8.9,.414,0.8,2.8,.301,2.9,6.2,.465,2.0,2.2,.894,1.1,4.5,1.8,0.9,0.1,2.3,2.3,10.2
Lisa Leslie*,LAS,C,23,638,23,21,27.7,6.3,12.1,.518,0.0,0.3,.167,6.2,11.8,.526,2.8,3.9,.722,2.4,6.6,2.1,0.7,1.4,2.6,3.3,15.4
Camille Smith,SEA,F,34,1044,34,34,30.7,3.6,7.7,.471,0.2,0.8,.259,3.4,6.9,.496,2.5,3.7,.683,2.2,6.5,1.0,1.1,0.4,2.0,3.5,10.0
Sancho Lyttle,ATL,F,34,931,34,31,27.4,5.4,10.7,.507,0.0,0.0,.000,5.4,10.6,.508,2.2,3.0,.743,2.1,7.5,1.5,2.0,0.6,1.9,3.1,13.0
Hamchetou Maiga-Ba,SAC,F,34,676,34,5,19.9,3.6,7.5,.486,0.0,0.0,.000,3.6,7.5,.488,1.6,2.3,.714,1.0,2.6,1.1,0.9,0.2,1.5,2.2,8.9
Kristen Mann,WAS,F,16,95,16,0,5.9,0.6,1.8,.357,0.3,1.1,.222,0.4,0.6,.600,0.1,0.1,1.000,0.1,0.9,0.4,0.2,0.0,0.2,0.6,1.6
Kelly Mazzante,PHO,G,31,433,31,2,14.0,1.2,3.2,.364,1.0,2.8,.352,0.2,0.4,.455,0.1,0.1,1.000,0.2,1.3,0.5,0.3,0.1,0.3,1.4,3.4
Rashanda McCants,MIN,F,34,482,34,1,14.2,1.6,4.4,.373,0.3,1.1,.289,1.3,3.3,.402,0.6,1.1,.564,0.9,2.0,0.8,0.4,0.3,1.1,2.2,4.3
Janel McCarville,NYL,F-C,32,848,32,32,26.5,4.7,9.4,.502,0.0,0.1,.333,4.7,9.3,.503,2.8,3.3,.841,2.0,5.5,2.8,1.3,1.4,2.7,2.5,12.3
Angel McCoughtry,ATL,F-G,34,735,34,10,21.6,4.7,9.9,.476,0.4,1.5,.294,4.3,8.4,.509,2.9,4.0,.741,1.0,3.1,2.1,2.2,0.4,2.1,2.7,12.8
Taj McWilliams-Franklin,DET,F-C,34,1032,34,34,30.4,4.1,8.3,.491,0.1,0.4,.200,4.0,7.9,.507,1.5,2.0,.750,1.9,6.6,2.9,1.0,0.5,1.9,2.5,9.8
Chasity Melvin,WAS,C-F,34,756,34,33,22.2,2.5,5.5,.447,0.0,0.0,.000,2.5,5.5,.449,1.0,1.8,.541,2.3,4.6,1.1,1.0,0.9,1.5,3.0,5.9
Britany Miller,DET,C,1,8,1,0,8.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Coco Miller,ATL,G,34,407,34,5,12.0,1.5,3.6,.410,0.2,0.8,.296,1.2,2.8,.442,0.7,0.8,.885,0.6,1.5,1.0,0.4,0.1,0.9,1.1,3.9
Kelly Miller,MIN,G,34,675,34,25,19.9,1.6,4.4,.362,0.6,1.9,.333,0.9,2.4,.386,0.6,0.6,.909,0.6,2.2,2.0,0.7,0.1,1.5,1.6,4.4
DeLisha Milton-Jones,LAS,F,33,1043,33,33,31.6,3.9,9.8,.401,0.7,2.5,.293,3.2,7.3,.438,1.7,2.2,.757,1.5,4.8,2.2,1.2,0.2,2.2,2.5,10.2
Leilani Mitchell,NYL,G,34,436,34,2,12.8,0.9,2.9,.300,0.4,1.5,.269,0.5,1.4,.333,0.2,0.2,1.000,0.2,1.2,2.2,0.3,0.1,0.8,1.4,2.4
Anna Montanana,MIN,F,16,169,16,1,10.6,0.9,2.3,.389,0.3,0.9,.333,0.6,1.3,.429,0.1,0.1,1.000,0.9,1.6,1.2,0.6,0.0,0.8,1.1,2.2
Renee Montgomery,MIN,G,34,764,34,9,22.5,3.0,7.4,.408,1.2,3.6,.347,1.8,3.8,.465,1.8,2.1,.833,0.4,1.9,2.1,0.7,0.3,1.9,1.1,9.0
Jessica Moore,IND,F-C,31,613,31,9,19.8,1.8,3.9,.471,0.0,0.0,.000,1.8,3.9,.475,1.1,1.5,.739,1.3,3.1,0.5,0.6,0.2,1.0,2.7,4.8
Loree Moore,NYL,G,34,941,34,32,27.7,2.3,6.9,.335,0.8,2.9,.260,1.5,3.9,.391,1.0,1.4,.688,0.6,3.7,3.9,1.9,0.1,2.3,1.6,6.3
Bernice Mosby,WAS,F,24,169,24,0,7.0,0.7,2.0,.362,0.0,0.0,.000,0.7,1.9,.370,0.5,0.6,.857,0.6,1.5,0.1,0.3,0.0,0.7,1.2,1.9
Shay Murphy,IND,G,24,186,24,0,7.8,1.4,3.7,.382,0.5,1.3,.344,1.0,2.4,.404,0.9,1.1,.808,1.0,1.8,0.4,0.3,0.1,0.4,1.3,4.2
Chen Nan,CHI,C,26,320,26,5,12.3,1.8,3.7,.484,0.0,0.0,,1.8,3.7,.484,0.2,0.3,.625,0.9,2.1,0.2,0.3,0.3,1.1,1.5,3.7
Chelsea Newton,SAC,G,23,336,23,0,14.6,1.1,3.0,.371,0.2,0.5,.333,1.0,2.5,.379,0.5,0.8,.667,0.4,1.3,1.7,0.8,0.1,0.7,1.3,3.0
Deanna Nolan,DET,G-F,33,1113,33,33,33.7,6.5,15.9,.408,1.2,3.7,.325,5.3,12.2,.433,2.8,3.5,.784,1.1,4.3,3.5,1.3,0.3,2.2,2.8,16.9
Nicole Ohlde,PHO,F-C,21,311,21,0,14.8,1.8,3.4,.535,0.0,0.0,,1.8,3.4,.535,1.6,2.2,.717,0.9,2.8,0.3,0.2,1.0,1.4,2.6,5.2
Courtney Paris,SAC,C,33,442,33,6,13.4,2.1,4.0,.515,0.0,0.0,.000,2.1,4.0,.519,0.7,1.0,.727,1.7,4.1,0.7,0.3,0.3,0.6,1.5,4.8
Candace Parker,LAS,F-C,25,815,25,24,32.6,5.2,10.8,.485,0.2,1.0,.208,5.0,9.8,.512,2.4,3.2,.763,2.4,9.8,2.6,0.6,2.1,2.2,2.1,13.1
Ticha Penicheiro,SAC,G,30,724,30,28,24.1,1.5,4.6,.324,0.0,0.3,.111,1.5,4.3,.338,1.9,2.3,.814,0.4,2.7,5.2,1.0,0.1,2.1,1.5,4.9
Jia Perkins,CHI,G,34,931,34,34,27.4,4.6,11.1,.417,0.9,2.3,.385,3.8,8.9,.425,3.1,3.6,.846,0.8,3.4,2.9,2.1,0.2,1.6,2.3,13.2
Erin Perperoglou,SAS,F,34,579,34,9,17.0,0.9,2.8,.323,0.2,0.6,.318,0.7,2.2,.324,0.7,1.0,.676,0.6,2.2,0.9,0.7,0.3,1.0,1.7,2.7
Erin Phillips,CON,G,32,740,32,18,23.1,2.7,7.0,.382,1.1,3.6,.293,1.6,3.4,.477,1.6,2.0,.813,0.9,3.2,2.1,1.3,0.1,1.3,1.6,8.1
Plenette Pierson,DET,F,1,5,1,0,5.0,0.0,2.0,.000,0.0,0.0,,0.0,2.0,.000,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
Cappie Pondexter,PHO,G,34,1075,34,34,31.6,6.9,15.1,.460,1.3,3.5,.358,5.7,11.6,.491,3.9,4.4,.881,0.9,4.2,5.0,0.9,0.4,2.5,2.9,19.1
Nicole Powell,SAC,F,34,1035,34,34,30.4,5.8,14.0,.416,2.3,6.2,.363,3.6,7.8,.458,2.8,2.8,.979,1.5,5.9,2.3,1.4,0.2,2.5,1.8,16.7
LaToya Sanders,MIN,F-C,17,159,17,0,9.4,0.8,1.8,.433,0.0,0.0,,0.8,1.8,.433,0.6,0.9,.733,0.8,2.2,0.5,0.2,0.8,0.8,1.3,2.2
Allie Quigley,PHO,G,6,32,6,0,5.3,0.5,1.3,.375,0.3,0.7,.500,0.2,0.7,.250,0.3,0.3,1.000,0.2,0.8,0.2,0.0,0.0,0.8,1.0,1.7
Noelle Quinn,LAS,G,34,929,34,9,27.3,3.4,7.2,.471,0.7,2.3,.312,2.7,4.9,.545,0.9,1.1,.811,1.0,3.6,3.5,1.2,0.3,1.5,1.7,8.4
Ruth Riley,SAS,C,31,650,31,17,21.0,2.2,4.7,.463,0.1,0.6,.222,2.1,4.2,.496,0.7,0.8,.885,1.1,4.5,0.9,0.5,1.5,1.1,2.9,5.3
Ashley Robinson,SEA,C,26,167,26,2,6.4,0.2,1.0,.200,0.0,0.0,.000,0.2,0.9,.208,0.1,0.2,.500,0.2,0.9,0.1,0.1,0.5,0.4,1.2,0.5
Nakia Sanford,WAS,C-F,34,663,34,13,19.5,2.3,4.8,.470,0.0,0.0,,2.3,4.8,.470,1.7,3.0,.578,1.6,4.3,0.6,0.8,0.4,2.1,3.2,6.3
Olayinka Sanni,DET,F-C,31,298,31,1,9.6,1.5,3.2,.480,0.0,0.0,,1.5,3.2,.480,0.8,1.2,.694,0.9,1.8,0.5,0.4,0.2,1.0,1.8,3.8
Kelly Schumacher,DET,C,1,10,1,0,10.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
K.B. Sharp,CHI,G,27,325,27,0,12.0,0.9,2.1,.404,0.2,0.6,.353,0.6,1.5,.425,0.7,0.7,.947,0.1,0.7,0.9,0.3,0.1,0.9,0.6,2.6
Brooke Smith,PHO,F-C,21,144,21,0,6.9,0.3,0.7,.467,0.0,0.0,,0.3,0.7,.467,0.3,0.4,.875,0.5,1.7,0.1,0.1,0.1,0.3,1.4,1.0
Katie Smith*,DET,G,27,894,27,27,33.1,4.7,10.9,.435,2.1,4.9,.432,2.6,6.0,.438,2.1,2.3,.918,0.5,2.3,2.8,0.8,0.1,2.3,2.6,13.7
Tangela Smith,PHO,C,34,920,34,34,27.1,4.0,8.9,.451,1.2,2.7,.452,2.8,6.2,.450,0.6,0.7,.870,1.0,5.4,0.8,1.0,1.7,1.1,3.1,9.9
Belinda Snell,SAS,G,30,553,30,6,18.4,2.0,6.1,.335,1.4,4.6,.307,0.6,1.5,.422,0.8,1.0,.793,0.7,2.3,1.2,0.9,0.1,1.0,1.7,6.2
Michelle Snow,ATL,C,34,503,34,2,14.8,2.0,4.1,.479,0.0,0.1,.000,2.0,4.1,.486,1.5,2.0,.761,1.2,4.3,0.5,0.4,0.5,1.1,2.1,5.4
Sidney Spencer,NYL,G,33,340,33,0,10.3,1.0,2.7,.386,0.7,1.7,.386,0.4,0.9,.387,0.3,0.3,1.000,0.2,1.2,0.5,0.2,0.0,0.3,0.7,3.0
Tammy Sutton-Brown,IND,C,27,680,27,25,25.2,3.5,7.6,.466,0.0,0.0,,3.5,7.6,.466,2.8,3.8,.745,1.6,5.9,0.9,0.6,1.5,1.8,2.8,9.9
Ketia Swanier,PHO,G,33,388,33,0,11.8,1.0,2.7,.375,0.3,1.0,.333,0.7,1.7,.400,0.5,0.5,.889,0.2,1.6,1.6,0.5,0.1,1.4,1.0,2.8
Diana Taurasi,PHO,G,31,976,31,31,31.5,6.5,14.0,.461,2.5,6.3,.407,3.9,7.7,.504,4.9,5.5,.894,0.6,5.7,3.5,1.2,1.4,2.6,3.1,20.4
Penny Taylor,PHO,F,14,283,14,1,20.2,3.6,7.7,.463,0.7,1.8,.400,2.9,5.9,.482,3.1,3.4,.896,0.9,2.4,2.3,1.3,0.1,2.2,2.3,10.9
