Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Elena Delle Donne,CHI,F-G,30,941,30,30,31.4,5.7,13.5,.426,1.4,3.2,.438,4.3,10.3,.422,5.2,5.6,.929,1.4,5.6,1.8,0.7,1.8,1.3,1.6,18.1
Erika de Souza,ATL,F-C,34,1016,34,34,29.9,5.5,9.9,.553,0.0,0.0,,5.5,9.9,.553,1.9,2.7,.677,2.6,9.9,1.3,1.3,1.8,1.6,2.6,12.9
Skylar Diggins,TUL,G,32,845,32,21,26.4,2.8,8.5,.328,0.6,2.4,.244,2.2,6.0,.363,2.3,2.8,.833,0.5,1.9,3.8,1.3,0.3,2.9,2.0,8.5
Katie Douglas,IND,G-F,4,143,4,4,35.8,5.3,13.5,.389,1.8,6.8,.259,3.5,6.8,.519,2.8,2.8,1.000,1.3,2.8,1.5,1.8,0.5,2.8,0.8,15.0
Candice Dupree,PHO,F,32,1057,32,32,33.0,6.4,12.4,.515,0.0,0.1,.000,6.4,12.3,.519,2.4,2.7,.897,1.5,6.4,1.9,1.1,0.4,2.0,1.8,15.2
Kelly Faris,CON,G,24,338,24,3,14.1,0.8,2.0,.367,0.3,1.0,.280,0.5,1.0,.458,0.3,0.4,.778,0.5,2.2,0.7,0.3,0.2,0.6,1.3,2.1
Sylvia Fowles*,CHI,C,32,1001,32,32,31.3,6.2,10.6,.586,0.0,0.0,,6.2,10.6,.586,3.9,5.7,.685,3.7,11.5,0.4,0.9,2.4,2.1,2.1,16.3
Briana Gilbreath-Butler,PHO,G,34,763,34,30,22.4,1.8,4.5,.395,0.4,1.5,.255,1.4,3.0,.465,0.4,0.7,.625,0.8,3.2,1.5,0.7,0.4,0.7,1.8,4.4
Sasha Goodlett,IND,C,25,187,25,1,7.5,0.8,2.1,.358,0.0,0.0,,0.8,2.1,.358,0.2,0.3,.857,0.6,1.6,0.2,0.1,0.1,0.4,0.7,1.8
Angel Goodrich,TUL,G,31,680,31,16,21.9,1.9,4.4,.423,0.3,1.0,.250,1.6,3.4,.476,0.4,0.7,.545,0.5,1.8,2.9,1.2,0.1,1.7,1.1,4.4
Kalana Greene,CON,G,34,888,34,31,26.1,2.1,5.1,.407,0.1,0.8,.154,1.9,4.3,.452,0.9,1.2,.732,1.1,3.7,1.5,1.1,0.4,1.1,1.6,5.1
Kelsey Griffin,CON,F,34,864,34,34,25.4,3.2,7.2,.443,0.4,1.1,.308,2.9,6.1,.469,1.9,2.6,.733,1.8,5.0,0.9,1.2,0.7,1.0,2.7,8.7
Brittney Griner,PHO,C,27,699,27,27,25.9,5.1,9.3,.556,0.0,0.0,,5.1,9.3,.556,2.3,3.2,.724,1.4,6.3,1.0,0.5,3.0,1.7,3.0,12.6
Becky Hammon*,SAS,G,1,12,1,1,12.0,1.0,3.0,.333,0.0,1.0,.000,1.0,2.0,.500,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0
Lindsey Harding,LAS,G,33,1011,33,33,30.6,4.1,9.2,.441,0.1,0.7,.182,3.9,8.5,.461,2.7,3.5,.759,0.5,2.7,5.2,1.0,0.4,2.5,1.8,10.9
Amber Harris,MIN,F,30,263,30,1,8.8,0.9,2.4,.375,0.1,0.5,.143,0.8,1.9,.431,0.5,0.7,.714,0.4,1.5,0.7,0.1,0.2,0.5,0.9,2.4
Tianna Hawkins,SEA,F,33,321,33,0,9.7,1.5,2.8,.527,0.2,0.6,.238,1.3,2.1,.614,0.3,0.4,.846,0.5,1.6,0.2,0.3,0.1,0.7,1.8,3.4
Tiffany Hayes,ATL,G,23,513,23,4,22.3,3.5,8.6,.406,1.0,2.7,.377,2.5,5.9,.419,3.3,4.4,.745,0.9,3.7,1.7,1.2,0.1,1.7,2.3,11.3
Aneika Henry-Morello,ATL,F-C,34,434,34,1,12.8,1.6,3.5,.450,0.0,0.0,,1.6,3.5,.450,0.8,1.0,.765,1.3,3.9,0.5,0.3,0.5,0.8,1.2,3.9
Allison Hightower,CON,G,21,672,21,21,32.0,5.1,12.1,.424,1.1,3.1,.364,4.0,9.0,.444,1.3,1.9,.700,0.4,3.1,3.0,1.1,0.3,1.5,2.7,12.8
Tayler Hill,WAS,G,34,593,34,7,17.4,1.9,5.6,.328,1.0,3.1,.333,0.8,2.6,.322,1.7,2.1,.843,0.2,1.7,1.5,0.7,0.1,1.1,0.9,6.5
Roneeka Hodges,TUL,G,33,567,33,8,17.2,1.8,4.5,.387,1.2,3.5,.360,0.5,1.1,.472,0.2,0.2,.875,0.1,1.2,1.0,0.5,0.1,0.5,0.9,5.0
Ebony Hoffman,LAS,F,33,412,33,0,12.5,1.4,3.3,.426,0.0,0.4,.071,1.4,2.8,.479,0.2,0.3,.889,0.4,1.9,1.0,0.5,0.3,0.7,2.2,3.1
Quanitra Hollingsworth,WAS,C,7,42,7,0,6.0,0.7,1.3,.556,0.0,0.0,,0.7,1.3,.556,0.3,0.6,.500,0.3,1.4,0.3,0.3,0.3,0.1,1.1,1.7
Chelsea Hopkins,SAS,G,4,58,4,0,14.5,0.3,4.3,.059,0.3,1.0,.250,0.0,3.3,.000,0.8,1.0,.750,0.5,2.0,2.5,0.8,0.0,1.3,0.8,1.5
Alexis Hornbuckle,PHO,G,30,373,30,1,12.4,1.0,3.1,.326,0.3,1.2,.278,0.7,1.9,.357,0.7,1.0,.700,0.3,1.7,1.3,0.4,0.1,1.3,2.0,3.0
Charde Houston,PHO,F,34,586,34,6,17.2,2.3,5.7,.400,0.3,1.5,.180,2.0,4.3,.476,1.0,1.3,.778,0.6,2.3,1.3,0.5,0.4,1.6,3.0,5.9
Tiffany Jackson-Jones,TUL,F,19,393,19,10,20.7,1.7,4.4,.393,0.0,0.0,,1.7,4.4,.393,0.9,1.4,.654,1.9,4.5,0.7,1.3,0.2,1.4,2.2,4.4
Jasmine James,PHO,G,16,190,16,1,11.9,1.1,3.4,.333,0.0,0.5,.000,1.1,2.9,.391,0.8,1.1,.722,0.3,1.4,1.8,0.9,0.1,1.2,1.1,3.1
Briann January,IND,G,32,946,32,32,29.6,3.4,9.9,.348,1.1,3.1,.357,2.3,6.8,.344,1.9,2.3,.811,0.4,2.4,3.7,1.1,0.2,2.5,2.6,9.8
Rachel Jarry,MIN,F,27,184,27,0,6.8,0.6,1.3,.444,0.2,0.4,.600,0.4,1.0,.385,0.3,0.3,.778,0.3,0.7,0.4,0.2,0.1,0.5,1.0,1.7
Chucky Jeffery,NYL,G,2,6,2,0,3.0,0.0,1.0,.000,0.0,0.5,.000,0.0,0.5,.000,1.0,1.0,1.000,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0
Glory Johnson,TUL,F,29,875,29,28,30.2,5.2,11.8,.446,0.0,0.1,.333,5.2,11.7,.447,4.5,6.0,.747,3.3,8.9,1.1,1.0,0.4,2.1,2.4,15.0
Shenise Johnson,SAS,G,33,901,33,24,27.3,4.4,11.1,.395,0.7,2.5,.274,3.7,8.5,.431,1.6,2.0,.791,1.2,3.9,2.4,1.3,0.2,1.8,1.7,11.0
Temeka Johnson,SEA,G,32,877,32,32,27.4,3.6,8.3,.429,0.7,1.8,.368,2.9,6.5,.445,2.4,2.8,.875,0.4,2.6,4.0,0.9,0.1,2.7,2.1,10.2
Lynetta Kizer,PHO,F,27,266,27,0,9.9,1.1,2.6,.449,0.0,0.0,.000,1.1,2.5,.456,0.3,0.5,.643,0.8,2.1,0.2,0.4,0.2,0.8,2.0,2.6
Cathrine Kraayeveld,SAS,F,22,285,22,0,13.0,0.7,2.5,.291,0.5,1.8,.275,0.2,0.7,.333,0.1,0.2,.750,0.4,1.9,0.5,0.4,0.2,0.5,0.9,2.1
Jennifer Lacy,TUL,F,32,450,32,7,14.1,1.4,4.3,.324,0.6,2.2,.254,0.8,2.1,.397,0.6,0.7,.818,0.4,1.3,0.7,0.2,0.2,0.7,1.9,3.9
Natasha Lacy,CON,G,3,50,3,1,16.7,0.7,6.0,.111,0.0,0.3,.000,0.7,5.7,.118,1.0,1.0,1.000,1.0,5.0,2.0,1.3,0.0,1.3,0.3,2.3
Crystal Langhorne,WAS,F-C,34,973,34,34,28.6,5.0,9.6,.515,0.0,0.2,.125,4.9,9.4,.525,2.0,3.1,.651,2.4,7.2,1.3,0.9,0.3,2.3,1.9,12.0
Erlana Larkins,IND,F,34,1022,34,34,30.1,3.0,5.6,.545,0.0,0.0,,3.0,5.6,.545,1.9,2.6,.708,3.1,7.8,1.9,1.4,0.3,1.4,2.9,7.9
Ivory Latta,WAS,G,34,1072,34,34,31.5,4.6,11.9,.392,2.1,5.4,.396,2.5,6.5,.389,2.4,2.7,.902,0.4,2.6,4.4,0.9,0.0,1.9,2.0,13.9
Jantel Lavender,LAS,F,34,571,34,3,16.8,3.1,6.2,.507,0.0,0.0,,3.1,6.2,.507,0.9,1.1,.865,1.4,4.5,0.5,0.6,0.6,1.1,1.5,7.2
Kara Lawson,CON,G,9,271,9,6,30.1,5.0,11.4,.437,2.4,5.3,.458,2.6,6.1,.418,1.3,1.6,.857,0.9,3.7,4.2,0.6,0.1,2.4,1.6,13.8
Camille Smith,SEA,F,34,1030,34,34,30.3,3.6,8.1,.437,0.4,1.4,.283,3.2,6.8,.468,3.4,4.2,.803,1.9,4.7,1.4,1.2,0.3,2.4,2.6,10.9
Sancho Lyttle,ATL,F,6,180,6,6,30.0,6.2,11.7,.529,0.3,0.8,.400,5.8,10.8,.538,1.7,2.5,.667,2.3,8.5,2.5,2.3,1.3,2.2,2.8,14.3
Anne Marie Armstrong,ATL,G-F,9,25,9,0,2.8,0.2,0.4,.500,0.2,0.4,.500,0.0,0.0,,0.0,0.0,,0.1,0.4,0.0,0.1,0.0,0.1,0.2,0.7
A'dia Mathies,LAS,G,30,276,30,0,9.2,0.8,2.3,.353,0.1,0.5,.250,0.7,1.7,.385,0.5,0.8,.640,0.2,0.7,0.8,0.3,0.1,0.6,1.2,2.3
Janel McCarville,MIN,F-C,32,700,32,32,21.9,2.5,5.1,.488,0.2,0.4,.429,2.3,4.6,.493,1.2,1.4,.804,1.2,4.3,2.9,1.0,0.7,1.3,1.8,6.3
Angel McCoughtry,ATL,F-G,33,1036,33,32,31.4,7.5,18.1,.413,0.7,3.4,.204,6.8,14.6,.462,5.9,7.2,.824,1.8,5.3,4.4,2.7,0.7,4.1,2.7,21.5
Nadirah McKenith,WAS,G,32,282,32,0,8.8,0.9,2.4,.372,0.2,0.7,.318,0.7,1.8,.393,0.8,1.1,.735,0.1,1.1,1.0,0.6,0.1,0.7,0.7,2.8
Emma Meesseman,WAS,F,34,498,34,1,14.6,1.9,4.4,.446,0.0,0.1,.000,1.9,4.3,.452,0.5,0.6,.810,1.2,3.1,1.2,0.6,0.7,0.9,1.6,4.4
Leilani Mitchell,NYL,G,34,633,34,9,18.6,1.6,3.9,.406,0.9,2.5,.376,0.6,1.4,.458,0.9,1.0,.857,0.5,2.1,1.9,0.8,0.1,1.0,1.1,5.0
Alex Montgomery,NYL,G-F,34,782,34,0,23.0,2.5,6.6,.384,0.4,1.3,.302,2.1,5.3,.403,0.6,0.8,.846,1.1,5.2,1.7,0.6,0.2,1.7,2.2,6.1
Renee Montgomery,CON,G,23,625,23,18,27.2,3.5,9.7,.365,1.6,4.8,.327,2.0,4.9,.402,1.5,1.7,.897,0.3,1.8,3.1,0.8,0.0,2.4,1.7,10.1
Jessica Moore,WAS,F-C,2,8,2,0,4.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0
Lindsey Moore,MIN,G,23,130,23,0,5.7,0.3,1.3,.258,0.1,0.5,.250,0.2,0.8,.263,0.1,0.2,.750,0.0,0.6,1.0,0.1,0.0,0.5,0.2,1.0
Maya Moore*,MIN,F,34,1068,34,34,31.4,6.9,13.5,.509,2.1,4.7,.453,4.7,8.8,.538,2.6,3.0,.882,1.7,6.2,3.0,1.7,1.0,1.7,2.9,18.5
Shay Murphy,CHI,G,34,379,34,0,11.1,1.1,3.8,.292,0.3,1.7,.172,0.8,2.1,.389,0.6,0.7,.792,0.9,1.9,0.3,0.6,0.0,0.4,0.9,3.1
Nneka Ogwumike,LAS,F,34,878,34,34,25.8,5.6,10.0,.566,0.1,0.1,.400,5.6,9.8,.569,3.2,3.9,.826,2.8,7.6,1.3,1.5,1.0,1.9,3.0,14.6
Jenna O'Hea,LAS,F,29,398,29,0,13.7,1.0,2.2,.438,0.7,1.4,.500,0.3,0.8,.333,0.3,0.5,.667,0.4,1.7,1.1,0.3,0.2,0.6,1.3,3.0
Courtney Paris,TUL,C,23,276,23,2,12.0,1.8,3.9,.461,0.0,0.0,.000,1.8,3.8,.466,0.3,0.4,.667,1.8,4.1,0.5,0.3,0.7,0.5,1.6,3.8
Candace Parker,LAS,F-C,31,889,31,31,28.7,6.7,13.6,.493,0.3,1.1,.257,6.4,12.5,.514,4.2,5.5,.762,1.4,8.7,3.8,1.3,1.8,2.3,1.4,17.9
Jia Perkins,SAS,G,34,1037,34,33,30.5,5.3,13.3,.400,1.3,3.4,.388,4.0,9.9,.405,1.9,2.2,.865,0.8,3.1,2.0,2.4,0.3,1.4,1.7,13.9
Devereaux Peters,MIN,F,34,631,34,2,18.6,1.7,4.4,.396,0.0,0.0,,1.7,4.4,.396,0.7,0.8,.852,1.5,4.6,1.1,0.7,1.0,0.9,1.6,4.1
Erin Phillips,IND,G,18,383,18,6,21.3,2.0,5.4,.367,1.3,2.7,.479,0.7,2.8,.260,0.7,0.9,.750,0.2,1.1,1.6,0.8,0.1,0.8,1.2,5.9
Plenette Pierson,NYL,F,32,883,32,27,27.6,4.6,11.5,.401,0.0,0.2,.000,4.6,11.3,.408,2.4,3.3,.720,2.0,5.8,2.5,0.5,0.6,2.5,2.1,11.6
Jeanette Pohlen-Mavunga,IND,G,13,191,13,0,14.7,1.0,2.9,.342,0.7,1.8,.375,0.3,1.1,.286,0.5,0.5,1.000,0.5,1.9,0.3,0.5,0.1,0.8,0.8,3.2
Cappie Pondexter,NYL,G,30,1027,30,30,34.2,5.7,15.8,.360,1.3,3.4,.369,4.4,12.4,.358,4.2,5.2,.814,0.5,4.5,4.0,1.0,0.1,3.5,1.7,16.9
Chelsea Poppens,SAS,F,8,63,8,0,7.9,0.5,1.1,.444,0.0,0.0,,0.5,1.1,.444,0.1,0.5,.250,1.1,2.1,0.1,0.1,0.0,0.3,1.4,1.1
Nicole Powell,TUL,F,32,715,32,20,22.3,2.3,5.6,.406,1.2,3.3,.362,1.1,2.3,.467,0.7,0.8,.815,1.0,3.7,1.3,0.8,0.2,0.9,1.7,6.4
Armintie Herrington,ATL,G,28,838,28,26,29.9,2.8,6.0,.467,0.0,0.0,,2.8,6.0,.467,1.4,2.4,.591,1.5,3.4,2.4,2.3,0.1,1.9,2.0,7.0
Epiphanny Prince,CHI,G,31,930,31,31,30.0,4.8,12.7,.376,2.0,5.0,.396,2.8,7.7,.363,3.5,3.9,.900,0.6,2.7,3.0,1.6,0.4,1.4,1.5,15.0
Allie Quigley,CHI,G,34,318,34,0,9.4,1.4,4.5,.316,0.5,1.6,.315,0.9,2.9,.316,0.5,0.5,.889,0.2,0.7,0.6,0.4,0.1,0.6,0.7,3.8
Noelle Quinn,SEA,G,34,870,34,15,25.6,2.1,5.8,.354,0.4,1.6,.232,1.7,4.2,.401,0.9,1.1,.842,0.6,4.9,1.6,0.8,0.2,1.2,1.1,5.4
Ruth Riley,ATL,C,16,121,16,0,7.6,0.4,1.2,.316,0.1,0.3,.400,0.3,0.9,.286,0.3,0.4,.667,0.2,0.8,0.2,0.2,0.3,0.5,1.6,1.1
Ashley Robinson,SEA,C,21,200,21,0,9.5,0.6,1.4,.448,0.0,0.0,,0.6,1.4,.448,0.3,0.5,.600,0.5,1.4,0.3,0.0,0.4,1.1,1.5,1.5
Danielle Robinson,SAS,G,25,812,25,25,32.5,4.6,10.4,.444,0.0,0.2,.000,4.6,10.1,.455,2.0,2.6,.797,0.8,3.1,6.7,1.4,0.2,2.6,2.0,11.2
Sugar Rodgers,MIN,G,28,212,28,0,7.6,0.7,2.1,.317,0.4,1.1,.313,0.3,1.0,.321,0.1,0.3,.571,0.4,1.4,0.5,0.5,0.3,0.4,1.1,1.9
Tierra Ruffin-Pratt,WAS,G,34,503,34,0,14.8,1.5,4.2,.359,0.0,0.2,.143,1.5,4.0,.370,1.4,1.8,.783,1.0,2.8,0.8,0.6,0.2,0.6,1.7,4.4
Nakia Sanford,SEA,C-F,15,153,15,0,10.2,0.5,1.8,.296,0.0,0.0,,0.5,1.8,.296,0.6,1.1,.563,0.8,2.0,0.5,0.1,0.3,0.8,1.9,1.7
Katie Smith*,NYL,G,34,904,34,30,26.6,2.2,6.0,.374,0.8,2.6,.315,1.4,3.4,.421,0.8,1.0,.848,0.3,1.9,1.8,0.7,0.2,1.3,1.6,6.1
Michelle Snow,WAS,C,34,571,34,18,16.8,2.1,4.5,.474,0.0,0.0,,2.1,4.5,.474,0.8,1.0,.824,1.5,4.8,0.6,0.5,0.7,1.0,2.3,5.1
Shekinna Stricklen,SEA,F,34,797,34,21,23.4,3.9,9.4,.411,1.6,4.6,.344,2.3,4.8,.475,0.7,1.1,.641,0.8,2.8,0.8,0.7,0.4,1.2,1.6,10.0
Carolyn Swords,CHI,C,16,181,16,2,11.3,1.6,2.6,.619,0.0,0.0,,1.6,2.6,.619,0.4,0.6,.778,1.0,2.6,0.6,0.5,0.8,0.9,2.1,3.7
Diana Taurasi,PHO,G,32,1032,32,32,32.3,6.3,13.7,.456,2.2,6.2,.347,4.1,7.5,.546,5.7,6.7,.854,0.6,4.2,6.2,0.7,0.5,3.6,3.2,20.3
Penny Taylor,PHO,F,10,161,10,3,16.1,2.5,5.3,.472,0.8,1.9,.421,1.7,3.4,.500,2.6,2.7,.963,0.6,2.1,1.7,0.8,0.1,0.6,0.7,8.4
Jasmine Thomas,ATL,G,34,935,34,29,27.5,3.5,9.8,.359,0.5,2.2,.216,3.1,7.6,.400,0.9,1.4,.696,0.7,3.0,3.1,0.9,0.3,2.1,1.9,8.5
Krystal Thomas,PHO,C,34,477,34,3,14.0,1.0,1.9,.516,0.0,0.0,,1.0,1.9,.516,0.4,0.9,.419,1.1,4.1,0.2,0.2,0.5,0.9,2.6,2.3
Tina Thompson*,SEA,F,34,976,34,34,28.7,4.5,11.1,.410,1.8,4.8,.370,2.8,6.3,.439,3.3,3.7,.874,1.2,5.8,1.1,0.5,0.6,1.5,2.3,14.1
Erin Thorn,IND,G,6,67,6,0,11.2,0.3,2.0,.167,0.2,1.0,.167,0.2,1.0,.167,0.3,0.3,1.000,0.0,0.5,0.7,0.3,0.2,0.8,0.3,1.2
Joslyn Tinkle,SEA,F,6,11,6,0,1.8,0.0,0.5,.000,0.0,0.3,.000,0.0,0.2,.000,0.0,0.0,,0.2,0.5,0.0,0.0,0.0,0.0,0.2,0.0
Kristi Toliver,LAS,G,34,1019,34,34,30.0,5.3,11.6,.457,1.4,3.8,.383,3.9,7.9,.493,2.0,2.4,.831,0.5,2.6,3.4,1.3,0.2,1.9,2.5,14.1
Courtney Vandersloot,CHI,G,33,985,33,33,29.8,3.2,8.1,.396,0.5,1.7,.304,2.7,6.4,.420,1.8,2.2,.833,0.3,3.2,5.6,1.4,0.8,2.5,2.6,8.8
Kia Vaughn,WAS,C,34,680,34,15,20.0,2.9,6.9,.425,0.0,0.0,.000,2.9,6.8,.427,1.0,1.4,.761,1.5,5.2,0.6,0.7,1.1,1.5,2.3,6.9
Ashley Walker,CON,F-C,7,55,7,0,7.9,0.7,2.4,.294,0.3,1.1,.250,0.4,1.3,.333,0.1,0.1,1.000,1.3,2.3,0.3,0.3,0.4,0.9,0.6,1.9
Lindsay Whalen*,MIN,G,34,1005,34,34,29.6,5.8,12.0,.486,0.0,0.3,.111,5.8,11.7,.495,3.2,4.1,.783,0.6,4.4,5.8,0.8,0.1,2.2,2.0,14.9
Tan White,CON,G,22,549,22,12,25.0,3.8,11.6,.329,0.7,3.5,.197,3.1,8.1,.385,0.9,1.2,.741,0.8,2.8,2.0,1.5,0.3,2.4,2.7,9.2
Davellyn Whyte,SAS,G,29,433,29,4,14.9,1.4,4.5,.323,0.6,2.1,.300,0.8,2.4,.343,1.0,1.3,.757,0.6,1.9,1.8,0.7,0.2,1.4,1.2,4.5
Candice Wiggins,TUL,G,32,876,32,31,27.4,3.2,8.9,.363,1.8,4.9,.363,1.4,4.0,.362,1.9,2.4,.792,0.8,2.9,2.0,1.2,0.2,1.8,2.9,10.1
Kamiko Williams,NYL,G,34,453,34,18,13.3,1.1,3.6,.322,0.2,0.7,.261,1.0,2.9,.337,0.1,0.2,.571,0.5,2.1,0.9,0.7,0.2,0.9,1.1,2.6
Le'coe Willingham,ATL,F,34,755,34,28,22.2,1.6,3.9,.424,0.4,1.4,.304,1.2,2.5,.488,0.4,0.6,.714,1.3,4.2,0.8,0.8,0.3,1.2,2.4,4.1
Riquna Williams,TUL,G,27,612,27,6,22.7,5.1,13.0,.397,1.7,4.4,.381,3.5,8.6,.405,3.7,4.1,.900,0.5,2.4,1.8,1.0,0.3,1.5,2.2,15.6
