Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Tamika Catchings*,IND,F,32,1167,32,32,36.5,5.8,13.7,.420,2.4,6.0,.396,3.4,7.7,.439,4.7,5.8,.815,2.8,8.6,3.7,2.9,1.3,2.6,3.3,18.6
LaNeishea Caufield,UTA,G,8,65,8,0,8.1,0.8,1.9,.400,0.6,1.1,.556,0.1,0.8,.167,0.3,0.3,1.000,0.4,0.6,0.1,0.9,0.0,1.0,1.6,2.4
Jill Chapman-Daily,DET,C,19,119,19,0,6.3,0.5,1.4,.370,0.0,0.1,.000,0.5,1.4,.385,0.1,0.2,.667,0.6,1.4,0.0,0.2,0.1,0.4,1.1,1.2
Kayte Christensen,PHO,F,30,413,30,2,13.8,1.6,3.2,.505,0.0,0.0,.000,1.6,3.1,.511,0.8,1.2,.686,1.3,2.7,0.5,0.8,0.4,1.1,2.4,4.0
Stacy Clinesmith,DET,G,12,105,12,0,8.8,0.7,1.8,.381,0.5,1.3,.400,0.2,0.5,.333,0.4,0.5,.833,0.1,0.4,1.4,0.1,0.1,0.5,0.5,2.3
Camille Cooper,NYL,C,23,119,23,1,5.2,0.5,1.2,.393,0.0,0.0,,0.5,1.2,.393,0.2,0.3,.625,0.2,0.7,0.1,0.2,0.2,0.4,1.2,1.2
Sylvia Crawley,POR,F,32,819,32,31,25.6,3.6,8.9,.401,0.2,0.5,.412,3.3,8.3,.401,1.4,2.0,.698,1.4,4.2,1.5,0.6,1.2,1.9,2.8,8.7
Danielle Crockrom,UTA,F,18,84,18,0,4.7,0.6,1.6,.357,0.0,0.1,.000,0.6,1.5,.370,0.5,0.7,.750,0.3,0.7,0.1,0.0,0.1,0.2,0.4,1.6
Davalyn Cunningham,ORL,F,6,21,6,0,3.5,0.0,0.8,.000,0.0,0.0,,0.0,0.8,.000,0.0,0.0,,0.2,0.3,0.0,0.3,0.0,0.2,0.8,0.0
Stacey Dales,WAS,F,31,805,31,28,26.0,3.0,7.4,.404,1.4,3.5,.394,1.6,3.9,.413,2.4,3.2,.740,0.8,2.6,2.7,0.5,0.1,2.2,2.5,9.8
Grace Daley,HOU,G,23,185,23,4,8.0,0.7,1.6,.432,0.1,0.3,.250,0.6,1.3,.483,1.3,2.0,.617,0.6,1.0,0.7,0.1,0.0,0.7,0.7,2.7
Erika de Souza,LAS,F-C,11,41,11,0,3.7,0.5,1.3,.357,0.0,0.0,,0.5,1.3,.357,0.2,0.9,.200,0.7,1.3,0.2,0.3,0.0,0.5,1.3,1.1
Tamecka Dixon,LAS,G,30,958,30,30,31.9,4.2,10.7,.391,0.7,1.9,.351,3.5,8.8,.399,1.6,2.0,.831,0.6,3.1,4.0,0.9,0.2,2.7,2.5,10.6
Cintia dos Santos,ORL,C,26,260,26,0,10.0,1.0,2.0,.491,0.0,0.0,.000,1.0,2.0,.500,1.4,1.8,.783,0.6,1.3,0.4,0.2,0.5,0.8,1.8,3.4
Katie Douglas,ORL,G-F,32,830,32,30,25.9,2.9,6.4,.449,0.9,2.5,.367,2.0,3.9,.500,1.8,2.1,.866,1.3,4.2,1.7,1.5,0.4,1.3,2.1,8.5
Margo Dydek,UTA,C,30,876,30,27,29.2,4.6,10.6,.436,0.1,0.3,.250,4.6,10.4,.441,3.8,4.5,.844,1.7,8.7,2.4,0.8,3.6,3.2,3.3,13.1
Simone Edwards,SEA,C,32,694,32,5,21.7,2.6,4.9,.532,0.0,0.0,1.000,2.6,4.9,.529,1.7,2.3,.740,1.4,4.4,0.6,0.7,0.4,1.4,2.1,7.0
Tonya Edwards,CHA,G,29,303,29,0,10.4,1.2,3.4,.364,0.2,0.9,.280,1.0,2.6,.392,1.1,1.6,.717,0.4,1.4,0.8,0.6,0.1,0.6,1.0,3.9
Shalonda Enis,CHA,F-C,4,59,4,0,14.8,1.3,4.5,.278,0.0,0.8,.000,1.3,3.8,.333,2.3,2.3,1.000,1.5,2.3,0.8,0.3,0.5,0.3,1.0,4.8
Summer Erb,CHA,C,31,342,31,3,11.0,1.1,2.0,.565,0.0,0.0,,1.1,2.0,.565,0.6,0.8,.720,0.6,2.3,0.3,0.4,0.4,1.1,2.3,2.8
Barbara Farris,DET,F-C,32,564,32,16,17.6,1.5,3.7,.419,0.0,0.0,.000,1.5,3.6,.422,1.4,1.9,.738,0.9,2.9,0.5,0.4,0.3,1.2,1.9,4.5
Allison Feaster,CHA,F,32,956,32,32,29.9,3.6,9.1,.394,2.5,5.9,.418,1.1,3.2,.350,2.2,2.7,.824,1.2,3.7,1.9,1.2,0.4,1.3,2.5,11.8
Marie Ferdinand-Harris,UTA,G,32,1065,32,32,33.3,5.5,11.6,.474,0.2,1.1,.147,5.3,10.5,.507,4.1,5.3,.772,0.6,3.3,2.8,1.6,0.2,2.8,2.7,15.3
Ukari Figgs,POR,G,31,866,31,31,27.9,2.7,7.5,.358,1.3,3.9,.325,1.4,3.6,.393,1.9,2.1,.908,0.4,2.6,3.4,0.8,0.1,1.4,1.6,8.5
Kristin Folkl,POR,F,32,602,32,4,18.8,1.9,3.9,.492,0.0,0.1,.000,1.9,3.8,.504,1.0,1.1,.886,1.3,4.6,1.0,0.6,0.5,1.0,1.8,4.8
Stacey Ford,SAC,F,5,12,5,0,2.4,0.2,0.4,.500,0.0,0.0,,0.2,0.4,.500,0.0,0.4,.000,0.4,0.4,0.2,0.0,0.0,0.2,0.2,0.4
La'Keshia Frett,SAC,F,32,648,32,15,20.3,2.6,5.8,.449,0.2,0.5,.333,2.5,5.4,.459,0.4,0.5,.824,0.9,3.0,0.7,0.2,0.6,0.8,2.2,5.8
Linda Frohlich,NYL,F-C,16,67,16,0,4.2,0.1,0.6,.100,0.0,0.3,.000,0.1,0.4,.167,0.3,0.3,1.000,0.2,0.8,0.1,0.1,0.0,0.3,0.7,0.4
Begona Garcia,DET,G,8,64,8,0,8.0,0.3,1.4,.182,0.3,0.8,.333,0.0,0.6,.000,0.3,0.5,.500,0.0,0.5,1.1,0.4,0.0,1.4,1.0,1.0
Andrea Gardner,UTA,F-C,30,198,30,2,6.6,0.6,1.6,.367,0.0,0.0,,0.6,1.6,.367,0.7,1.3,.553,1.0,2.0,0.2,0.1,0.1,0.4,1.2,1.9
Kelley Gibson,HOU,F-G,29,276,29,2,9.5,0.7,1.9,.382,0.5,1.2,.389,0.2,0.7,.368,0.1,0.2,.667,0.1,0.7,0.5,0.3,0.2,0.7,0.7,2.1
Jennifer Gillom,PHO,F-C,31,874,31,31,28.2,5.4,12.9,.415,1.2,3.0,.387,4.2,9.9,.423,3.4,4.2,.802,1.2,3.7,1.2,0.9,0.7,2.0,2.9,15.3
Adrienne Goodson,UTA,F,32,1101,32,32,34.4,5.9,13.1,.451,0.3,0.9,.286,5.7,12.2,.463,3.7,4.9,.745,2.8,5.7,2.1,1.4,0.2,3.2,2.9,15.7
Shaunzinski Gortman,MIN,G,29,369,29,2,12.7,1.2,3.3,.361,0.5,1.5,.326,0.7,1.9,.389,0.2,0.3,.778,0.6,2.1,0.7,0.4,0.2,0.9,1.4,3.1
Vedrana Grgin-Fonseca,LAS,F,12,79,12,0,6.6,1.0,2.6,.387,0.4,1.0,.417,0.6,1.6,.368,0.2,0.3,.667,0.3,0.7,0.1,0.1,0.0,0.7,0.9,2.6
Yolanda Griffith*,SAC,C-F,17,577,17,17,33.9,5.5,10.5,.520,0.0,0.0,,5.5,10.5,.520,6.0,7.5,.803,3.9,8.7,1.1,0.9,0.8,2.6,4.1,16.9
Lady Grooms,SAC,F,32,850,32,26,26.6,2.4,5.7,.431,0.0,0.0,.000,2.4,5.6,.433,2.2,2.6,.855,1.2,3.1,1.2,0.7,0.3,1.4,2.2,7.1
Gordana Grubin,PHO,G,32,859,32,31,26.8,3.6,9.3,.384,0.9,2.9,.315,2.7,6.4,.415,1.9,2.5,.759,0.5,2.0,3.3,1.1,0.1,1.8,1.8,9.9
Amber Hall,POR,F,20,104,20,0,5.2,0.6,1.2,.458,0.0,0.0,,0.6,1.2,.458,0.4,0.8,.500,0.4,1.3,0.1,0.4,0.1,0.6,0.6,1.5
Vicki Hall,LAS,F,3,19,3,0,6.3,0.7,1.3,.500,0.0,0.3,.000,0.7,1.0,.667,1.0,1.3,.750,0.3,0.7,0.3,0.3,0.0,0.3,0.7,2.3
Becky Hammon*,NYL,G,32,659,32,1,20.6,2.7,6.2,.442,1.4,3.6,.386,1.3,2.6,.518,1.2,1.8,.679,0.6,2.1,1.7,0.8,0.0,1.7,1.5,8.0
Lisa Harrison,PHO,F,32,899,32,28,28.1,3.8,7.6,.496,0.1,0.2,.333,3.7,7.4,.500,0.6,0.7,.870,1.3,3.9,1.3,1.0,0.1,1.4,1.9,8.2
Kristi Harrower,MIN,G,27,481,27,6,17.8,1.4,3.5,.389,0.7,2.0,.333,0.7,1.5,.463,0.1,0.4,.400,0.3,1.7,2.0,0.4,0.0,1.0,0.9,3.6
Tracy Henderson,CLE,C,23,173,23,0,7.5,0.7,1.8,.390,0.0,0.0,,0.7,1.8,.390,0.1,0.1,1.000,0.5,1.5,0.1,0.1,0.3,0.8,1.1,1.5
Amy Herrig,UTA,C,28,269,28,3,9.6,0.8,1.9,.434,0.0,0.0,,0.8,1.9,.434,0.8,1.1,.733,0.5,2.0,0.1,0.3,0.5,0.8,1.3,2.4
Jessie Hicks,ORL,C-F,31,471,31,6,15.2,2.4,4.9,.477,0.0,0.0,,2.4,4.9,.477,1.4,2.0,.698,1.9,3.3,0.7,0.6,0.8,1.6,2.5,6.1
Korie Hlede,NYL,G,16,129,16,0,8.1,0.7,1.6,.423,0.0,0.1,.000,0.7,1.6,.440,0.3,0.6,.444,0.3,1.0,0.8,0.4,0.1,1.3,1.5,1.6
Chamique Holdsclaw,WAS,F,20,634,20,20,31.7,7.5,16.5,.452,0.6,1.4,.393,6.9,15.1,.457,4.4,5.3,.830,2.7,11.6,2.3,1.0,0.3,2.3,2.5,19.9
Kedra Holland-Corn,SAC,G,32,902,32,32,28.2,3.2,9.3,.341,1.2,4.9,.242,2.0,4.4,.451,1.7,2.3,.750,0.9,2.8,2.0,1.3,0.2,2.5,2.3,9.3
Niele Ivey,IND,G,31,439,31,23,14.2,0.8,2.3,.352,0.6,1.6,.380,0.2,0.7,.286,0.5,0.7,.810,0.2,0.9,1.3,0.5,0.1,0.7,1.0,2.8
Deanna Jackson,CLE,F,18,143,18,0,7.9,1.1,2.6,.413,0.0,0.2,.000,1.1,2.4,.442,0.9,1.3,.708,0.6,1.5,0.3,0.1,0.1,0.5,0.6,3.1
Lauren Jackson*,SEA,F-C,28,882,28,28,31.5,6.6,16.5,.403,1.5,4.3,.350,5.1,12.2,.421,2.4,3.2,.756,2.4,6.8,1.5,1.1,2.9,1.7,3.4,17.2
Tammy Jackson,HOU,F-C,5,69,5,1,13.8,0.6,1.6,.375,0.0,0.0,,0.6,1.6,.375,0.0,0.4,.000,1.4,2.6,0.2,0.6,0.6,1.2,1.4,1.2
Tamicha Jackson,POR,G,32,692,32,10,21.6,3.8,9.1,.419,0.8,2.4,.316,3.1,6.7,.456,1.4,2.1,.697,0.6,1.8,3.0,1.7,0.0,2.0,1.8,9.8
Adrienne Johnson,ORL,G,32,602,32,2,18.8,2.1,5.7,.376,0.6,1.9,.295,1.6,3.8,.417,0.4,0.5,.706,0.4,1.4,0.7,0.5,0.1,0.8,1.3,5.2
LaTonya Johnson,UTA,F,28,269,28,1,9.6,0.9,2.7,.329,0.4,1.1,.313,0.5,1.6,.341,0.5,0.7,.750,0.3,0.7,0.4,0.3,0.1,0.5,1.3,2.7
Pollyanna Johns Kimbrough,MIA,C,31,801,31,30,25.8,2.5,4.8,.523,0.0,0.0,,2.5,4.8,.523,2.0,3.1,.629,1.9,4.5,1.0,0.9,0.5,1.7,2.4,7.0
Shannon Johnson,ORL,G,31,1110,31,31,35.8,5.1,12.5,.404,0.7,2.5,.273,4.4,10.1,.436,5.3,6.9,.766,1.6,4.2,5.3,1.6,0.2,3.2,2.5,16.1
Tiffani Johnson,HOU,C,32,815,32,32,25.5,2.4,5.6,.433,0.0,0.1,.000,2.4,5.5,.438,1.5,1.8,.810,2.3,5.4,1.2,0.5,0.8,1.2,2.1,6.3
Vickie Johnson,NYL,G-F,31,1028,31,31,33.2,4.5,9.8,.456,1.0,2.5,.421,3.5,7.4,.467,1.6,2.0,.803,1.4,3.5,2.8,0.9,0.1,1.5,1.9,11.6
Asjha Jones,WAS,F,32,612,32,5,19.1,2.9,7.3,.399,0.1,0.3,.200,2.8,7.0,.408,0.6,1.0,.606,1.2,2.8,0.9,0.4,0.5,1.2,2.8,6.5
Merlakia Jones,CLE,G,32,1094,32,32,34.2,4.9,12.3,.399,0.5,1.7,.278,4.4,10.6,.419,1.9,2.5,.785,1.0,5.5,2.3,1.4,0.1,1.7,1.9,12.2
Zuzi Klimesova,IND,F,11,39,11,0,3.5,0.2,1.1,.167,0.0,0.0,,0.2,1.1,.167,0.1,0.1,1.000,0.1,0.5,0.2,0.1,0.1,0.2,0.2,0.5
Sheila Lambert,CHA,G,3,16,3,0,5.3,0.3,1.0,.333,0.0,0.0,,0.3,1.0,.333,0.0,0.0,,0.7,1.0,1.0,0.3,0.0,0.7,0.3,0.7
Lisa Leslie*,LAS,C,31,1060,31,31,34.2,6.1,13.1,.466,0.4,1.2,.324,5.7,11.9,.480,4.3,5.9,.727,2.5,10.4,2.7,1.5,2.9,3.5,4.0,16.9
Takeisha Lewis,SEA,F-C,14,57,14,0,4.1,0.3,0.7,.400,0.0,0.1,.000,0.3,0.6,.444,0.7,1.3,.556,0.5,1.7,0.2,0.1,0.0,0.5,0.9,1.3
Tynesha Lewis,HOU,G,17,145,17,1,8.5,0.8,1.8,.433,0.2,0.5,.375,0.6,1.3,.455,0.3,0.5,.625,0.4,1.1,0.5,0.2,0.2,0.5,1.1,2.0
Rebecca Lobo*,HOU,C,21,132,21,0,6.3,0.7,1.5,.469,0.1,0.3,.429,0.6,1.2,.480,0.0,0.2,.250,0.4,1.1,0.6,0.0,0.2,0.5,0.5,1.6
Helen Luz,WAS,G,32,474,32,0,14.8,2.0,4.6,.439,1.3,3.3,.396,0.7,1.3,.548,0.5,0.6,.789,0.3,1.0,1.5,0.6,0.2,1.3,1.3,5.8
Mwadi Mabika,LAS,G,32,1050,32,32,32.8,5.9,13.9,.423,2.0,5.5,.366,3.9,8.4,.461,3.1,3.7,.839,1.0,5.2,2.9,1.2,0.3,1.9,2.8,16.8
Clarisse Machanguana,ORL,C-F,29,428,29,25,14.8,2.1,3.9,.535,0.0,0.0,,2.1,3.9,.535,0.6,0.9,.640,0.9,2.2,0.6,0.4,0.1,1.1,2.1,4.8
Shea Mahoney,PHO,F,3,13,3,0,4.3,0.7,1.0,.667,0.0,0.3,.000,0.7,0.7,1.000,0.3,0.3,1.000,0.7,0.7,0.3,0.0,0.0,0.3,1.3,1.7
Hamchetou Maiga-Ba,SAC,F,23,197,23,3,8.6,0.6,2.3,.245,0.0,0.0,,0.6,2.3,.245,0.6,1.3,.467,0.8,1.6,0.4,0.7,0.1,1.0,1.6,1.7
Nadine Malcolm,IND,F,29,599,29,28,20.7,2.0,5.4,.367,0.4,1.4,.293,1.6,4.0,.393,1.0,1.3,.757,0.8,2.1,0.7,0.4,0.1,1.2,1.4,5.4
Michelle Marciniak,SEA,G,23,280,23,1,12.2,1.0,3.0,.353,0.1,0.3,.250,1.0,2.6,.367,1.0,1.3,.759,0.3,1.2,1.7,0.5,0.1,1.1,1.4,3.1
Monica Maxwell,IND,F,18,170,18,0,9.4,0.8,2.6,.298,0.3,0.9,.294,0.5,1.7,.300,0.1,0.1,1.000,0.7,1.7,0.4,0.4,0.2,0.3,0.9,1.9
Brandi McCain,CLE,G,31,392,31,2,12.6,0.8,2.8,.291,0.7,1.9,.362,0.1,0.9,.143,0.4,0.5,.750,0.1,0.8,1.3,0.4,0.1,1.1,0.9,2.7
Tiffany McCain,ORL,G,16,51,16,0,3.2,0.1,0.6,.200,0.0,0.3,.000,0.1,0.4,.333,0.2,0.3,.750,0.1,0.2,0.1,0.2,0.0,0.2,0.6,0.4
Nikki McCray,IND,G,32,1058,32,32,33.1,4.1,9.9,.415,0.7,2.1,.318,3.5,7.9,.440,2.6,3.2,.816,0.9,3.0,2.2,0.9,0.1,2.6,2.3,11.5
Nicky McCrimmon,LAS,G,32,356,32,0,11.1,0.6,1.5,.408,0.1,0.5,.267,0.5,1.1,.471,0.2,0.3,.636,0.3,0.7,1.7,0.7,0.1,0.8,0.7,1.6
Danielle McCulley,SEA,C-F,4,43,4,1,10.8,0.0,3.0,.000,0.0,0.8,.000,0.0,2.3,.000,0.5,0.5,1.000,0.8,1.8,0.3,0.3,0.0,0.5,1.3,0.5
Carla McGhee,ORL,F,2,4,2,0,2.0,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,0.5,0.5,1.000,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.5
Taj McWilliams-Franklin,ORL,F-C,13,383,13,12,29.5,3.2,6.3,.500,0.1,0.2,.333,3.1,6.1,.506,2.1,2.4,.871,1.6,4.8,1.0,1.5,1.1,1.7,3.1,8.5
Chasity Melvin,CLE,C-F,32,1055,32,32,33.0,4.8,10.3,.464,0.1,0.2,.500,4.7,10.1,.463,2.8,4.1,.687,2.6,6.0,1.8,0.9,0.6,2.3,3.3,12.5
Coco Miller,WAS,G,32,904,32,32,28.3,3.6,8.2,.433,0.8,2.0,.375,2.8,6.2,.452,1.4,1.8,.821,1.4,3.6,2.6,1.0,0.1,1.8,2.6,9.3
Kelly Miller,CHA,G,32,554,32,0,17.3,2.5,5.5,.446,0.8,1.6,.471,1.7,3.9,.437,0.9,1.2,.763,1.0,2.1,1.5,0.7,0.0,0.8,1.2,6.6
Tausha Mills,WAS,C,4,17,4,0,4.3,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,0.0,0.5,.000,0.0,0.8,0.0,0.3,0.0,0.5,0.8,0.0
DeLisha Milton-Jones,LAS,F,32,966,32,25,30.2,4.1,8.5,.487,0.7,1.6,.420,3.5,6.9,.502,2.4,3.3,.740,2.0,6.6,1.4,1.6,1.1,2.9,3.8,11.3
Adriana Moises,PHO,G,32,619,32,4,19.3,2.0,5.1,.384,0.6,2.1,.288,1.4,3.1,.449,1.5,1.9,.800,0.5,1.9,2.5,0.9,0.1,2.3,1.7,6.0
Jackie Moore,IND,C,18,128,18,2,7.1,0.9,2.1,.421,0.0,0.1,.000,0.9,2.1,.432,0.6,0.8,.714,0.5,1.6,0.2,0.3,0.1,0.8,0.9,2.3
Carolyn Moos,MIA,F-C,2,6,2,0,3.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0
Jenny Mowe,POR,C,5,16,5,0,3.2,0.0,0.2,.000,0.0,0.0,,0.0,0.2,.000,0.2,0.4,.500,0.2,0.2,0.0,0.0,0.0,0.2,0.6,0.2
Andrea Nagy,SAC,G,24,409,24,8,17.0,0.5,1.8,.273,0.1,0.6,.214,0.4,1.3,.300,0.3,0.7,.438,0.1,1.2,3.0,0.4,0.2,1.3,2.1,1.4
Astou Ndiaye-Diatta,DET,F,32,776,32,32,24.3,3.9,8.4,.467,0.0,0.1,.000,3.9,8.4,.470,0.7,1.2,.590,1.4,5.1,1.2,0.5,0.4,1.8,2.0,8.6
Claudia Neves,MIA,G,20,194,20,0,9.7,0.6,1.6,.355,0.2,1.1,.190,0.4,0.5,.700,0.6,0.8,.688,0.0,0.4,1.3,0.4,0.0,0.7,0.9,1.9
Bernadette Ngoyisa,NYL,C,7,12,7,0,1.7,0.4,0.7,.600,0.0,0.0,,0.4,0.7,.600,0.0,0.0,,0.1,0.7,0.0,0.0,0.3,0.0,0.3,0.9
Deanna Nolan,DET,G-F,32,804,32,32,25.1,3.2,7.8,.415,1.3,3.6,.368,1.9,4.2,.455,0.9,1.1,.806,0.5,2.7,1.9,0.8,0.4,1.9,2.3,8.7
Vanessa Nygaard,MIA,F,29,443,29,22,15.3,1.5,3.5,.426,0.8,2.2,.375,0.7,1.3,.514,0.3,0.4,.769,0.9,2.3,0.3,0.4,0.0,0.4,1.7,4.1
Shantia Owens,CHA,F,2,6,2,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Murriel Page,WAS,F,32,750,32,15,23.4,2.8,6.1,.451,0.1,0.1,.500,2.7,6.0,.450,0.9,1.7,.566,1.7,4.8,1.2,0.4,0.5,1.4,2.5,6.5
Kate Paye,SEA,G,19,114,19,0,6.0,0.4,1.0,.368,0.3,0.8,.375,0.1,0.2,.333,0.1,0.1,.500,0.1,0.4,0.3,0.2,0.0,0.4,0.9,1.1
Ticha Penicheiro,SAC,G,24,853,24,24,35.5,2.5,6.6,.377,0.3,1.3,.250,2.2,5.3,.409,3.1,4.3,.728,0.3,4.3,8.0,2.7,0.0,2.9,2.0,8.5
