Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Sheryl Swoopes*,HOU,F-G,31,1070,31,31,34.5,5.8,13.8,.422,0.6,2.1,.308,5.2,11.7,.442,2.5,2.9,.856,1.2,4.9,2.9,1.5,0.5,1.9,1.8,14.8
Diana Taurasi,PHO,G,34,1130,34,34,33.2,6.1,14.8,.416,1.8,5.5,.330,4.3,9.3,.467,2.9,3.8,.760,0.8,4.4,3.9,1.3,0.7,2.6,3.4,17.0
Lindsay Taylor,PHO,C,5,26,5,0,5.2,0.2,1.0,.200,0.2,0.6,.333,0.0,0.4,.000,0.0,0.0,,0.0,0.6,0.4,0.2,0.2,0.2,1.4,0.6
Penny Taylor,PHO,F,33,1076,33,33,32.6,4.5,9.4,.484,1.2,2.9,.427,3.3,6.5,.509,2.8,3.3,.861,1.5,4.8,2.5,1.6,0.4,2.5,3.3,13.2
Nikki Teasley,LAS,G,34,1105,34,34,32.5,3.2,8.2,.388,2.0,4.9,.412,1.2,3.3,.354,1.5,2.0,.765,0.9,3.4,6.1,1.2,0.2,3.0,2.6,9.9
Christi Thomas,LAS,F-C,31,547,31,8,17.6,2.1,4.6,.462,0.2,0.4,.455,2.0,4.3,.462,0.9,1.3,.683,1.4,3.9,0.7,0.6,0.5,0.9,2.6,5.3
LaToya Thomas,SAS,F,31,964,31,30,31.1,5.5,11.3,.489,0.1,0.3,.375,5.4,11.0,.491,3.1,3.6,.841,1.5,4.5,1.4,0.8,0.4,1.8,3.2,14.2
Stacey Thomas,DET,F,1,1,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alicia Thompson,SEA,F,23,182,23,2,7.9,1.0,2.3,.444,0.1,0.7,.188,0.9,1.7,.553,0.0,0.1,.500,0.3,1.0,0.4,0.3,0.0,0.3,0.4,2.3
Tina Thompson*,HOU,F,26,943,26,26,36.3,6.9,17.2,.402,1.7,4.2,.407,5.2,13.1,.400,4.5,5.7,.789,1.7,6.0,1.8,0.8,0.9,2.7,2.6,20.0
Erin Thorn,NYL,G,17,156,17,1,9.2,0.7,2.6,.267,0.5,1.8,.290,0.2,0.8,.214,0.1,0.1,.500,0.0,0.5,0.5,0.2,0.1,0.5,0.3,2.0
Iciss Tillis,DET,F-C,31,287,31,1,9.3,1.1,2.4,.473,0.2,0.6,.333,0.9,1.8,.518,0.2,0.4,.583,0.4,1.3,0.4,0.3,0.3,0.7,0.7,2.7
Slobodanka Tuvic,PHO,C,33,691,33,26,20.9,1.1,3.0,.374,0.0,0.0,.000,1.1,3.0,.378,0.5,0.7,.708,0.8,3.7,1.0,0.8,1.1,1.2,3.5,2.8
Mfon Udoka,LAS,F,3,19,3,0,6.3,0.0,0.7,.000,0.0,0.0,,0.0,0.7,.000,0.3,1.3,.250,0.7,1.0,0.0,0.0,0.0,0.3,1.7,0.3
Michele Van Gorp,MIN,C,8,66,8,0,8.3,1.1,2.4,.474,0.0,0.1,.000,1.1,2.3,.500,0.5,1.0,.500,0.8,1.6,0.1,0.0,0.1,0.9,1.0,2.8
Kamila Vodichkova,SEA,F-C,34,873,34,34,25.7,2.8,7.1,.390,0.0,0.1,.500,2.7,7.0,.389,2.5,3.2,.778,1.9,4.9,1.6,0.9,0.4,2.1,3.2,8.0
Ayana Walker,DET,F,18,148,18,1,8.2,0.4,1.6,.286,0.0,0.0,,0.4,1.6,.286,0.1,0.3,.333,0.6,1.4,0.3,0.1,0.2,0.3,0.7,1.0
DeMya Walker,SAC,F,34,884,34,34,26.0,3.3,7.9,.416,0.0,0.3,.000,3.3,7.6,.432,1.8,3.0,.602,2.1,4.2,2.5,0.8,0.4,2.5,3.2,8.4
Ann Wauters,NYL,C,13,271,13,4,20.8,2.2,5.1,.439,0.1,0.2,.333,2.2,4.8,.444,1.8,2.2,.793,0.8,3.1,1.6,0.3,0.6,1.6,2.2,6.3
Teresa Weatherspoon*,LAS,G,34,292,34,0,8.6,0.2,0.7,.320,0.0,0.1,.333,0.2,0.6,.318,0.0,0.0,,0.2,0.9,0.9,0.4,0.0,0.8,0.8,0.5
Lindsay Whalen*,CON,G,31,946,31,30,30.5,2.7,5.9,.454,0.6,1.8,.351,2.0,4.1,.500,2.9,3.9,.730,0.7,2.9,4.8,1.3,0.0,3.0,2.3,8.9
DeTrina White,NYL,F,31,420,31,2,13.5,1.2,2.2,.544,0.0,0.0,,1.2,2.2,.544,0.3,0.5,.471,1.6,3.8,0.3,0.3,0.3,1.2,1.2,2.6
Tamika Whitmore,LAS,F,34,595,34,5,17.5,2.3,5.1,.445,0.2,0.5,.438,2.1,4.6,.446,1.4,2.1,.681,1.1,3.1,0.5,0.4,0.1,1.0,2.1,6.2
Le'coe Willingham,CON,F,23,175,23,0,7.6,1.0,1.7,.632,0.0,0.0,.000,1.0,1.6,.649,0.9,1.1,.769,1.0,1.9,0.3,0.3,0.1,0.5,0.7,3.0
Natalie Williams,IND,C,34,956,34,34,28.1,3.9,8.6,.454,0.0,0.1,.000,3.9,8.5,.460,2.4,3.5,.697,2.7,6.9,1.8,1.2,0.7,1.9,3.6,10.3
Tamika Williams,MIN,F,34,978,34,33,28.8,3.0,5.6,.540,0.0,0.1,.250,3.0,5.4,.546,1.4,2.6,.563,2.4,6.0,1.1,1.1,0.1,1.9,1.9,7.5
Toccara Williams,SAS,G,26,417,26,4,16.0,0.6,1.8,.348,0.0,0.1,.500,0.6,1.7,.341,0.8,1.1,.759,0.3,1.5,1.7,1.3,0.2,1.2,1.4,2.1
Shereka Wright,PHO,F,24,243,24,0,10.1,0.5,1.8,.310,0.3,0.5,.462,0.3,1.2,.241,1.0,1.3,.781,0.7,1.1,0.3,0.1,0.0,0.6,0.8,2.4
Nevriye Yilmaz,SAS,C,7,77,7,0,11.0,0.9,3.4,.250,0.1,1.0,.143,0.7,2.4,.294,0.9,0.9,1.000,0.4,1.4,0.3,0.4,0.1,0.6,2.1,2.7
La'Keshia Frett,TOT,F,26,347,26,2,13.3,1.8,3.8,.480,0.0,0.0,,1.8,3.8,.480,0.9,1.4,.622,0.7,1.9,0.7,0.4,0.3,0.9,1.1,4.5
Gwen Jackson,TOT,F,33,426,33,4,12.9,1.4,2.8,.495,0.0,0.2,.167,1.4,2.6,.517,0.7,1.0,.750,0.9,2.5,0.5,0.2,0.1,0.5,1.0,3.5
Jae Kingi-Cross,TOT,G,18,143,18,0,7.9,0.3,1.0,.333,0.2,0.4,.429,0.2,0.6,.273,0.4,0.6,.727,0.3,0.8,0.7,0.3,0.1,0.5,0.6,1.3
Adrian Williams-Strong,TOT,C-F,23,294,23,8,12.8,1.8,4.6,.400,0.0,0.0,,1.8,4.6,.400,0.6,0.9,.619,0.7,2.1,0.6,0.8,0.3,1.2,1.5,4.2
La'Keshia Frett,CHA,F,10,71,10,0,7.1,0.6,1.3,.462,0.0,0.0,,0.6,1.3,.462,0.3,0.6,.500,0.3,1.0,0.4,0.1,0.2,1.0,0.4,1.5
Gwen Jackson,SAS,F,19,290,19,4,15.3,1.2,2.5,.479,0.0,0.1,.000,1.2,2.5,.489,0.8,1.1,.714,1.1,2.8,0.6,0.2,0.2,0.6,1.2,3.2
Jae Kingi-Cross,DET,G,5,15,5,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.6,0.8,.750,0.0,0.2,0.2,0.0,0.0,0.4,0.2,0.6
Adrian Williams-Strong,PHO,C-F,11,145,11,8,13.2,2.5,5.5,.450,0.0,0.0,,2.5,5.5,.450,1.0,1.3,.786,0.9,1.9,0.5,1.0,0.5,1.4,1.5,5.9
La'Keshia Frett,NYL,F,16,276,16,2,17.3,2.6,5.3,.482,0.0,0.0,,2.6,5.3,.482,1.3,1.9,.645,0.9,2.5,0.9,0.6,0.3,0.9,1.6,6.4
Gwen Jackson,PHO,F,14,136,14,0,9.7,1.6,3.2,.511,0.1,0.4,.200,1.6,2.9,.550,0.6,0.8,.818,0.8,1.9,0.3,0.2,0.1,0.3,0.8,4.0
Jae Kingi-Cross,PHO,G,13,128,13,0,9.8,0.5,1.4,.333,0.2,0.5,.429,0.2,0.8,.273,0.4,0.5,.714,0.4,1.0,0.9,0.4,0.2,0.5,0.8,1.5
Adrian Williams-Strong,SAS,C-F,12,149,12,0,12.4,1.3,3.8,.333,0.0,0.0,,1.3,3.8,.333,0.2,0.6,.286,0.5,2.3,0.7,0.7,0.1,1.0,1.6,2.7
