Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Kariata Diaby,CON,C,13,103,13,0,7.9,0.5,1.1,.500,0.0,0.0,,0.5,1.1,.500,0.8,1.1,.786,0.2,1.0,0.4,0.5,0.1,0.9,1.5,1.9
Skylar Diggins,SEA,G,43,1343,43,43,31.2,5.3,12.5,.423,1.4,4.0,.365,3.9,8.6,.450,3.5,4.4,.788,0.6,2.5,6.0,1.2,0.8,2.1,2.3,15.5
Stefanie Dolson,WAS,C,43,653,43,14,15.2,1.4,3.3,.423,0.6,1.7,.360,0.8,1.6,.493,0.3,0.5,.700,0.4,2.3,1.4,0.3,0.3,0.7,2.3,3.7
Emily Engstler,WAS,F,40,512,40,0,12.8,1.3,3.4,.396,0.4,1.6,.254,0.9,1.8,.521,0.6,0.9,.667,0.9,3.3,1.5,0.7,0.7,1.0,1.3,3.7
Dana Evans,LVA,G,44,777,44,1,17.7,2.4,6.3,.389,0.8,2.3,.366,1.6,4.0,.402,0.9,1.2,.755,0.2,1.1,2.2,0.4,0.1,0.8,1.3,6.6
Temi Fagbenle,GSV,C,39,925,39,38,23.7,3.2,6.4,.502,0.3,1.6,.194,2.9,4.8,.604,0.7,0.9,.722,1.8,4.9,1.6,0.9,0.6,1.5,3.1,7.4
Sania Feagin,LAS,F,16,77,16,0,4.8,0.6,1.8,.357,0.0,0.3,.000,0.6,1.5,.417,0.0,0.1,.000,0.2,0.7,0.3,0.0,0.4,0.4,1.0,1.3
Leonie Fiebich,NYL,F,37,1041,37,37,28.1,2.9,6.0,.489,1.4,3.2,.425,1.5,2.7,.564,1.5,1.7,.871,0.6,3.5,1.7,0.9,0.4,1.2,2.4,8.7
Rebekah Gardner,NYL,G,41,502,41,5,12.2,1.3,2.7,.500,0.5,1.0,.476,0.9,1.7,.515,0.5,0.7,.815,0.7,1.8,0.6,0.6,0.2,0.6,1.5,3.7
Luisa Geiselsoder,DAL,C,28,628,28,24,22.4,2.7,6.4,.425,1.1,3.4,.330,1.6,3.0,.529,0.3,0.4,.818,0.9,4.8,1.6,0.8,0.7,1.0,2.4,6.9
Allisha Gray,ATL,G,42,1451,42,42,34.5,5.9,13.0,.451,2.3,6.1,.384,3.5,6.9,.509,4.4,5.5,.799,0.9,5.3,3.5,1.1,0.4,1.8,2.6,18.4
Chelsea Gray,LVA,G,44,1368,44,44,31.1,3.8,8.8,.439,1.4,3.9,.368,2.4,4.9,.495,2.1,2.4,.885,0.6,3.9,5.4,1.4,0.6,2.8,2.0,11.2
Brittney Griner,ATL,C,39,810,39,25,20.8,4.0,7.7,.518,0.1,0.5,.263,3.9,7.2,.535,1.7,2.2,.765,0.9,5.2,0.8,0.1,1.2,1.5,1.9,9.8
Megan Gustafson,LVA,C,20,226,20,1,11.3,1.0,2.9,.351,0.7,2.0,.333,0.4,0.9,.389,0.4,0.8,.467,0.4,1.8,0.3,0.2,0.3,0.3,2.1,3.0
Dearica Hamby,LAS,F,44,1374,44,44,31.2,7.4,12.9,.572,0.3,1.2,.278,7.0,11.6,.604,3.4,5.4,.627,2.6,7.9,3.3,1.6,0.5,2.7,2.7,18.4
Isabelle Harrison,NYL,F,34,360,34,1,10.6,1.9,3.9,.485,0.1,0.4,.267,1.8,3.5,.513,1.0,1.3,.767,0.9,2.6,0.7,0.6,0.1,0.7,1.3,4.9
Tyasha Harris,DAL,G,5,82,5,0,16.4,1.6,3.6,.444,1.0,2.2,.455,0.6,1.4,.429,0.4,0.4,1.000,0.2,1.0,2.6,0.4,0.4,0.6,1.0,4.6
Bria Hartley,CON,G,38,867,38,32,22.8,2.8,7.7,.362,1.4,3.9,.367,1.4,3.8,.356,1.9,2.4,.772,0.3,2.0,3.1,0.8,0.0,1.8,2.5,8.9
Tiffany Hayes,GSV,G,26,700,26,24,26.9,3.8,9.1,.418,1.6,3.9,.406,2.2,5.2,.426,2.5,3.1,.800,0.7,3.8,3.0,0.5,0.2,1.9,2.2,11.7
Lexi Held,PHO,G,32,471,32,0,14.7,1.9,5.1,.378,0.9,2.8,.308,1.1,2.3,.466,0.6,0.7,.818,0.3,1.1,1.1,0.7,0.2,0.9,1.2,5.3
Natisha Hiedeman,MIN,G,44,833,44,0,18.9,3.4,7.0,.492,1.0,2.8,.371,2.4,4.2,.574,1.2,1.5,.761,0.3,1.9,2.8,0.7,0.2,1.2,1.6,9.1
Naz Hillmon,ATL,F,44,1122,44,17,25.5,3.2,6.8,.463,1.2,3.8,.321,2.0,3.1,.637,1.1,1.3,.831,1.6,6.2,2.4,0.5,0.4,1.1,1.7,8.6
Myisha Hines-Allen,DAL,F,40,882,40,20,22.1,2.8,6.2,.450,0.4,1.5,.267,2.4,4.7,.508,1.6,2.1,.747,1.5,6.0,2.9,0.8,0.5,2.2,2.5,7.6
Joyner Holmes,LVA,F,6,29,6,0,4.8,0.5,2.0,.250,0.2,0.8,.200,0.3,1.2,.286,0.0,0.0,,0.3,1.0,0.0,0.0,0.0,0.3,0.8,1.2
Mackenzie Holmes,SEA,F,10,58,10,0,5.8,0.5,0.7,.714,0.0,0.0,,0.5,0.7,.714,0.0,0.0,,0.3,0.9,0.2,0.5,0.1,0.0,0.7,1.0
Natasha Howard,IND,F,44,1060,44,44,24.1,4.5,8.2,.552,0.1,0.8,.182,4.4,7.5,.590,2.1,3.0,.712,2.0,6.6,1.5,1.2,0.6,1.9,2.7,11.4
Rhyne Howard,ATL,G,33,1151,33,32,34.9,5.7,15.1,.375,3.1,9.6,.322,2.6,5.5,.467,3.1,3.6,.856,0.9,4.5,4.6,1.5,0.8,1.7,2.9,17.5
Lexie Hull,IND,G,44,1189,44,30,27.0,2.7,6.8,.395,1.3,3.4,.367,1.4,3.4,.423,0.6,0.8,.722,1.4,4.3,1.8,1.2,0.2,0.9,2.8,7.2
Sabrina Ionescu,NYL,G,38,1194,38,38,31.4,6.1,15.1,.401,2.1,7.1,.299,3.9,7.9,.493,4.0,4.3,.933,0.8,4.9,5.7,1.3,0.4,2.6,1.7,18.2
Kiki Iriafen,WAS,F,44,1185,44,44,26.9,5.0,10.3,.488,0.0,0.3,.182,5.0,10.1,.495,3.1,4.0,.784,2.6,8.5,1.6,0.6,0.2,2.2,2.9,13.3
Rickea Jackson,LAS,F,38,1173,38,37,30.9,5.4,12.7,.424,1.7,4.9,.348,3.7,7.8,.473,2.2,2.6,.847,1.0,3.2,1.7,0.6,0.4,2.1,1.9,14.7
Aziaha James,DAL,G,38,673,38,8,17.7,2.8,7.5,.373,0.8,2.9,.286,1.9,4.5,.430,1.1,1.4,.745,0.9,2.9,1.6,0.6,0.2,1.0,1.2,7.5
Moriah Jefferson,CHI,G,5,35,5,1,7.0,0.6,1.6,.375,0.2,0.6,.333,0.4,1.0,.400,0.0,0.0,,0.0,1.0,1.8,0.0,0.0,0.4,0.6,1.4
Marine Johannes,NYL,G,44,803,44,5,18.3,2.3,5.7,.397,1.5,4.3,.344,0.8,1.4,.556,0.4,0.4,.842,0.3,1.9,1.6,0.6,0.3,1.2,1.0,6.4
Brionna Jones,ATL,F,44,1169,44,44,26.6,5.1,9.7,.527,0.3,1.0,.261,4.8,8.7,.559,2.3,3.0,.773,3.1,7.3,2.2,1.1,0.8,1.5,2.5,12.8
Jonquel Jones,NYL,C,31,830,31,31,26.8,4.8,9.9,.490,1.7,4.0,.424,3.1,5.8,.536,2.3,2.9,.769,1.5,8.1,2.7,0.5,1.1,2.1,2.5,13.6
Elizabeth Kitley,LVA,C,12,98,12,1,8.2,0.6,1.9,.304,0.0,0.1,.000,0.6,1.8,.318,0.1,0.2,.500,0.3,1.4,0.1,0.3,0.5,0.6,1.5,1.3
Anastasiia Kosu,MIN,F,21,80,21,0,3.8,0.6,1.4,.448,0.0,0.1,.000,0.6,1.3,.481,0.4,0.7,.600,0.5,0.7,0.2,0.0,0.2,0.3,0.4,1.7
Leïla Lacan,CON,G,25,665,25,15,26.6,4.2,8.7,.477,0.6,2.7,.224,3.6,6.0,.589,1.4,1.7,.857,0.7,2.4,3.7,2.2,0.2,1.9,3.3,10.4
Kitija Laksa,PHO,G,33,626,33,5,19.0,2.0,5.5,.367,1.2,3.6,.317,0.8,1.8,.467,0.8,1.0,.813,0.3,1.2,0.6,0.4,0.2,0.6,1.5,5.9
Kyra Lambert,IND,G,1,0,1,0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carla Leite,GSV,G,37,637,37,6,17.2,2.3,6.0,.387,0.4,2.0,.173,2.0,4.0,.497,2.2,2.7,.838,0.2,1.3,2.0,0.7,0.1,1.5,1.5,7.2
Kyara Linskens,GSV,C,4,27,4,0,6.8,0.5,1.3,.400,0.0,0.3,.000,0.5,1.0,.500,0.0,0.0,,0.3,1.5,0.3,0.3,0.8,0.5,1.8,1.0
Jewell Loyd,LVA,G,44,1245,44,25,28.3,3.8,9.7,.389,2.3,6.0,.382,1.5,3.8,.400,1.3,1.6,.831,1.1,3.2,1.8,1.2,0.3,1.2,1.9,11.2
Marina Mabrey,CON,G,35,1103,35,34,31.5,5.1,13.9,.367,1.9,7.0,.270,3.2,7.0,.463,2.3,2.6,.870,0.5,4.2,4.0,0.7,0.3,2.8,2.9,14.4
Natasha Mack,PHO,F-C,34,623,34,23,18.3,2.1,3.6,.573,0.0,0.1,.000,2.1,3.5,.592,0.5,1.1,.472,2.3,5.8,0.9,0.9,1.5,0.4,1.6,4.7
Ezi Magbegor,SEA,F-C,44,1203,44,44,27.3,3.2,6.5,.493,0.3,1.1,.292,2.9,5.4,.534,1.3,1.9,.687,1.9,6.2,2.1,0.7,2.2,1.0,2.9,8.0
Dominique Malonga,SEA,C,42,600,42,0,14.3,3.5,6.3,.551,0.1,0.4,.222,3.4,5.8,.576,0.7,1.2,.569,1.3,4.6,0.9,0.4,0.7,1.1,2.1,7.7
Rayah Marshall,CON,C-F,15,90,15,0,6.0,0.6,1.7,.346,0.0,0.1,.000,0.6,1.7,.360,0.5,0.8,.583,0.5,1.7,0.3,0.1,0.2,0.5,0.8,1.7
Kate Martin,GSV,G,42,687,42,4,16.4,2.0,6.3,.323,1.4,4.4,.310,0.7,2.0,.354,0.8,1.0,.780,0.5,2.7,1.0,0.4,0.1,0.8,1.1,6.2
Kayla McBride,MIN,G,39,1220,39,39,31.3,4.6,11.0,.416,2.6,6.7,.395,1.9,4.3,.449,2.4,2.7,.905,0.3,2.3,3.5,1.3,0.1,1.7,1.4,14.2
Megan McConnell,PHO,G,1,13,1,0,13.0,1.0,4.0,.250,1.0,2.0,.500,0.0,2.0,.000,0.0,0.0,,1.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0
Teaira McCowan,DAL,C,17,219,17,0,12.9,2.1,3.9,.537,0.1,0.1,.500,2.1,3.8,.538,1.3,1.7,.759,1.8,4.6,0.6,0.3,0.7,0.9,1.4,5.6
Aari McDonald,IND,G,20,525,20,13,26.3,3.3,7.7,.429,1.2,3.9,.308,2.1,3.8,.553,2.0,2.6,.784,0.5,2.4,4.7,1.3,0.2,2.3,2.5,9.8
Emma Meesseman,NYL,F,17,440,17,12,25.9,5.4,9.4,.572,0.8,1.2,.667,4.5,8.1,.558,1.9,2.2,.865,1.3,5.1,3.2,1.2,0.8,2.1,1.5,13.4
Jade Melbourne,WAS,G,43,1008,43,12,23.4,2.1,5.2,.400,0.6,2.2,.274,1.5,3.0,.492,1.1,1.7,.671,0.4,1.9,2.9,0.6,0.2,1.7,2.3,5.9
Kelsey Mitchell,IND,G,44,1381,44,44,31.4,7.2,15.7,.456,2.5,6.4,.394,4.6,9.3,.499,3.4,4.3,.784,0.4,1.8,3.4,0.9,0.2,1.8,2.0,20.2
Aneesah Morrow,CON,F,41,775,41,23,18.9,2.7,7.3,.375,0.4,1.8,.240,2.3,5.5,.420,1.8,2.3,.758,2.0,6.9,0.5,0.8,0.4,1.1,2.0,7.7
Murjanatu Musa,PHO,C,12,122,12,0,10.2,1.3,2.9,.457,0.1,0.2,.500,1.3,2.8,.455,0.6,0.9,.636,1.5,2.6,0.6,0.3,0.2,0.6,1.4,3.3
Olivia Nelson-Ododa,CON,C,37,800,37,21,21.6,3.1,5.8,.526,0.0,0.1,.500,3.0,5.8,.526,2.1,3.0,.703,1.6,5.0,0.9,0.7,1.2,1.1,2.4,8.2
Kia Nurse,CHI,G,44,962,44,18,21.9,2.3,6.6,.354,1.4,4.1,.335,1.0,2.5,.385,1.1,1.4,.790,0.4,2.3,1.3,0.3,0.0,1.3,1.6,7.2
Aaliyah Nye,LVA,G-F,44,671,44,2,15.3,1.3,3.9,.345,0.8,2.7,.314,0.5,1.2,.415,0.3,0.4,.824,0.3,1.5,0.5,0.3,0.2,0.6,1.3,3.8
Arike Ogunbowale,DAL,G,29,966,29,29,33.3,5.1,13.9,.364,1.7,5.4,.304,3.4,8.5,.402,3.7,4.0,.931,0.3,2.5,4.1,1.3,0.2,2.1,2.6,15.5
Nneka Ogwumike,SEA,F,44,1359,44,44,30.9,7.3,14.0,.519,1.5,4.1,.367,5.8,9.9,.581,2.2,2.7,.822,1.3,7.0,2.3,1.1,0.4,1.9,1.9,18.3
Amy Okonkwo,DAL,F,8,157,8,1,19.6,3.8,7.6,.492,1.3,3.8,.333,2.5,3.9,.645,2.3,2.5,.900,0.9,3.1,0.8,1.4,0.1,0.9,1.4,11.0
Lucy Olsen,WAS,G,41,508,41,0,12.4,1.6,3.9,.415,0.5,1.7,.271,1.1,2.2,.528,0.3,0.4,.824,0.3,1.2,1.2,0.4,0.1,0.5,1.1,4.0
Michaela Onyenwere,CHI,F,42,711,42,22,16.9,2.1,5.0,.422,0.6,1.6,.353,1.5,3.4,.455,1.0,1.2,.843,0.4,1.6,1.1,0.4,0.1,1.3,1.8,5.8
Te-Hina PaoPao,ATL,G,43,720,43,15,16.7,2.2,5.1,.440,1.2,3.1,.386,1.0,2.0,.523,0.2,0.3,.538,0.2,1.6,2.4,0.5,0.2,1.0,1.1,5.8
Cheyenne Parker-Tyus,LVA,F,2,14,2,0,7.0,2.5,4.0,.625,0.5,1.0,.500,2.0,3.0,.667,2.5,3.0,.833,0.0,1.0,0.0,0.0,0.0,0.5,1.0,8.0
Robyn Parks,CON,F,6,63,6,0,10.5,0.2,0.8,.200,0.0,0.7,.000,0.2,0.2,1.000,0.0,0.0,,0.2,1.5,0.3,0.3,0.0,0.2,1.2,0.3
Haley Peters,CON,F-G,33,380,33,2,11.5,0.8,2.5,.305,0.2,1.2,.205,0.5,1.3,.395,0.3,0.4,.769,0.8,2.2,0.8,0.3,0.1,0.7,1.5,2.1
Ajae Petty,DAL,F,2,6,2,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
Kelsey Plum,LAS,G,43,1508,43,43,35.1,6.1,14.4,.422,2.3,6.5,.355,3.8,7.9,.478,5.1,5.7,.893,0.2,3.1,5.7,1.2,0.1,3.0,2.7,19.5
Alexis Prince,PHO,F,1,22,1,0,22.0,1.0,3.0,.333,0.0,1.0,.000,1.0,2.0,.500,0.0,0.0,,0.0,8.0,1.0,0.0,0.0,3.0,1.0,2.0
JJ Quinerly,DAL,G,34,539,34,13,15.9,2.4,5.5,.426,0.6,1.6,.389,1.7,3.9,.440,1.1,1.3,.867,0.5,1.9,2.3,0.9,0.2,1.5,2.1,6.5
Angel Reese,CHI,F,30,947,30,30,31.6,5.1,11.1,.458,0.1,0.7,.182,5.0,10.4,.478,4.3,5.7,.756,4.1,12.6,3.7,1.5,0.7,3.9,3.4,14.7
Saniya Rivers,CON,G,42,1097,42,25,26.1,3.4,8.3,.407,1.0,3.0,.341,2.4,5.3,.444,1.0,1.4,.746,0.7,2.8,2.7,1.5,0.9,1.5,1.7,8.8
Iliana Rupert,GSV,C,21,486,21,11,23.1,3.2,7.3,.438,2.2,5.0,.442,1.0,2.3,.429,0.7,0.8,.938,1.0,3.9,1.6,0.6,0.6,1.0,2.3,9.3
Mercedes Russell,LAS,C,20,163,20,0,8.2,0.6,1.4,.444,0.0,0.0,,0.6,1.4,.444,0.5,0.7,.714,0.5,1.2,0.6,0.3,0.2,0.4,0.9,1.7
Nyara Sabally,NYL,C,17,305,17,10,17.9,2.2,4.5,.487,0.1,0.4,.143,2.1,4.1,.522,1.0,1.5,.680,1.6,4.5,0.8,0.5,1.0,0.9,2.2,5.4
Satou Sabally,PHO,F,39,1039,39,39,26.6,5.3,13.2,.404,1.7,5.4,.321,3.6,7.8,.461,3.9,4.7,.827,1.4,5.9,2.5,1.3,0.3,2.0,2.9,16.3
Janelle Salaün,GSV,F,36,973,36,33,27.0,4.1,10.1,.406,1.8,4.8,.366,2.3,5.3,.442,1.4,1.7,.806,0.9,5.1,1.2,0.6,0.1,1.5,1.9,11.3
Karlie Samuelson,MIN,G,16,228,16,4,14.3,0.9,2.6,.333,0.8,2.1,.353,0.1,0.5,.250,0.8,0.9,.929,0.2,1.3,1.1,0.4,0.1,0.7,1.6,3.3
Madison Scott,WAS,G-F,9,47,9,0,5.2,0.6,1.2,.455,0.0,0.1,.000,0.6,1.1,.500,0.4,0.4,1.000,0.1,0.1,0.2,0.2,0.0,0.1,0.9,1.6
Jessica Shepard,MIN,F,40,835,40,12,20.9,3.3,5.2,.638,0.0,0.0,.000,3.3,5.2,.641,1.4,2.6,.544,2.3,7.3,2.6,0.5,0.1,1.5,1.1,8.0
Maddy Siegrist,DAL,F,26,702,26,15,27.0,5.1,10.3,.491,1.0,3.1,.321,4.1,7.2,.564,1.5,2.2,.690,2.0,4.3,0.8,0.7,0.6,0.5,1.9,12.7
Kamiah Smalls,ATL,G,3,3,3,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alanna Smith,MIN,F,42,1114,42,42,26.5,3.8,7.9,.485,1.3,3.8,.329,2.5,4.0,.633,0.7,1.5,.477,1.5,5.1,2.9,1.3,1.9,1.5,2.8,9.6
Azura Stevens,LAS,F-C,44,1249,44,44,28.4,4.6,9.7,.478,1.7,4.4,.381,3.0,5.3,.558,1.8,2.3,.790,1.7,8.0,2.1,1.2,1.1,1.5,2.2,12.8
Breanna Stewart,NYL,F,31,948,31,31,30.6,6.1,13.2,.461,0.7,2.8,.241,5.4,10.4,.520,5.5,6.5,.837,1.0,6.5,3.5,1.4,1.4,1.9,1.9,18.3
Kiah Stokes,LVA,C,40,514,40,18,12.9,0.5,1.3,.353,0.1,0.6,.130,0.4,0.7,.536,0.1,0.2,.625,0.7,3.6,0.4,0.4,0.4,0.4,1.2,1.1
Serena Sundell,DAL,G,3,22,3,0,7.3,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.7,1.3,0.0
Sug Sutton,WAS,G,43,1122,43,43,26.1,2.8,6.6,.422,1.0,2.8,.353,1.8,3.8,.472,0.9,1.1,.771,0.2,1.8,3.9,0.8,0.1,1.9,1.3,7.4
Camryn Taylor,MIN,F,6,23,6,0,3.8,0.2,1.2,.143,0.2,0.5,.333,0.0,0.7,.000,0.0,0.3,.000,0.3,1.0,0.2,0.0,0.0,0.5,0.7,0.5
