Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Natasha Cloud,PHO,G,38,1265,38,38,33.3,4.0,10.1,.397,1.2,3.8,.308,2.8,6.3,.450,2.4,2.9,.826,0.5,4.1,6.9,1.4,0.6,3.0,2.7,11.5
Nia Coffey,ATL,F,40,534,40,11,13.4,1.2,3.7,.324,0.5,1.7,.273,0.8,2.1,.366,0.4,0.5,.762,0.5,2.4,1.2,0.3,0.7,1.0,1.2,3.3
Napheesa Collier,MIN,F,34,1181,34,34,34.7,7.9,16.0,.492,0.9,2.9,.310,7.0,13.1,.533,3.7,4.6,.804,2.2,9.7,3.4,1.9,1.4,2.1,2.6,20.4
Sydney Colson,LVA,G,31,248,31,1,8.0,0.9,2.1,.422,0.5,1.2,.378,0.4,0.9,.481,0.3,0.3,.889,0.0,0.5,1.0,0.5,0.2,0.5,0.7,2.5
Zia Cooke,LAS,G,29,257,29,0,8.9,1.2,3.9,.321,0.4,1.3,.297,0.9,2.6,.333,0.7,1.0,.690,0.1,0.6,0.6,0.3,0.1,0.7,0.8,3.6
Kahleah Copper,PHO,G-F,37,1197,37,37,32.4,7.4,17.0,.435,1.9,5.9,.314,5.5,11.0,.500,4.5,5.6,.807,0.6,4.5,2.3,0.8,0.1,3.0,3.3,21.1
Lorela Cubaj,ATL,F-C,28,221,28,1,7.9,0.5,1.3,.429,0.0,0.0,,0.5,1.3,.429,0.1,0.2,.600,0.7,1.5,0.5,0.3,0.1,0.4,1.2,1.2
Sophie Cunningham,PHO,G,40,1109,40,21,27.7,2.6,6.0,.429,1.7,4.5,.378,0.9,1.5,.583,1.5,1.7,.870,0.4,3.9,2.0,1.0,0.3,1.0,2.3,8.4
Damiris Dantas,IND,C-F,20,210,20,0,10.5,1.7,3.7,.459,0.7,1.7,.394,1.1,2.1,.512,0.4,0.6,.667,0.2,2.2,0.6,0.3,0.3,0.6,1.0,4.5
Kaela Davis,CHI,F,4,52,4,0,13.0,1.0,3.0,.333,0.5,0.5,1.000,0.5,2.5,.200,0.5,1.0,.500,0.3,1.0,0.3,0.3,0.5,1.0,1.3,3.0
Marquesha Davis,NYL,G,20,80,20,0,4.0,0.5,1.1,.409,0.1,0.1,1.000,0.4,1.1,.381,0.3,0.4,.714,0.1,0.5,0.2,0.1,0.2,0.2,0.6,1.2
Diamond DeShields,CHI,G,32,441,32,10,13.8,1.8,5.0,.348,0.3,1.6,.173,1.5,3.4,.431,0.7,1.1,.611,0.2,1.4,1.3,0.6,0.3,0.9,1.6,4.5
Skylar Diggins,SEA,G,40,1262,40,40,31.6,5.5,12.8,.427,1.0,3.4,.291,4.5,9.4,.476,3.3,3.8,.867,0.7,2.6,6.4,1.7,0.9,2.8,2.8,15.1
Liz Dixon,PHO,F,17,160,17,0,9.4,0.6,1.7,.379,0.0,0.0,,0.6,1.7,.379,0.5,0.6,.800,0.8,2.4,0.5,0.1,0.5,0.5,0.8,1.8
Ivana Dojkić,NYL,G,26,257,26,0,9.9,1.0,2.8,.338,0.6,1.6,.381,0.3,1.2,.281,0.8,1.0,.778,0.3,0.8,0.8,0.3,0.0,0.5,1.0,3.3
Stefanie Dolson,WAS,C,39,1013,39,39,26.0,3.4,7.2,.475,1.8,4.0,.465,1.6,3.2,.488,0.8,1.1,.786,0.8,4.9,2.6,0.5,0.5,1.7,2.9,9.5
Aaliyah Edwards,WAS,F,34,741,34,17,21.8,3.0,6.2,.490,0.0,0.2,.000,3.0,6.0,.507,1.5,2.4,.650,1.4,5.6,1.4,0.7,0.8,1.5,2.7,7.6
Emily Engstler,WAS,F,32,464,32,3,14.5,2.4,4.8,.494,0.8,1.8,.474,1.5,3.0,.505,0.6,0.7,.818,1.4,4.0,1.5,0.6,0.8,0.7,1.5,6.2
Olivia Époupa,MIN,G,17,114,17,0,6.7,0.4,0.9,.375,0.0,0.0,,0.4,0.9,.375,0.1,0.1,1.000,0.4,1.1,1.5,0.8,0.0,0.9,0.8,0.8
Dana Evans,CHI,G,39,743,39,12,19.1,2.4,6.5,.377,1.1,2.8,.376,1.4,3.7,.378,1.2,1.3,.960,0.1,1.1,2.4,0.7,0.1,1.4,1.2,7.2
Temi Fagbenle,IND,C,22,415,22,2,18.9,2.6,5.2,.509,0.1,0.5,.167,2.5,4.6,.549,1.0,1.3,.786,1.4,4.7,0.9,0.5,0.7,1.2,3.0,6.4
Dyaisha Fair,LVA,G,1,4,1,0,4.0,0.0,2.0,.000,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Dulcy Fankam Mendjiadeu,SEA,F-C,7,36,7,0,5.1,0.3,0.4,.667,0.0,0.0,,0.3,0.4,.667,0.3,0.9,.333,0.6,1.3,0.1,0.0,0.0,0.4,0.7,0.9
Leonie Fiebich,NYL,F,40,837,40,15,20.9,2.4,5.1,.478,1.4,3.2,.433,1.1,1.9,.553,0.5,0.6,.720,1.0,3.0,1.8,1.0,0.2,1.0,2.2,6.7
Kysre Gondrezick,CHI,G,5,16,5,0,3.2,0.4,1.4,.286,0.2,1.2,.167,0.2,0.2,1.000,0.0,0.0,,0.2,0.4,0.4,0.8,0.0,0.6,0.4,1.0
Allisha Gray,ATL,G,40,1327,40,40,33.2,5.1,12.7,.403,1.7,5.1,.342,3.4,7.7,.443,3.6,4.7,.769,1.1,4.4,2.7,1.1,0.7,1.7,2.4,15.6
Chelsea Gray,LVA,G,27,702,27,25,26.0,3.1,7.6,.408,1.0,2.9,.338,2.1,4.8,.450,1.4,1.8,.813,0.2,2.9,4.9,1.3,0.7,2.4,1.4,8.6
Brittney Griner,PHO,C,30,861,30,30,28.7,7.3,12.6,.579,0.3,0.6,.500,7.0,12.0,.583,2.9,3.7,.777,1.8,6.6,2.3,0.5,1.5,1.8,1.9,17.8
Megan Gustafson,LVA,C,38,405,38,7,10.7,1.4,2.8,.500,0.6,1.5,.386,0.8,1.3,.633,0.3,0.4,.765,0.6,1.9,0.2,0.3,0.1,0.4,1.6,3.7
Dearica Hamby,LAS,F,40,1346,40,40,33.7,6.7,13.1,.512,0.8,2.2,.341,6.0,10.9,.547,3.1,5.0,.631,1.5,9.2,3.5,1.7,0.2,3.0,2.8,17.3
Isabelle Harrison,CHI,F,36,587,36,5,16.3,2.6,6.6,.399,0.1,0.5,.167,2.6,6.1,.418,1.1,1.4,.820,1.1,3.9,0.8,0.6,0.3,1.1,1.3,6.5
Mikiah Herbert Harrigan,PHO,F,31,336,31,3,10.8,1.1,2.8,.407,0.5,1.7,.321,0.6,1.1,.545,0.4,0.6,.550,0.5,1.5,0.3,0.5,0.4,0.5,0.9,3.2
Tyasha Harris,CON,G,39,1125,39,38,28.8,3.7,8.7,.425,1.5,3.9,.395,2.2,4.8,.450,1.5,2.0,.766,0.3,1.8,3.0,1.0,0.3,1.4,1.7,10.5
Tiffany Hayes,LVA,G,33,708,33,5,21.5,3.3,6.7,.500,1.0,2.5,.402,2.3,4.2,.558,1.8,2.5,.714,0.8,2.8,2.1,0.8,0.3,0.8,2.1,9.5
Destanni Henderson,ATL,G,6,105,6,0,17.5,1.7,4.8,.345,0.2,1.7,.100,1.5,3.2,.474,0.5,1.2,.429,0.0,2.0,2.5,0.3,0.2,1.7,0.8,4.0
Natisha Hiedeman,MIN,G,40,607,40,0,15.2,1.8,4.8,.380,0.6,2.1,.280,1.3,2.8,.455,0.6,0.9,.735,0.4,1.6,2.4,0.8,0.2,1.1,1.2,4.9
Naz Hillmon,ATL,F,40,868,40,19,21.7,2.3,4.1,.552,0.0,0.1,.333,2.2,4.0,.556,1.2,1.6,.762,1.6,4.8,1.3,0.7,0.3,1.0,1.4,5.7
Joyner Holmes,SEA,F,27,231,27,0,8.6,1.2,2.9,.423,0.2,1.1,.194,1.0,1.7,.574,0.3,0.4,.636,0.5,1.8,0.9,0.2,0.2,0.8,1.0,2.9
Jordan Horston,SEA,F,39,871,39,14,22.3,2.8,5.8,.493,0.3,1.3,.250,2.5,4.4,.566,0.8,1.1,.721,1.2,4.3,1.8,1.3,0.7,1.7,1.9,6.8
Natasha Howard,DAL,F,27,825,27,26,30.6,6.9,15.2,.456,0.4,2.0,.200,6.5,13.1,.496,3.3,4.6,.718,2.0,6.7,2.9,1.3,0.8,2.8,3.1,17.6
Rhyne Howard,ATL,G,30,1018,30,29,33.9,5.6,15.0,.371,2.7,8.1,.329,2.9,6.9,.420,3.5,4.5,.784,0.8,4.4,3.1,1.8,0.6,1.7,2.1,17.3
Lexie Hull,IND,G,34,671,34,11,19.7,1.8,4.0,.441,1.0,2.1,.471,0.8,1.9,.409,1.0,1.2,.805,1.0,2.5,1.1,0.6,0.3,0.9,2.5,5.5
Sabrina Ionescu,NYL,G,38,1221,38,38,32.1,6.3,15.9,.394,2.8,8.4,.333,3.5,7.5,.463,2.8,3.1,.898,0.7,4.4,6.2,1.0,0.3,2.7,1.2,18.2
Rickea Jackson,LAS,F,40,1152,40,35,28.8,5.0,11.0,.456,1.1,3.1,.347,3.9,7.9,.498,2.3,2.9,.807,1.3,3.9,1.5,0.7,0.4,1.9,1.8,13.4
Brionna Jones,CON,F,40,1087,40,40,27.2,5.5,10.2,.538,0.1,0.4,.143,5.5,9.9,.552,2.7,3.6,.738,2.2,5.5,1.5,1.2,0.6,1.3,2.7,13.7
Haley Jones,ATL,F-G,40,712,40,24,17.8,1.5,3.7,.397,0.2,0.7,.214,1.3,3.0,.441,0.8,1.2,.702,0.3,2.2,2.1,0.4,0.3,1.7,2.0,3.9
Jonquel Jones,NYL,C,39,1164,39,39,29.8,5.3,9.8,.538,1.5,3.9,.388,3.8,5.9,.636,2.1,2.7,.788,1.7,9.0,3.2,0.8,1.3,2.4,2.9,14.2
Dorka Juhász,MIN,F,34,547,34,7,16.1,2.0,4.2,.479,0.3,1.0,.324,1.7,3.2,.527,0.4,0.6,.650,0.9,3.8,1.1,0.4,0.4,0.6,1.1,4.8
Ezinne Kalu,ATL,G,1,13,1,0,13.0,1.0,3.0,.333,0.0,1.0,.000,1.0,2.0,.500,1.0,1.0,1.000,0.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0
Betnijah Laney-Hamilton,NYL,G-F,28,848,28,25,30.3,4.3,9.4,.456,1.5,3.6,.402,2.8,5.8,.491,1.7,1.9,.906,1.1,4.2,3.3,1.1,0.0,2.4,2.1,11.8
Lou Lopez Sénéchal,DAL,G,27,125,27,0,4.6,0.4,1.3,.294,0.1,0.6,.200,0.3,0.7,.368,0.1,0.1,.500,0.1,0.4,0.4,0.1,0.0,0.2,0.5,0.9
Jewell Loyd,SEA,G,37,1246,37,37,33.7,6.1,16.8,.360,1.6,5.8,.274,4.5,11.0,.405,6.0,6.8,.881,0.7,4.5,3.6,1.4,0.2,2.3,1.8,19.7
Natasha Mack,PHO,F-C,40,619,40,11,15.5,1.8,3.1,.573,0.0,0.1,.000,1.8,3.0,.587,0.3,0.5,.579,1.5,5.0,1.1,0.7,1.2,0.7,1.4,3.8
Ezi Magbegor,SEA,F-C,37,1135,37,37,30.7,4.6,9.1,.512,0.4,1.4,.245,4.3,7.6,.562,2.1,2.4,.874,2.2,8.0,2.0,1.1,2.2,1.4,3.2,11.7
Kate Martin,LVA,G,34,392,34,2,11.5,0.8,2.6,.307,0.6,1.8,.355,0.1,0.8,.192,0.3,0.4,.917,0.2,1.6,0.9,0.2,0.2,0.6,0.9,2.6
Kayla McBride,MIN,G,39,1237,39,39,31.7,4.5,10.6,.420,2.7,6.6,.407,1.8,4.0,.442,3.4,3.8,.893,0.4,2.6,3.2,1.3,0.1,2.0,1.2,15.0
Teaira McCowan,DAL,C,39,983,39,38,25.2,4.7,8.3,.570,0.0,0.1,.250,4.7,8.2,.574,2.3,3.2,.718,2.9,8.1,1.6,0.9,0.9,2.0,3.0,11.7
Aari McDonald,LAS,G,26,568,26,10,21.8,3.0,7.3,.403,1.1,3.5,.319,1.8,3.8,.480,1.7,2.0,.843,0.5,2.0,3.7,0.9,0.2,1.8,2.0,8.7
Jade Melbourne,WAS,G,37,525,37,0,14.2,1.9,4.5,.434,0.5,1.5,.357,1.4,3.0,.473,0.9,1.3,.714,0.4,1.5,1.6,0.6,0.1,1.7,1.5,5.4
Diamond Miller,MIN,F,21,213,21,4,10.1,1.0,3.3,.304,0.2,1.2,.192,0.8,2.0,.372,0.7,1.1,.583,0.4,1.8,0.6,0.3,0.0,0.9,1.1,2.9
Kelsey Mitchell,IND,G,40,1280,40,38,32.0,7.1,15.1,.468,2.7,6.8,.402,4.3,8.3,.523,2.4,2.8,.832,0.7,2.5,1.8,0.7,0.2,1.6,1.6,19.2
Tiffany Mitchell,CON,G,24,392,24,0,16.3,1.6,4.5,.349,0.3,1.0,.250,1.3,3.5,.376,1.5,1.9,.783,0.5,1.5,0.8,0.5,0.0,0.6,1.2,4.9
Nika Mühl,SEA,G,16,57,16,0,3.6,0.1,0.9,.071,0.0,0.7,.000,0.1,0.2,.333,0.0,0.0,,0.4,0.6,0.4,0.1,0.0,0.3,0.6,0.1
Astou Ndour-Fall,CON,C-F,22,92,22,0,4.2,0.4,1.2,.346,0.1,0.5,.200,0.3,0.7,.438,0.2,0.3,.833,0.1,0.8,0.0,0.0,0.2,0.1,0.5,1.1
Olivia Nelson-Ododa,CON,C,37,437,37,0,11.8,1.3,2.7,.495,0.0,0.0,,1.3,2.7,.495,0.7,1.1,.659,0.8,2.5,0.2,0.4,0.6,0.8,1.7,3.4
Kia Nurse,LAS,G,40,810,40,27,20.3,2.6,6.6,.388,1.3,4.0,.331,1.2,2.6,.476,1.2,1.5,.793,0.4,1.6,1.3,0.5,0.0,1.2,1.8,7.6
Arike Ogunbowale,DAL,G,38,1465,38,38,38.6,7.3,19.2,.383,2.9,8.5,.346,4.4,10.7,.412,4.6,5.0,.921,0.8,4.6,5.1,2.1,0.3,2.7,2.8,22.2
Nneka Ogwumike,SEA,F,37,1177,37,37,31.8,6.8,13.3,.511,0.8,2.0,.405,6.0,11.3,.530,2.3,2.6,.876,1.9,7.6,2.3,1.9,0.5,1.3,2.3,16.7
Michaela Onyenwere,CHI,F,34,636,34,18,18.7,2.6,6.2,.415,0.7,2.0,.368,1.9,4.2,.438,0.7,1.2,.610,0.6,1.8,1.0,0.6,0.4,1.3,2.0,6.6
Charisma Osborne,PHO,G,2,10,2,0,5.0,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,1.0,0.5,1.0
Cheyenne Parker-Tyus,ATL,F,25,492,25,11,19.7,3.3,7.5,.444,0.1,0.6,.214,3.2,6.9,.462,2.5,2.8,.886,1.2,4.8,1.5,0.8,0.4,2.1,2.4,9.2
Alissa Pili,MIN,F,22,138,22,0,6.3,0.9,2.0,.422,0.4,1.2,.333,0.5,0.8,.556,0.3,0.5,.545,0.3,1.2,0.2,0.2,0.1,0.9,1.3,2.4
Kelsey Plum,LVA,G,38,1291,38,38,34.0,6.1,14.4,.423,2.9,7.9,.368,3.2,6.6,.488,2.7,3.1,.866,0.3,2.6,4.2,0.7,0.0,2.4,2.7,17.8
Aerial Powers,ATL,G,17,304,17,2,17.9,2.9,8.1,.355,0.8,2.1,.389,2.1,6.0,.343,2.0,2.5,.791,0.9,3.3,1.4,0.9,0.2,1.1,2.1,8.6
Angel Reese,CHI,F,34,1104,34,34,32.5,4.8,12.3,.391,0.1,0.5,.188,4.7,11.9,.400,3.9,5.2,.736,5.1,13.1,1.9,1.3,0.5,2.2,3.5,13.6
DiDi Richards,WAS,G-F,19,198,19,7,10.4,1.1,2.6,.400,0.0,0.2,.000,1.1,2.4,.435,0.3,0.7,.429,0.5,1.5,0.7,0.1,0.2,0.4,0.8,2.4
Mercedes Russell,SEA,C,37,583,37,6,15.8,1.7,3.2,.517,0.0,0.0,,1.7,3.2,.517,0.6,0.9,.636,0.7,3.0,0.8,0.6,0.2,0.7,1.2,3.9
Nyara Sabally,NYL,C,26,352,26,0,13.5,1.9,3.3,.575,0.0,0.1,.000,1.9,3.3,.588,1.1,1.5,.700,1.3,4.0,0.6,0.9,0.7,0.5,1.6,4.9
Satou Sabally,DAL,F,15,512,15,15,34.1,5.9,13.9,.426,2.5,5.6,.452,3.4,8.3,.408,3.5,4.5,.779,1.2,6.4,5.0,1.3,0.5,2.5,3.2,17.9
Karlie Samuelson,WAS,G,29,711,29,19,24.5,2.7,6.7,.409,1.7,4.2,.398,1.0,2.4,.429,1.2,1.3,.923,0.5,2.6,2.1,0.9,0.0,0.9,1.7,8.4
Katie Lou Samuelson,IND,F,37,674,37,15,18.2,1.4,3.9,.349,0.9,2.7,.330,0.5,1.2,.391,0.6,0.7,.960,0.5,2.3,1.4,0.3,0.2,0.5,1.4,4.3
Victaria Saxton,IND,F,9,23,9,0,2.6,0.3,1.0,.333,0.1,0.4,.250,0.2,0.6,.400,0.1,0.2,.500,0.0,0.3,0.0,0.0,0.0,0.1,0.4,0.9
Jacy Sheldon,DAL,G,40,931,40,26,23.3,2.0,5.3,.386,0.8,2.4,.309,1.3,2.8,.451,0.6,0.7,.926,0.7,2.1,2.5,0.6,0.3,1.6,2.5,5.4
Jaylyn Sherrod,NYL,G,10,37,10,0,3.7,0.7,1.4,.500,0.2,0.6,.333,0.5,0.8,.625,0.3,0.6,.500,0.2,0.3,0.5,0.3,0.1,0.2,0.4,1.9
Maddy Siegrist,DAL,F,27,644,27,13,23.9,3.9,7.8,.505,0.4,1.4,.270,3.6,6.4,.555,1.2,1.6,.767,1.6,3.3,1.0,0.4,0.4,0.6,1.2,9.4
Alanna Smith,MIN,F,39,1035,39,39,26.5,3.8,8.0,.471,1.2,3.0,.398,2.6,5.0,.515,1.4,1.8,.750,1.6,5.6,3.2,1.4,1.5,1.9,3.1,10.1
NaLyssa Smith,IND,F,40,990,40,37,24.8,4.2,8.8,.480,0.4,1.2,.292,3.9,7.6,.510,1.8,3.2,.567,1.8,7.1,1.0,0.8,1.0,1.3,2.7,10.6
Stephanie Soares,DAL,C,22,175,22,3,8.0,0.5,1.5,.294,0.1,0.5,.167,0.4,1.0,.364,0.1,0.1,1.000,0.8,2.1,0.5,0.1,0.4,0.5,0.8,1.1
Taylor Soule,MIN,F,2,3,2,0,1.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
Azura Stevens,LAS,F-C,20,493,20,19,24.7,3.6,8.9,.399,1.4,4.0,.350,2.2,4.9,.439,1.1,1.4,.815,1.0,7.0,1.9,0.9,0.9,1.8,2.0,9.6
Breanna Stewart,NYL,F,38,1243,38,38,32.7,7.0,15.2,.458,1.2,4.1,.295,5.8,11.1,.519,5.3,6.3,.845,1.6,8.5,3.5,1.7,1.3,1.7,2.1,20.4
Kiah Stokes,LVA,C,39,716,39,29,18.4,0.5,1.6,.323,0.2,1.0,.225,0.3,0.6,.500,0.2,0.2,.667,0.6,4.7,0.7,0.5,0.8,0.4,1.7,1.4
Brittney Sykes,WAS,G,18,419,18,18,23.3,4.5,11.1,.405,0.9,3.3,.271,3.6,7.8,.461,2.3,3.1,.750,0.6,4.1,3.1,0.9,0.4,2.2,1.4,12.2
Stephanie Talbot,LAS,F,37,600,37,10,16.2,1.3,3.4,.395,0.4,1.4,.260,1.0,2.0,.486,0.5,0.8,.690,0.6,2.7,2.1,0.5,0.5,1.0,1.4,3.5
Diana Taurasi,PHO,G,36,1044,36,36,29.0,4.8,11.9,.400,2.4,7.2,.333,2.4,4.8,.500,3.0,3.5,.857,0.4,3.8,3.4,0.6,0.3,1.9,2.6,14.9
Alyssa Thomas,CON,F,40,1296,40,40,32.4,4.2,8.2,.509,0.0,0.1,.000,4.2,8.1,.516,2.3,3.6,.628,2.5,8.4,7.9,1.6,0.5,3.6,2.1,10.6
Kayla Thornton,NYL,F,40,809,40,11,20.2,1.9,5.1,.379,1.1,3.2,.357,0.8,1.9,.416,0.6,0.7,.846,1.0,2.6,0.7,0.7,0.2,0.6,1.4,5.5
Brianna Turner,CHI,F-C,27,253,27,2,9.4,0.6,1.0,.615,0.0,0.0,,0.6,1.0,.615,0.0,0.1,.500,0.4,2.0,0.4,0.3,0.5,0.4,1.0,1.2
Sevgi Uzun,DAL,G,40,820,40,19,20.5,1.7,5.0,.342,0.5,2.1,.238,1.2,2.9,.417,0.5,0.6,.826,0.2,1.6,3.0,0.9,0.3,1.8,1.5,4.4
Courtney Vandersloot,NYL,G,31,691,31,31,22.3,2.6,5.9,.445,0.6,2.2,.269,2.0,3.7,.548,0.5,1.0,.548,0.4,2.6,4.8,0.8,0.5,1.8,1.7,6.4
Julie Vanloo,WAS,G,40,926,40,34,23.2,2.7,7.7,.346,1.8,5.6,.324,0.9,2.1,.405,0.3,0.4,.667,0.1,1.6,4.3,0.5,0.0,2.6,2.2,7.4
Victoria Vivians,SEA,G-F,35,445,35,15,12.7,1.2,3.5,.333,0.6,2.0,.319,0.5,1.5,.352,0.2,0.3,.667,0.5,2.0,0.8,0.4,0.2,0.6,1.2,3.1
