Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Willnett Crockett,PHO,F,5,41,5,1,8.2,0.6,1.6,.375,0.0,0.0,,0.6,1.6,.375,0.6,1.0,.600,0.8,2.2,0.0,0.8,0.2,0.2,2.8,1.8
Monique Currie,WAS,F,34,972,34,34,28.6,4.0,9.9,.401,0.7,1.9,.375,3.3,8.0,.407,3.2,3.9,.826,0.9,4.1,2.5,0.9,0.4,2.6,3.6,11.9
Helen Darling,SAS,G,31,580,31,14,18.7,1.1,4.0,.268,0.4,1.9,.200,0.7,2.0,.333,1.0,1.2,.789,0.4,2.4,1.7,1.1,0.1,1.5,2.2,3.5
Jessica Davenport,NYL,C,14,154,14,3,11.0,2.0,4.2,.475,0.0,0.0,,2.0,4.2,.475,0.6,1.1,.600,0.9,2.9,0.3,0.3,0.7,1.3,1.9,4.6
Anna DeForge,MIN,G,34,847,34,34,24.9,3.1,8.0,.391,1.4,3.8,.364,1.7,4.2,.415,0.9,1.1,.763,0.7,3.0,1.7,0.8,0.1,0.9,1.5,8.5
Jennifer Derevjanik,PHO,G,17,145,17,0,8.5,0.3,1.1,.263,0.1,0.5,.125,0.2,0.6,.364,0.2,0.2,.750,0.3,1.0,1.6,0.1,0.2,0.6,1.0,0.8
Erika de Souza,ATL,F-C,12,277,12,8,23.1,4.0,6.8,.585,0.0,0.0,,4.0,6.8,.585,1.3,2.2,.615,3.3,6.6,0.7,1.4,1.8,1.7,4.0,9.3
Tamecka Dixon,HOU,G,24,634,24,20,26.4,3.7,9.2,.403,0.1,0.5,.154,3.6,8.7,.418,1.5,1.8,.857,1.0,3.2,1.8,1.0,0.1,2.0,2.6,9.0
Scholanda Dorrell,SAC,G,29,535,29,3,18.4,2.3,5.6,.405,0.4,1.0,.367,1.9,4.6,.414,1.9,2.7,.696,0.3,1.1,0.8,1.1,0.2,2.3,1.8,6.8
Katie Douglas,IND,G-F,33,1134,33,33,34.4,5.2,13.9,.371,1.7,5.3,.324,3.4,8.5,.401,3.6,4.5,.799,1.2,4.1,3.2,1.6,0.3,3.0,1.6,15.6
Megan Duffy,NYL,G,6,45,6,0,7.5,0.3,1.0,.333,0.2,0.7,.250,0.2,0.3,.500,1.0,1.0,1.000,0.0,0.3,0.5,0.0,0.0,0.8,1.0,1.8
Candice Dupree,CHI,F,34,1119,34,34,32.9,6.1,13.4,.457,0.0,0.2,.143,6.1,13.2,.462,4.1,5.2,.780,2.2,7.9,2.3,1.0,1.3,2.9,2.3,16.3
Margo Dydek,LAS,C,2,14,2,0,7.0,1.0,2.5,.400,0.0,0.0,,1.0,2.5,.400,0.0,0.0,,1.0,1.5,0.0,0.0,0.0,0.0,0.0,2.0
Shyra Ely-Gash,SEA,F,34,389,34,1,11.4,1.4,3.4,.409,0.1,0.3,.364,1.3,3.1,.413,0.4,0.7,.625,0.9,2.6,0.5,0.4,0.1,0.9,1.6,3.3
Barbara Farris,PHO,F-C,34,553,34,8,16.3,1.3,2.7,.473,0.0,0.0,,1.3,2.7,.473,0.9,1.3,.698,1.1,3.8,0.2,0.6,0.1,1.0,2.6,3.5
Allison Feaster,IND,F,33,301,33,0,9.1,0.9,2.7,.337,0.7,2.3,.307,0.2,0.4,.500,0.1,0.1,1.000,0.3,0.7,0.8,0.2,0.1,0.4,0.7,2.6
Marie Ferdinand-Harris,LAS,G,33,680,33,25,20.6,2.8,7.5,.370,0.4,1.3,.273,2.4,6.1,.391,2.5,2.8,.891,0.9,2.6,1.3,0.8,0.1,1.2,2.2,8.4
Tye'sha Fluker,CHI,C,26,231,26,2,8.9,1.0,2.5,.385,0.0,0.1,.333,0.9,2.4,.387,0.7,1.0,.760,0.4,1.3,0.4,0.2,0.3,0.7,1.5,2.7
Cheryl Ford,DET,F,24,637,24,24,26.5,3.7,7.7,.481,0.0,0.0,,3.7,7.7,.481,2.7,4.8,.560,3.1,8.7,0.9,1.0,0.4,1.0,2.9,10.1
Sylvia Fowles*,CHI,C,17,430,17,14,25.3,4.5,8.7,.520,0.0,0.0,,4.5,8.7,.520,1.4,2.4,.585,1.6,7.5,0.3,1.1,2.1,2.2,1.9,10.5
A'Quonesia Franklin,SAC,G,34,351,34,0,10.3,0.6,2.1,.271,0.2,0.7,.250,0.4,1.4,.283,0.3,0.4,.643,0.1,1.3,1.7,0.5,0.0,0.8,1.3,1.6
Kerri Gardin,CON,F,34,540,34,15,15.9,1.4,3.9,.353,0.6,1.6,.375,0.8,2.3,.338,0.6,1.2,.537,1.1,3.3,1.2,0.9,0.2,1.3,1.6,4.0
Andrea Gardner,WAS,F-C,22,178,22,0,8.1,1.0,2.6,.379,0.0,0.0,,1.0,2.6,.379,0.6,1.1,.542,1.0,2.3,0.3,0.1,0.0,0.5,1.2,2.6
Katie Gearlds,SEA,G-F,34,468,34,3,13.8,1.7,4.6,.373,1.1,2.7,.391,0.7,1.9,.348,0.5,0.7,.739,0.1,1.3,0.6,0.3,0.1,0.4,0.8,5.0
Kamela Gissendanner,LAS,F,2,14,2,0,7.0,0.0,2.0,.000,0.0,0.5,.000,0.0,1.5,.000,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0
Chrissy Givens,DET,G,3,10,3,0,3.3,0.0,0.7,.000,0.0,0.0,,0.0,0.7,.000,0.7,0.7,1.000,0.0,0.0,0.7,0.0,0.0,0.7,0.7,0.7
Yolanda Griffith*,SEA,C-F,30,658,30,30,21.9,2.2,4.8,.462,0.0,0.0,,2.2,4.8,.462,2.8,4.3,.648,2.6,6.3,1.5,1.4,0.6,1.7,3.7,7.2
Sandrine Gruda,CON,F-C,31,476,31,1,15.4,2.6,5.7,.455,0.0,0.0,,2.6,5.7,.455,1.0,1.8,.544,1.4,3.5,0.9,0.6,0.8,1.3,1.8,6.2
Becky Hammon*,SAS,G,33,1101,33,33,33.4,5.2,13.3,.390,2.3,6.7,.350,2.8,6.6,.431,4.9,5.3,.937,0.4,2.8,4.9,1.3,0.2,3.2,1.8,17.6
Lindsey Harding,MIN,G,24,591,24,11,24.6,2.1,5.8,.367,0.1,1.0,.080,2.0,4.8,.430,2.1,3.0,.694,0.4,2.3,3.2,1.1,0.2,2.3,2.3,6.4
Laura Harper,SAC,F-C,34,560,34,1,16.5,1.9,4.0,.474,0.0,0.0,,1.9,4.0,.474,1.8,3.0,.583,2.0,4.0,0.4,0.4,0.6,1.4,2.4,5.5
Vanessa Hayden,MIN,C,30,304,30,0,10.1,2.2,4.9,.445,0.0,0.0,,2.2,4.9,.445,0.9,1.5,.614,1.4,3.5,0.4,0.5,0.5,0.9,2.7,5.2
Kristin Haynie,ATL,G,33,486,33,3,14.7,0.9,2.9,.316,0.3,1.0,.313,0.6,1.9,.317,0.7,1.0,.750,0.5,1.7,2.5,0.9,0.1,1.4,1.2,2.8
Doneeka Lewis,IND,G,8,56,8,0,7.0,0.9,2.5,.350,0.3,0.9,.286,0.6,1.6,.385,0.0,0.0,,0.3,0.8,0.3,0.4,0.1,0.8,0.3,2.0
Roneeka Hodges,HOU,G,15,274,15,6,18.3,2.7,6.5,.423,1.7,4.7,.371,1.0,1.8,.556,0.1,0.1,1.000,0.3,1.9,1.2,0.3,0.2,0.5,0.7,7.3
Ebony Hoffman,IND,F,33,1013,33,33,30.7,4.3,9.2,.465,0.8,1.7,.456,3.5,7.5,.467,1.0,1.2,.829,2.8,7.8,1.8,1.4,0.8,2.4,3.7,10.4
Sequoia Holmes,HOU,G,17,203,17,3,11.9,0.9,3.6,.258,0.2,1.0,.235,0.7,2.6,.267,0.9,1.3,.727,0.7,2.1,0.6,0.5,0.1,0.8,1.1,3.1
Amber Holt,CON,F,34,714,34,34,21.0,2.4,5.9,.407,0.7,2.2,.329,1.6,3.6,.455,1.0,1.3,.778,1.1,3.1,1.9,0.4,0.1,0.9,2.0,6.5
Alexis Hornbuckle,DET,G,34,747,34,0,22.0,1.9,5.2,.354,0.5,1.3,.356,1.4,3.9,.353,1.2,1.9,.636,1.6,4.1,2.1,2.3,0.3,1.4,2.9,5.4
Charde Houston,MIN,F,33,581,33,0,17.6,3.5,7.2,.492,0.0,0.0,,3.5,7.2,.492,1.8,2.5,.741,0.8,3.7,0.8,0.9,0.4,1.7,2.1,8.8
Sandora Irvin,SAS,F,21,116,21,0,5.5,0.4,1.3,.321,0.0,0.2,.250,0.4,1.1,.333,0.3,0.5,.636,0.5,1.7,0.1,0.1,0.2,0.3,0.9,1.2
Lauren Jackson*,SEA,F-C,21,694,21,21,33.0,7.1,15.7,.452,1.3,4.5,.295,5.8,11.2,.515,4.7,5.0,.934,1.9,7.0,1.2,1.5,1.6,1.9,3.2,20.2
Tiffany Jackson-Jones,NYL,F,25,496,25,0,19.8,3.2,6.3,.516,0.0,0.0,,3.2,6.3,.516,1.8,2.9,.630,1.9,5.7,1.0,1.0,0.3,1.9,1.8,8.3
Cathy Joens,CHI,G-F,26,272,26,0,10.5,1.3,3.5,.374,0.9,2.5,.369,0.4,1.0,.385,0.3,0.3,.875,0.2,1.3,0.5,0.2,0.1,0.9,1.0,3.8
Shannon Johnson,HOU,G,33,1014,33,32,30.7,2.4,6.4,.379,0.9,2.9,.320,1.5,3.5,.430,1.9,2.5,.747,0.9,3.2,5.1,1.6,0.3,2.4,2.5,7.7
Temeka Johnson,LAS,G,23,393,23,8,17.1,1.5,4.4,.347,0.0,0.4,.000,1.5,4.0,.385,1.1,1.6,.722,0.5,1.9,3.1,1.0,0.1,1.6,1.7,4.2
Vickie Johnson,SAS,G-F,32,892,32,32,27.9,2.7,6.2,.439,0.3,1.2,.282,2.4,5.0,.478,0.9,1.1,.778,1.2,5.3,3.6,0.8,0.2,1.5,1.3,6.7
Asjha Jones,CON,F,33,963,33,33,29.2,6.8,14.0,.484,0.2,0.7,.217,6.6,13.3,.498,3.3,4.2,.791,2.2,6.1,2.5,0.6,0.8,2.2,2.6,17.0
Crystal Kelly,SAC,F,33,551,33,4,16.7,1.9,4.2,.449,0.0,0.0,.000,1.9,4.2,.453,3.6,4.2,.850,1.4,3.3,0.5,0.5,0.2,1.2,1.8,7.4
Laurie Koehn,WAS,G,30,144,30,0,4.8,0.8,2.0,.393,0.8,1.8,.418,0.0,0.2,.167,0.0,0.1,.000,0.1,0.4,0.1,0.0,0.0,0.3,0.3,2.4
Cathrine Kraayeveld,NYL,F,34,961,34,34,28.3,3.4,8.8,.383,1.8,4.9,.376,1.5,3.9,.391,1.1,1.5,.706,1.5,6.1,1.4,0.8,0.8,1.6,2.8,9.6
Jennifer Lacy,ATL,F,33,605,33,22,18.3,2.2,5.8,.389,0.1,0.6,.190,2.1,5.1,.414,1.1,1.7,.673,1.1,2.7,0.8,0.5,0.2,1.1,2.9,5.7
Crystal Langhorne,WAS,F-C,34,529,34,6,15.6,2.0,3.2,.624,0.0,0.0,,2.0,3.2,.624,0.8,1.5,.549,1.6,4.0,0.4,0.4,0.2,1.1,1.6,4.8
Erlana Larkins,NYL,F,27,335,27,0,12.4,1.8,3.5,.511,0.0,0.0,,1.8,3.5,.511,1.2,2.1,.589,1.4,2.7,0.7,0.4,0.3,1.3,2.0,4.8
Ivory Latta,ATL,G,34,960,34,31,28.2,3.6,10.1,.362,1.6,4.7,.344,2.0,5.4,.377,2.5,3.1,.802,0.4,2.1,3.6,1.3,0.0,1.8,2.4,11.4
Edwige Lawson-Wade,SAS,G,30,280,30,1,9.3,1.2,2.7,.450,0.7,1.6,.468,0.5,1.1,.424,0.2,0.3,.667,0.3,1.0,0.9,0.4,0.0,0.8,1.0,3.3
Kara Lawson,SAC,G,32,829,32,32,25.9,4.3,10.7,.405,1.9,4.3,.432,2.5,6.4,.387,1.7,1.8,.914,0.5,2.6,2.1,0.9,0.1,1.5,1.3,12.2
Betty Lennox,ATL,G,34,1010,34,33,29.7,6.1,14.7,.415,1.9,5.2,.358,4.2,9.5,.446,3.5,4.1,.855,1.1,4.2,2.4,1.3,0.1,3.4,2.7,17.5
Lisa Leslie*,LAS,C,33,1059,33,33,32.1,5.7,12.3,.463,0.1,0.5,.235,5.6,11.8,.473,3.5,5.4,.661,2.5,8.9,2.4,1.5,2.9,3.6,3.5,15.1
Nancy Lieberman*,DET,G,1,9,1,0,9.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
Sancho Lyttle,HOU,F,27,489,27,9,18.1,3.4,5.9,.582,0.0,0.0,,3.4,5.9,.582,1.4,1.9,.745,1.8,6.1,0.9,1.4,1.0,1.2,2.4,8.2
Mwadi Mabika,HOU,G,20,327,20,11,16.4,1.5,5.0,.303,0.9,3.1,.274,0.7,1.9,.351,0.8,1.1,.714,0.5,1.9,0.9,0.5,0.0,0.6,2.0,4.6
Hamchetou Maiga-Ba,HOU,F,26,590,26,22,22.7,3.3,6.8,.492,0.0,0.1,.500,3.3,6.7,.491,1.0,1.5,.692,1.2,3.2,1.5,1.2,0.3,2.2,2.5,7.8
Raffaella Masciadri,LAS,F,29,412,29,1,14.2,1.6,4.7,.348,0.6,2.3,.235,1.1,2.3,.463,0.6,0.7,.800,0.5,1.4,0.6,0.3,0.0,0.6,1.2,4.3
Katie Mattera,ATL,C,33,462,33,4,14.0,2.3,4.4,.535,0.0,0.0,,2.3,4.4,.535,2.0,2.7,.750,1.3,3.9,0.3,0.1,0.8,1.8,2.8,6.7
Kelly Mazzante,PHO,G,34,641,34,2,18.9,2.0,6.0,.332,1.6,5.0,.331,0.4,1.1,.333,0.1,0.2,.833,0.4,1.9,1.1,0.7,0.1,0.5,1.3,5.8
Janel McCarville,NYL,F-C,31,816,31,31,26.3,5.4,10.1,.535,0.0,0.3,.000,5.4,9.9,.549,2.9,3.7,.774,1.7,5.4,2.1,1.5,0.8,2.2,2.5,13.7
Chasity Melvin,CHI,C-F,34,759,34,18,22.3,2.9,6.5,.443,0.0,0.1,.333,2.9,6.4,.445,2.4,3.9,.614,2.5,5.1,1.5,0.9,0.3,1.4,2.9,8.2
Coco Miller,WAS,G,34,710,34,6,20.9,2.3,6.4,.355,0.4,1.6,.283,1.8,4.8,.378,0.3,0.5,.625,1.4,2.5,1.4,0.8,0.1,1.7,1.9,5.3
Kelly Miller,PHO,G,34,945,34,34,27.8,3.1,7.7,.408,0.6,1.5,.385,2.6,6.2,.414,1.4,1.7,.845,1.5,4.4,4.0,0.6,0.1,2.5,1.9,8.3
DeLisha Milton-Jones,LAS,F,31,1016,31,31,32.8,5.3,11.1,.480,0.9,2.6,.358,4.4,8.5,.517,2.3,3.0,.774,2.1,6.3,2.4,1.1,0.6,3.2,3.5,13.9
Leilani Mitchell,NYL,G,34,518,34,5,15.2,1.1,3.1,.371,0.6,1.4,.404,0.6,1.7,.345,1.0,1.2,.810,0.4,1.7,2.9,0.5,0.1,1.1,1.3,3.9
Jessica Moore,LAS,F-C,28,309,28,2,11.0,0.5,1.5,.326,0.0,0.0,,0.5,1.5,.326,0.4,0.6,.688,0.6,1.6,0.6,0.1,0.2,0.6,1.7,1.4
Loree Moore,NYL,G,29,809,29,29,27.9,1.9,5.6,.342,0.8,2.9,.289,1.1,2.7,.397,0.7,0.8,.833,1.0,3.9,4.6,1.5,0.1,2.7,2.4,5.3
Navonda Moore,MIN,G,16,125,16,0,7.8,0.9,2.9,.319,0.2,0.6,.333,0.8,2.4,.316,0.9,1.7,.556,0.4,0.9,0.3,0.3,0.2,0.2,1.1,3.0
Bernice Mosby,WAS,F,24,183,24,1,7.6,0.8,2.1,.392,0.0,0.0,,0.8,2.1,.392,0.3,0.5,.667,0.7,2.2,0.1,0.1,0.3,0.5,0.8,2.0
Chelsea Newton,SAC,G,26,393,26,0,15.1,1.5,3.7,.400,0.1,0.3,.286,1.4,3.4,.409,1.5,2.0,.765,0.5,1.3,1.1,1.2,0.0,1.0,2.2,4.5
Bernadette Ngoyisa,IND,C,31,226,31,1,7.3,1.0,2.0,.476,0.0,0.0,,1.0,2.0,.476,0.7,1.0,.719,0.6,1.7,0.2,0.2,0.2,1.0,1.5,2.7
Chioma Nnamaka,ATL,G,12,84,12,0,7.0,0.5,2.2,.231,0.2,0.9,.182,0.3,1.3,.267,0.2,0.3,.667,0.5,1.0,0.2,0.4,0.0,0.3,0.9,1.3
Deanna Nolan,DET,G-F,34,1144,34,34,33.6,6.4,13.7,.465,1.3,3.4,.374,5.1,10.3,.494,1.9,2.1,.863,0.8,3.9,4.4,1.2,0.3,2.1,2.0,15.8
Yuko Oga,PHO,G,23,180,23,0,7.8,0.9,2.5,.351,0.0,0.4,.000,0.9,2.0,.426,0.7,0.7,.941,0.2,0.7,0.6,0.3,0.0,1.0,0.6,2.4
Nicole Ohlde,MIN,F-C,34,559,34,34,16.4,2.1,4.7,.453,0.0,0.0,,2.1,4.7,.453,1.5,1.9,.785,1.3,3.3,1.3,0.3,0.6,1.5,2.6,5.8
Kristen O'Neill,SEA,G-F,11,31,11,0,2.8,0.0,0.4,.000,0.0,0.2,.000,0.0,0.2,.000,0.0,0.0,,0.0,0.3,0.1,0.0,0.0,0.1,0.4,0.0
Danielle Page,CON,F,3,12,3,0,4.0,1.0,1.7,.600,0.0,0.0,,1.0,1.7,.600,0.0,0.0,,0.7,2.0,0.0,0.0,0.0,0.7,1.0,2.0
Murriel Page,LAS,F,27,243,27,1,9.0,0.6,1.8,.327,0.1,0.3,.250,0.5,1.5,.341,0.3,0.4,.667,0.5,1.3,0.5,0.2,0.0,0.4,1.2,1.6
Candace Parker,LAS,F-C,33,1109,33,33,33.6,7.0,13.4,.523,0.3,0.8,.423,6.7,12.6,.529,4.2,5.7,.733,2.5,9.5,3.4,1.3,2.3,2.8,2.8,18.5
Florina Pascalau,SEA,C,3,9,3,0,3.0,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,0.0,0.0,,0.3,0.3,0.0,0.0,0.0,0.3,0.3,0.0
Ticha Penicheiro,SAC,G,33,856,33,33,25.9,2.5,6.7,.374,0.2,0.8,.286,2.3,5.9,.387,3.3,4.1,.809,0.6,3.0,5.2,2.0,0.1,2.6,2.4,8.6
Jia Perkins,CHI,G,34,1083,34,34,31.9,6.3,14.3,.439,1.3,3.6,.366,4.9,10.6,.464,3.1,3.5,.891,1.3,4.1,2.8,1.9,0.3,1.8,2.2,17.0
Erin Perperoglou,SAS,F,34,907,34,23,26.7,2.2,5.2,.427,0.8,1.9,.431,1.4,3.3,.425,1.9,2.4,.771,1.0,3.3,1.7,1.1,0.6,1.5,2.9,7.2
Erin Phillips,CON,G,8,86,8,0,10.8,1.6,3.5,.464,0.8,1.5,.500,0.9,2.0,.438,1.1,1.4,.818,1.1,2.1,0.4,0.5,0.1,0.8,0.9,5.1
Plenette Pierson,DET,F,28,649,28,0,23.2,4.4,9.5,.457,0.0,0.1,.000,4.4,9.5,.460,3.1,4.2,.752,2.3,4.9,2.3,0.9,1.2,1.7,3.5,11.9
Cappie Pondexter,PHO,G,32,1002,32,32,31.3,7.3,17.7,.413,1.3,4.1,.313,6.0,13.6,.443,5.3,6.3,.846,0.8,3.7,4.2,1.2,0.2,2.9,2.6,21.2
Elaine Powell,DET,G,16,313,16,16,19.6,1.5,3.1,.490,0.1,0.1,.500,1.4,2.9,.489,0.6,0.8,.750,1.1,3.1,2.2,0.4,0.1,1.1,1.3,3.6
Nicole Powell,SAC,F,34,944,34,33,27.8,4.7,12.9,.368,2.3,5.6,.411,2.4,7.3,.336,1.9,2.2,.840,1.2,4.4,1.4,1.2,0.2,1.8,2.3,13.6
Armintie Herrington,CHI,G,34,763,34,11,22.4,2.5,5.6,.438,0.0,0.0,.000,2.5,5.6,.440,1.9,3.7,.520,1.7,3.7,1.7,1.1,0.4,1.4,2.3,6.9
LaToya Sanders,PHO,F-C,29,377,29,7,13.0,1.5,3.3,.448,0.0,0.0,,1.5,3.3,.448,1.4,1.8,.824,1.8,3.5,0.3,0.3,1.5,0.9,2.4,4.4
Brooke Queenan,CHI,F,8,36,8,0,4.5,0.1,1.0,.125,0.0,0.3,.000,0.1,0.8,.167,0.0,0.0,,0.1,0.5,0.3,0.0,0.0,0.6,0.6,0.3
Allie Quigley,PHO,G,14,100,14,0,7.1,0.9,2.8,.333,0.1,0.8,.182,0.8,2.0,.393,0.1,0.1,.500,0.4,0.8,0.3,0.4,0.1,0.4,0.6,2.1
Noelle Quinn,MIN,G,32,533,32,25,16.7,1.5,3.7,.398,0.3,1.0,.313,1.2,2.7,.430,0.4,0.6,.667,0.4,2.2,2.5,0.7,0.1,1.4,1.0,3.6
Kristen Rasmussen,MIN,F,31,393,31,0,12.7,0.9,2.3,.375,0.3,0.7,.348,0.6,1.6,.388,0.5,0.7,.739,1.0,2.7,0.9,0.4,0.2,0.6,1.5,2.5
Ruth Riley,SAS,C,30,580,30,3,19.3,2.1,4.8,.434,0.3,0.9,.321,1.8,3.9,.462,0.6,0.7,.857,0.5,3.6,1.0,0.5,1.4,1.7,3.4,5.1
