Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Tully Bevilaqua,IND,G,31,873,31,31,28.2,2.0,5.2,.389,1.4,3.7,.379,0.6,1.5,.413,0.8,1.4,.545,0.4,2.0,2.6,1.9,0.0,1.6,2.2,6.3
Sue Bird*,SEA,G,30,1020,30,30,34.0,4.3,9.8,.442,1.5,3.4,.437,2.8,6.4,.445,2.0,2.3,.855,0.7,2.4,5.9,1.0,0.2,2.9,1.5,12.1
Kara Braxton,DET,C-F,33,455,33,2,13.8,2.9,6.4,.462,0.0,0.0,.000,2.9,6.3,.464,1.0,1.8,.550,1.3,3.0,0.4,0.5,0.4,1.6,2.4,6.9
Coretta Brown,IND,G,6,23,6,0,3.8,0.3,0.8,.400,0.3,0.8,.400,0.0,0.0,,0.0,0.0,,0.0,0.3,0.5,0.2,0.0,0.5,0.2,1.0
Jessica Brungo,CON,F,12,48,12,0,4.0,0.1,0.8,.111,0.0,0.3,.000,0.1,0.4,.200,0.0,0.0,,0.1,0.5,0.2,0.0,0.0,0.2,0.3,0.2
Rebekkah Brunson,SAC,F,34,722,34,16,21.2,3.1,7.2,.427,0.0,0.0,,3.1,7.2,.427,1.6,2.7,.598,2.2,5.5,0.5,0.8,0.4,1.2,1.8,7.8
Janell Burse,SEA,C,34,859,34,34,25.3,3.7,7.1,.523,0.0,0.0,,3.7,7.1,.523,2.5,3.6,.699,2.4,5.9,0.7,0.6,1.2,2.3,4.1,10.0
Edna Campbell,SAS,G,28,248,28,2,8.9,0.8,2.4,.313,0.2,0.7,.263,0.6,1.7,.333,0.0,0.0,1.000,0.1,0.5,0.5,0.3,0.0,0.5,0.7,1.7
Dominique Canty,HOU,G,33,997,33,32,30.2,2.9,7.2,.399,0.0,0.1,.000,2.9,7.1,.406,2.4,3.3,.727,0.8,3.3,3.1,0.9,0.1,2.0,2.3,8.2
Jamie Carey,CON,G,15,85,15,0,5.7,0.5,1.3,.368,0.3,0.9,.308,0.2,0.4,.500,0.0,0.0,,0.1,0.4,0.5,0.1,0.0,0.3,0.6,1.2
Amisha Carter,NYL,F,3,13,3,0,4.3,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,0.0,0.0,,0.0,0.7,0.0,0.0,0.0,0.3,1.3,0.0
Swin Cash*,DET,F,21,458,21,21,21.8,2.3,6.0,.381,0.1,0.5,.200,2.2,5.5,.397,1.0,1.5,.656,2.0,4.2,2.0,0.6,0.3,2.2,2.1,5.7
Iziane Castro Marques,SEA,F-G,33,879,33,32,26.6,2.8,7.3,.384,0.7,2.2,.333,2.1,5.2,.406,1.8,2.2,.808,0.7,2.9,1.5,0.5,0.1,1.8,2.2,8.2
Tamika Catchings*,IND,F,34,1174,34,34,34.5,4.6,12.1,.383,1.0,3.6,.285,3.6,8.4,.425,4.5,5.7,.788,2.0,7.8,4.2,2.6,0.5,2.7,2.8,14.7
Kaayla Chones,WAS,C,12,61,12,0,5.1,0.5,1.2,.429,0.0,0.0,,0.5,1.2,.429,0.2,0.3,.667,0.2,0.5,0.1,0.1,0.0,0.3,0.8,1.2
Kayte Christensen,PHO,F,11,108,11,1,9.8,0.6,1.4,.467,0.0,0.0,,0.6,1.4,.467,0.4,0.6,.571,0.8,2.0,0.6,0.6,0.5,0.9,2.3,1.6
Shameka Christon,NYL,G,34,809,34,9,23.8,3.3,7.9,.411,0.7,2.6,.270,2.6,5.3,.481,1.9,2.2,.855,0.7,2.7,1.2,1.0,0.6,1.5,2.9,9.1
Edniesha Curry,LAS,G,13,113,13,0,8.7,0.5,1.8,.304,0.5,1.2,.375,0.1,0.5,.143,0.2,0.5,.500,0.3,0.8,0.9,0.5,0.1,0.8,1.2,1.8
Helen Darling,CHA,G,31,600,31,11,19.4,0.9,2.8,.307,0.3,1.0,.313,0.5,1.8,.304,1.4,1.9,.741,0.2,1.5,2.7,1.3,0.0,1.6,2.4,3.5
Anna DeForge,PHO,G,33,1131,33,33,34.3,4.3,11.0,.390,1.4,4.4,.326,2.9,6.7,.432,3.1,3.6,.850,0.9,3.5,2.4,1.2,0.2,2.5,2.0,13.1
Jennifer Derevjanik,CON,G,34,359,34,1,10.6,0.2,0.6,.364,0.0,0.2,.143,0.2,0.4,.467,0.2,0.5,.438,0.3,0.9,1.2,0.3,0.1,0.8,1.4,0.7
Tai Dillard,SAS,G,10,51,10,0,5.1,0.4,1.6,.250,0.0,0.3,.000,0.4,1.3,.308,0.1,0.4,.250,0.1,0.6,0.3,0.2,0.0,0.3,0.5,0.9
Tamecka Dixon,LAS,G,30,607,30,23,20.2,2.1,5.1,.409,0.0,0.2,.000,2.1,5.0,.423,1.1,1.3,.850,0.8,2.2,2.6,0.8,0.1,1.3,2.4,5.3
Katie Douglas,CON,G-F,32,998,32,32,31.2,3.7,9.0,.413,1.0,3.4,.282,2.8,5.6,.494,2.6,3.3,.774,1.4,4.1,2.9,1.5,0.1,1.7,1.8,11.0
Margo Dydek,CON,C,31,671,31,30,21.6,2.8,5.2,.537,0.0,0.1,.500,2.8,5.2,.538,1.6,2.1,.769,0.9,6.3,1.2,0.3,2.3,1.5,2.0,7.3
Simone Edwards,SEA,C,28,201,28,0,7.2,0.9,1.5,.585,0.0,0.0,,0.9,1.5,.585,0.3,0.4,.583,0.3,1.1,0.1,0.1,0.1,0.1,0.5,2.0
Shyra Ely-Gash,SAS,F,31,528,31,11,17.0,1.6,4.3,.379,0.3,1.0,.290,1.3,3.3,.406,1.0,1.3,.769,0.4,2.0,0.9,0.2,0.1,1.1,1.4,4.5
Barbara Farris,DET,F-C,34,444,34,1,13.1,0.7,2.1,.342,0.0,0.0,,0.7,2.1,.342,1.0,1.6,.611,0.9,2.5,0.6,0.2,0.0,1.3,1.6,2.4
Allison Feaster,CHA,F,21,666,21,21,31.7,2.9,7.7,.377,1.8,4.1,.430,1.1,3.6,.316,1.6,1.9,.846,0.4,1.8,2.4,0.7,0.1,1.8,2.5,9.1
Sui Feifei,SAC,G,5,24,5,0,4.8,0.2,1.2,.167,0.2,0.2,1.000,0.0,1.0,.000,0.8,0.8,1.000,0.0,0.2,0.6,0.0,0.0,0.4,0.6,1.4
Marie Ferdinand-Harris,SAS,G,31,999,31,31,32.2,4.3,11.5,.369,0.6,2.1,.308,3.6,9.5,.382,3.4,4.3,.776,1.3,3.7,2.2,1.5,0.2,2.3,2.4,12.5
Cheryl Ford,DET,F,33,932,33,33,28.2,3.6,8.5,.430,0.0,0.0,,3.6,8.5,.430,2.2,4.5,.487,3.4,9.8,0.8,1.0,1.4,2.1,4.3,9.5
La'Keshia Frett,NYL,F,33,361,33,1,10.9,1.3,2.7,.477,0.0,0.0,,1.3,2.7,.477,0.4,0.6,.737,0.5,1.2,0.5,0.4,0.1,0.5,1.6,3.0
Yolanda Griffith*,SAC,C-F,34,962,34,33,28.3,5.1,10.5,.485,0.0,0.0,,5.1,10.5,.485,3.6,5.1,.707,2.6,6.6,1.5,1.2,0.9,2.0,2.9,13.8
Gordana Grubin,LAS,G,9,41,9,0,4.6,0.0,0.9,.000,0.0,0.2,.000,0.0,0.7,.000,0.1,0.4,.250,0.1,0.7,0.6,0.1,0.0,0.2,0.4,0.1
Becky Hammon*,NYL,G,34,1165,34,34,34.3,4.3,9.9,.432,1.9,5.2,.365,2.4,4.6,.506,3.5,3.9,.901,0.6,3.4,4.3,1.8,0.1,3.1,2.3,13.9
Lisa Harrison,PHO,F,27,297,27,2,11.0,0.6,1.3,.441,0.0,0.0,.000,0.6,1.2,.455,0.4,0.5,.786,0.5,1.4,0.4,0.2,0.0,0.4,1.2,1.5
Kristi Harrower,MIN,G,34,832,34,34,24.5,1.6,4.4,.351,0.6,2.0,.324,0.9,2.4,.373,0.8,1.1,.778,0.3,2.4,2.8,1.1,0.0,1.6,1.1,4.6
Vanessa Hayden,MIN,C,31,595,31,25,19.2,3.3,7.7,.433,0.0,0.0,,3.3,7.7,.433,1.3,2.3,.556,1.5,5.3,0.7,0.5,2.2,2.0,3.5,7.9
Kristin Haynie,SAC,G,30,434,30,0,14.5,1.3,3.9,.342,0.2,1.1,.156,1.2,2.8,.412,0.6,0.8,.826,0.6,2.1,1.4,1.1,0.0,1.2,1.4,3.5
Doneeka Lewis,LAS,G,32,669,32,11,20.9,2.0,4.9,.414,1.0,2.2,.449,1.1,2.8,.386,0.5,0.8,.680,0.3,1.5,2.4,0.6,0.2,1.5,1.1,5.6
Roneeka Hodges,HOU,G,26,188,26,0,7.2,0.5,1.8,.277,0.2,1.0,.192,0.3,0.8,.381,0.1,0.1,1.000,0.3,0.7,0.3,0.1,0.0,0.1,0.3,1.3
Ebony Hoffman,IND,F,33,497,33,0,15.1,1.4,3.5,.405,0.0,0.1,.500,1.4,3.5,.404,0.8,0.9,.833,1.0,2.9,0.5,0.6,0.3,0.7,1.8,3.6
Chamique Holdsclaw,LAS,F,33,1183,33,33,35.8,6.5,13.6,.480,0.1,0.4,.231,6.5,13.2,.487,3.8,4.8,.788,2.6,6.8,3.2,1.2,0.5,3.0,2.8,17.0
Sandora Irvin,PHO,F,12,122,12,0,10.2,1.2,3.7,.318,0.3,0.7,.500,0.8,3.0,.278,1.0,1.3,.800,1.3,2.8,0.4,0.4,0.5,0.2,1.7,3.7
Dalma Ivanyi,SAS,G,30,577,30,14,19.2,0.8,2.2,.373,0.7,1.5,.444,0.2,0.7,.227,0.2,0.3,.625,0.2,1.7,2.3,0.9,0.0,1.8,1.6,2.5
Deanna Jackson,IND,F,34,472,34,0,13.9,1.6,4.1,.403,0.0,0.1,.000,1.6,4.0,.412,1.5,2.0,.735,1.1,2.3,0.7,0.5,0.4,0.9,1.6,4.8
Gwen Jackson,PHO,F,11,121,11,2,11.0,1.2,2.4,.500,0.2,0.4,.500,1.0,2.0,.500,0.3,0.5,.500,0.7,2.1,0.3,0.0,0.3,0.9,1.1,2.8
Lauren Jackson*,SEA,F-C,34,1176,34,34,34.6,6.1,13.2,.458,1.0,3.5,.288,5.1,9.8,.518,4.4,5.3,.834,2.8,9.2,1.7,1.1,2.0,1.7,2.9,17.6
Tamicha Jackson,WAS,G,8,68,8,0,8.5,0.5,3.3,.154,0.1,1.1,.111,0.4,2.1,.176,0.0,0.3,.000,0.1,0.8,1.3,0.6,0.0,0.5,0.6,1.1
Amber Jacobs,MIN,G,33,478,33,0,14.5,1.2,3.2,.385,0.6,1.6,.377,0.6,1.5,.392,0.6,0.9,.724,0.1,0.6,2.1,0.6,0.1,1.4,1.0,3.7
Shannon Johnson,SAS,G,34,1104,34,33,32.5,2.6,7.1,.365,0.8,2.6,.311,1.8,4.4,.397,3.3,4.0,.831,0.5,2.7,4.6,1.4,0.1,3.3,2.3,9.3
Temeka Johnson,WAS,G,34,973,34,34,28.6,3.7,8.0,.458,0.4,1.3,.302,3.3,6.8,.487,1.5,1.9,.788,0.4,3.1,5.2,1.3,0.0,2.6,2.9,9.3
Vickie Johnson,NYL,G-F,34,1023,34,34,30.1,3.8,8.0,.474,0.9,2.5,.357,2.9,5.5,.527,1.9,2.5,.774,1.1,3.5,2.7,0.7,0.1,1.3,1.6,10.4
Asjha Jones,CON,F,33,705,33,4,21.4,4.0,8.3,.484,0.1,0.2,.400,4.0,8.2,.485,1.0,1.7,.589,1.6,3.7,1.2,0.3,0.2,1.5,2.1,9.1
Susan King Borchardt,MIN,G,3,17,3,0,5.7,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,1.0,1.3,.750,0.0,0.3,0.3,0.0,0.3,0.0,0.7,1.0
Laurie Koehn,WAS,G,30,229,30,0,7.6,1.2,2.6,.468,1.2,2.5,.467,0.1,0.1,.500,0.1,0.2,.800,0.1,0.4,0.3,0.1,0.0,0.2,0.5,3.8
Cathrine Kraayeveld,NYL,F,17,196,17,0,11.5,1.4,3.2,.418,0.5,1.4,.375,0.8,1.8,.452,0.8,0.9,.933,0.8,1.6,0.3,0.2,0.5,1.0,1.2,4.1
Sheila Lambert,DET,G,12,152,12,5,12.7,1.2,3.8,.311,0.1,0.6,.143,1.1,3.2,.342,0.3,0.4,.800,0.2,1.4,1.8,0.7,0.1,2.0,0.9,2.8
Amanda Lassiter,MIN,F,31,388,31,3,12.5,1.2,3.7,.330,0.8,2.3,.333,0.5,1.4,.326,0.2,0.4,.636,0.3,1.5,0.7,0.5,0.1,0.9,1.8,3.5
Kara Lawson,SAC,G,24,508,24,1,21.2,2.7,6.2,.439,1.5,3.4,.444,1.2,2.8,.433,1.1,1.3,.839,0.3,1.4,1.5,0.5,0.1,0.9,1.2,8.0
Betty Lennox,SEA,G,28,800,28,26,28.6,4.4,11.2,.392,0.9,2.8,.308,3.5,8.4,.419,2.7,3.1,.874,0.8,4.4,2.0,1.3,0.2,2.7,2.9,12.4
Lisa Leslie*,LAS,C,34,1096,34,34,32.2,6.0,13.6,.440,0.2,1.0,.206,5.8,12.6,.458,3.0,5.1,.586,2.1,7.3,2.6,2.0,2.1,2.9,3.6,15.2
Stacey Lovelace,MIN,C,34,594,34,2,17.5,2.1,5.1,.405,0.8,1.9,.413,1.3,3.2,.400,1.3,1.6,.796,1.0,3.1,0.9,0.7,0.3,1.1,1.7,6.1
Sancho Lyttle,HOU,F,33,460,33,0,13.9,1.8,3.1,.584,0.0,0.0,,1.8,3.1,.584,0.7,1.2,.550,1.1,3.8,0.5,0.6,0.1,0.7,1.4,4.2
Mwadi Mabika,LAS,G,17,367,17,14,21.6,2.3,7.2,.320,0.6,2.9,.224,1.6,4.3,.384,0.6,1.2,.500,0.5,1.6,1.7,0.9,0.0,0.8,2.5,5.8
Laura Macchi,LAS,F,13,148,13,1,11.4,1.6,4.1,.396,0.7,2.2,.321,0.9,1.9,.480,0.9,1.3,.706,0.5,1.4,0.5,0.6,0.1,1.0,1.8,4.8
Hamchetou Maiga-Ba,SAC,F,34,408,34,0,12.0,1.7,3.9,.450,0.0,0.0,,1.7,3.9,.450,0.3,1.0,.314,0.9,2.0,0.9,0.7,0.2,1.2,2.0,3.8
Kristen Mann,MIN,F,24,185,24,0,7.7,1.3,2.5,.500,0.0,0.4,.000,1.3,2.1,.588,0.5,0.7,.688,0.5,1.5,0.5,0.3,0.0,0.3,0.7,3.0
Nuria Martinez,MIN,G,1,2,1,0,2.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raffaella Masciadri,LAS,F,33,463,33,1,14.0,1.3,3.2,.423,0.6,1.4,.413,0.8,1.8,.431,0.5,0.6,.750,0.6,1.4,0.7,0.5,0.0,0.6,1.5,3.7
Caity Matter,CHA,G,10,56,10,0,5.6,0.3,1.3,.231,0.1,0.7,.143,0.2,0.6,.333,0.2,0.2,1.000,0.0,0.3,0.6,0.1,0.0,0.2,0.4,0.9
Katie Mattera,SAS,C,34,673,34,14,19.8,3.1,6.5,.468,0.0,0.0,,3.1,6.5,.468,2.6,3.8,.703,1.7,5.1,0.2,0.3,1.3,1.8,2.6,8.8
Kelly Mazzante,CHA,G,27,226,27,2,8.4,0.8,2.7,.292,0.5,1.7,.304,0.3,1.0,.269,0.3,0.4,.800,0.5,1.1,0.3,0.3,0.0,0.3,0.3,2.4
Janel McCarville,CHA,F-C,28,311,28,3,11.1,0.6,1.8,.340,0.0,0.0,,0.6,1.8,.340,0.6,0.9,.640,1.1,2.7,0.4,0.4,0.3,0.8,1.4,1.8
Nikki McCray,SAS,G,23,302,23,5,13.1,0.7,2.7,.242,0.0,0.9,.050,0.6,1.8,.333,0.3,0.5,.636,0.3,0.9,0.7,0.5,0.0,0.8,1.1,1.7
Teana Miller,CHA,C,31,362,31,1,11.7,1.4,2.9,.484,0.0,0.0,,1.4,2.9,.484,0.8,1.2,.694,0.9,2.1,0.2,0.5,0.6,0.8,2.3,3.6
Taj McWilliams-Franklin,CON,F-C,34,1083,34,34,31.9,5.3,10.7,.495,0.1,0.5,.222,5.2,10.2,.509,3.1,4.0,.787,2.3,7.3,1.9,1.1,0.7,1.7,2.4,13.9
Chasity Melvin,WAS,C-F,34,1050,34,34,30.9,4.4,9.0,.492,0.1,0.5,.250,4.3,8.5,.505,2.7,4.1,.674,2.4,5.9,0.7,0.9,0.4,1.8,3.3,11.7
Miao Lijie,SAC,G,18,135,18,0,7.5,0.5,1.7,.300,0.3,1.1,.300,0.2,0.6,.300,0.4,0.4,1.000,0.0,0.2,0.7,0.3,0.1,0.8,0.7,1.7
Coco Miller,WAS,G,34,500,34,4,14.7,2.0,4.7,.425,0.3,0.7,.375,1.7,4.0,.434,0.2,0.3,.800,0.7,1.7,1.3,0.8,0.1,0.8,1.6,4.5
Kelly Miller,IND,G,34,1057,34,34,31.1,3.6,8.2,.439,1.1,3.4,.325,2.5,4.8,.518,2.0,2.3,.848,0.8,2.5,2.4,1.2,0.1,1.6,2.4,10.2
DeLisha Milton-Jones,WAS,F,33,1069,33,30,32.4,4.2,10.0,.417,1.2,3.6,.328,3.0,6.4,.467,2.4,3.0,.798,1.4,5.2,1.8,1.7,0.5,2.3,3.5,11.9
Loree Moore,NYL,G,24,197,24,0,8.2,0.4,1.0,.391,0.0,0.1,.000,0.4,0.9,.429,0.2,0.4,.444,0.2,1.1,0.8,0.4,0.0,1.0,0.5,0.9
Tamara Moore,NYL,G,7,48,7,0,6.9,0.6,0.9,.667,0.1,0.4,.333,0.4,0.4,1.000,0.3,0.3,1.000,0.0,1.0,0.9,0.0,0.0,0.6,0.9,1.6
Chelsea Newton,SAC,G,34,715,34,34,21.0,1.8,4.4,.403,0.2,0.7,.240,1.6,3.6,.435,0.6,1.1,.611,0.9,1.9,1.6,0.7,0.3,1.1,3.0,4.4
Bernadette Ngoyisa,SAS,C,26,251,26,0,9.7,1.8,3.1,.568,0.0,0.0,,1.8,3.1,.568,0.7,1.0,.731,0.7,2.3,0.2,0.2,0.1,1.0,1.7,4.3
Marlous Nieuwveen,LAS,C,7,16,7,0,2.3,0.3,0.4,.667,0.0,0.0,,0.3,0.4,.667,0.0,0.0,,0.3,0.3,0.0,0.0,0.0,0.3,0.7,0.6
Deanna Nolan,DET,G-F,33,1213,33,33,36.8,5.6,14.0,.398,0.8,2.7,.311,4.7,11.3,.419,3.9,4.8,.800,0.9,4.7,3.7,1.7,0.4,3.0,1.9,15.9
Nicole Ohlde,MIN,F-C,34,1038,34,34,30.5,3.9,8.6,.455,0.0,0.1,.000,3.9,8.5,.459,3.4,4.2,.817,1.9,5.7,2.3,0.6,0.6,2.5,2.7,11.2
Murriel Page,WAS,F,34,589,34,4,17.3,1.4,3.5,.395,0.2,0.6,.273,1.2,2.9,.423,0.2,0.2,1.000,0.6,2.4,0.7,0.4,0.3,0.7,1.6,3.2
Yolanda Paige,IND,G,13,78,13,0,6.0,0.5,1.7,.273,0.1,0.4,.200,0.4,1.3,.294,0.2,0.3,.750,0.2,0.7,1.0,0.2,0.0,0.5,0.1,1.2
Wendy Palmer,SAS,F,34,882,34,29,25.9,3.7,7.1,.517,0.7,1.6,.429,3.0,5.5,.543,1.5,2.1,.743,1.6,5.7,1.0,0.6,0.2,1.2,2.2,9.6
Ticha Penicheiro,SAC,G,34,927,34,33,27.3,1.6,5.1,.314,0.2,1.2,.195,1.4,3.9,.351,2.3,2.9,.790,0.2,2.9,4.4,1.4,0.2,2.0,1.9,5.7
Jia Perkins,CHA,G,30,464,30,11,15.5,2.1,5.0,.424,0.1,0.3,.333,2.0,4.7,.430,0.6,1.0,.633,0.8,1.5,1.1,1.0,0.3,1.1,1.5,5.0
Erin Perperoglou,SAC,F,23,209,23,0,9.1,1.2,1.7,.700,0.0,0.0,,1.2,1.7,.700,0.9,1.5,.588,0.6,1.3,0.6,0.7,0.2,1.1,1.3,3.3
Tari Phillips,HOU,F-C,32,366,32,1,11.4,1.3,2.9,.426,0.0,0.0,,1.3,2.9,.426,1.0,1.5,.646,0.9,2.5,0.4,0.3,0.3,0.9,1.8,3.5
Elaine Powell,DET,G,29,671,29,21,23.1,2.1,4.9,.437,0.0,0.1,.000,2.1,4.8,.443,1.3,2.2,.600,0.9,2.8,2.7,1.0,0.1,1.8,2.1,5.6
Nicole Powell,SAC,F,34,988,34,34,29.1,3.5,9.3,.379,1.9,4.7,.415,1.6,4.6,.342,1.7,2.1,.806,0.9,3.6,1.8,1.1,0.5,1.3,2.4,10.7
Felicia Ragland,HOU,G,4,9,4,0,2.3,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,0.0,0.0,,0.0,0.0,0.3,0.0,0.0,0.0,0.8,0.0
Ruth Riley,DET,C,33,855,33,33,25.9,3.0,8.1,.375,0.1,0.4,.250,2.9,7.7,.380,1.5,1.8,.800,1.3,4.7,1.2,0.7,1.4,2.1,4.0,7.6
Ashley Robinson,PHO,C,34,658,34,15,19.4,1.2,3.8,.326,0.0,0.0,.000,1.2,3.8,.328,0.6,1.1,.500,1.4,3.5,0.9,0.6,1.0,1.1,3.2,3.0
Crystal Robinson,NYL,F,32,969,32,31,30.3,2.7,7.0,.379,1.1,3.3,.318,1.6,3.7,.436,0.9,1.2,.789,0.9,3.1,1.8,0.7,0.2,1.2,2.7,7.3
Nykesha Sales,CON,F-G,34,1074,34,34,31.6,5.9,14.2,.417,1.4,3.4,.422,4.5,10.8,.415,2.4,3.2,.750,1.1,3.6,2.2,1.8,0.3,1.9,2.8,15.6
Sheri Sam,CHA,G-F,34,1075,34,33,31.6,4.3,11.1,.387,0.5,1.6,.321,3.8,9.4,.399,2.3,3.2,.713,1.6,4.3,2.7,1.3,0.1,2.9,2.6,11.4
Nakia Sanford,WAS,C-F,27,293,27,0,10.9,1.1,2.2,.483,0.0,0.0,,1.1,2.2,.483,1.1,2.3,.484,0.6,1.7,0.2,0.4,0.4,0.6,1.9,3.3
Kelly Schumacher,IND,C,34,516,34,14,15.2,1.7,4.1,.420,0.1,0.3,.182,1.6,3.7,.441,0.5,0.6,.810,0.8,2.0,0.4,0.3,0.7,1.0,1.7,4.0
Olympia Scott,SAC,C,18,170,18,0,9.4,0.8,2.2,.359,0.0,0.0,,0.8,2.2,.359,0.6,1.1,.500,0.9,1.8,0.3,0.2,0.1,1.2,1.5,2.1
Charlotte Smith,WAS,F,34,1036,34,34,30.5,2.6,5.6,.458,1.2,2.9,.420,1.3,2.6,.500,0.9,1.4,.652,1.0,3.8,2.1,0.6,0.3,1.4,2.7,7.2
Jennifer Smith,NYL,C,2,7,2,0,3.5,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tangela Smith,CHA,C,31,1063,31,31,34.3,5.5,13.1,.417,0.0,0.2,.000,5.5,12.8,.425,2.7,3.4,.798,1.5,5.2,1.3,1.6,1.0,2.7,3.4,13.6
Belinda Snell,PHO,G,20,227,20,0,11.4,1.0,2.8,.345,0.6,1.9,.297,0.4,0.9,.444,0.8,0.9,.889,1.0,1.8,0.9,0.4,0.1,0.6,1.6,3.3
Michelle Snow,HOU,C,33,966,33,33,29.3,4.6,8.4,.551,0.0,0.0,,4.6,8.4,.551,2.8,3.9,.708,2.1,6.8,1.2,0.6,1.2,2.0,3.6,12.0
Maria Stepanova,PHO,C,15,409,15,14,27.3,4.5,9.6,.472,0.0,0.0,,4.5,9.6,.472,1.7,2.7,.650,1.9,5.3,1.5,1.3,2.5,1.5,2.2,10.8
Mandisa Stevenson,SEA,F-C,4,53,4,1,13.3,0.8,3.0,.250,0.0,0.3,.000,0.8,2.8,.273,0.0,0.0,,0.5,1.5,0.3,0.5,0.0,1.0,0.8,1.5
Andrea Stinson,DET,G,18,102,18,1,5.7,0.4,1.3,.348,0.1,0.6,.200,0.3,0.7,.462,0.2,0.3,.667,0.3,0.7,0.7,0.2,0.0,0.2,0.3,1.2
Jurgita Streimikyte,IND,F,34,686,34,20,20.2,2.4,5.2,.461,0.1,0.2,.500,2.3,5.1,.459,0.6,0.8,.704,1.1,3.0,0.9,0.9,0.3,1.1,2.2,5.5
Laura Summerton,CON,C,11,43,11,0,3.9,0.3,0.8,.333,0.0,0.0,,0.3,0.8,.333,0.4,0.5,.800,0.5,0.9,0.3,0.2,0.0,0.4,1.0,0.9
Tammy Sutton-Brown,CHA,C,34,887,34,33,26.1,3.3,6.4,.509,0.0,0.0,,3.3,6.4,.509,2.8,4.1,.681,1.9,5.3,0.4,0.9,1.1,2.0,4.1,9.4
Sheryl Swoopes*,HOU,F-G,33,1225,33,33,37.1,6.6,14.7,.447,0.8,2.3,.360,5.8,12.5,.462,4.6,5.5,.850,0.8,3.6,4.3,2.0,0.8,2.2,1.6,18.6
Diana Taurasi,PHO,G,33,1089,33,33,33.0,5.3,12.9,.410,1.7,5.4,.313,3.6,7.5,.480,3.7,4.6,.801,0.7,4.2,4.5,1.2,0.8,3.4,3.4,16.0
Penny Taylor,PHO,F,29,852,29,29,29.4,4.2,9.0,.464,1.3,3.2,.404,2.9,5.8,.497,3.5,4.1,.864,1.3,4.1,3.2,1.3,0.4,2.7,3.0,13.2
Nikki Teasley,LAS,G,19,551,19,19,29.0,2.4,7.1,.333,1.5,4.9,.309,0.8,2.2,.390,1.2,1.4,.846,0.3,2.8,3.7,1.2,0.2,2.5,2.0,7.4
Christi Thomas,LAS,F-C,32,520,32,0,16.3,1.5,3.0,.500,0.1,0.4,.333,1.4,2.6,.524,0.7,1.0,.688,0.9,3.3,0.5,0.3,0.6,0.8,3.2,3.8
