Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Yvonne Turner,PHO,G,34,434,34,4,12.8,1.9,4.7,.410,0.4,1.6,.241,1.6,3.1,.495,0.9,1.1,.763,0.4,1.0,1.1,0.6,0.0,1.1,1.1,5.1
Courtney Vandersloot,CHI,G,27,817,27,22,30.3,4.7,9.1,.516,1.0,2.5,.382,3.7,6.6,.567,1.1,1.3,.861,0.6,3.7,8.1,1.2,0.2,3.0,2.2,11.5
Kia Vaughn,NYL,C,28,549,28,22,19.6,2.6,4.9,.536,0.0,0.0,,2.6,4.9,.536,0.5,0.9,.583,1.9,4.9,0.7,0.4,0.4,0.8,2.0,5.8
Shatori Walker-Kimbrough,WAS,G,27,336,27,8,12.4,1.3,3.6,.371,0.4,1.2,.333,0.9,2.4,.391,1.3,1.5,.854,0.3,1.1,0.4,0.6,0.1,0.6,1.0,4.4
Lindsay Whalen*,MIN,G,22,520,22,22,23.6,3.1,7.0,.451,0.5,1.5,.353,2.6,5.4,.479,1.2,1.6,.750,0.4,2.5,4.1,0.5,0.1,2.0,1.7,8.0
Erica Wheeler,IND,G,34,898,34,26,26.4,4.6,11.5,.400,1.5,4.4,.331,3.1,7.0,.444,1.1,1.4,.792,0.3,2.2,4.1,1.4,0.0,2.3,2.3,11.8
Sami Whitcomb,SEA,G,33,404,33,0,12.2,1.5,4.0,.361,1.0,3.1,.333,0.4,0.9,.452,0.5,0.6,.810,0.4,1.7,1.0,0.7,0.0,0.9,1.5,4.5
Sydney Wiese,LAS,G,28,222,28,0,7.9,0.8,2.1,.383,0.5,1.3,.400,0.3,0.9,.360,0.1,0.3,.500,0.1,0.8,0.3,0.2,0.1,0.1,0.7,2.3
Courtney Williams,CON,G,34,884,34,28,26.0,5.4,11.5,.473,0.4,1.1,.324,5.1,10.4,.489,1.1,1.2,.878,1.4,4.2,2.1,0.5,0.2,1.4,1.6,12.3
Elizabeth Williams,ATL,C-F,34,1069,34,34,31.4,4.4,9.0,.485,0.0,0.0,.000,4.4,9.0,.487,1.6,2.4,.659,3.1,7.2,1.4,1.1,2.0,1.4,2.4,10.4
Riquna Williams,LAS,G,23,408,23,6,17.7,2.0,6.1,.321,0.9,3.2,.270,1.1,2.9,.379,1.7,1.9,.864,0.3,1.4,0.7,0.8,0.1,1.1,1.8,6.4
Amanda Zahui B.,NYL,C,29,155,29,0,5.3,0.9,2.2,.400,0.1,0.3,.250,0.8,2.0,.421,0.3,0.4,.750,0.3,1.1,0.3,0.2,0.2,0.5,1.2,2.2
Cecilia Zandalasini,MIN,F,3,19,3,0,6.3,0.3,1.3,.250,0.0,0.0,,0.3,1.3,.250,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.7,0.7,0.7
Shavonte Zellous,NYL,G,34,991,34,34,29.1,3.6,8.6,.423,0.5,1.4,.333,3.1,7.1,.440,4.0,4.8,.823,1.0,4.0,2.8,0.9,0.2,1.9,3.4,11.7
Imani McGee-Stafford,TOT,C,32,430,32,4,13.4,1.8,3.8,.463,0.0,0.1,.333,1.8,3.8,.467,0.5,0.7,.652,1.4,3.9,0.4,0.3,0.8,0.8,2.0,4.1
Sophie Brunner,TOT,F,4,15,4,0,3.8,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,0.0,0.0,,0.3,1.0,0.0,0.0,0.0,0.3,0.8,0.0
Cierra Burdick,TOT,F,10,86,10,0,8.6,1.5,2.2,.682,0.1,0.2,.500,1.4,2.0,.700,0.0,0.0,,0.4,1.2,0.9,0.2,0.1,0.8,1.9,3.1
Monique Currie,TOT,F,36,784,36,10,21.8,3.6,8.5,.428,1.1,2.7,.398,2.6,5.8,.442,2.5,3.0,.824,0.6,3.7,2.1,0.7,0.3,1.5,2.2,10.8
Jordan Hooper,TOT,F,28,299,28,0,10.7,1.3,3.5,.374,1.0,2.7,.387,0.3,0.9,.333,0.1,0.2,.667,0.1,1.3,0.3,0.3,0.0,0.3,0.6,3.8
Chelsea Hopkins,TOT,G,3,9,3,0,3.0,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shay Murphy,TOT,G,26,253,26,0,9.7,0.9,2.4,.365,0.5,1.4,.333,0.4,1.0,.407,0.3,0.5,.667,0.5,1.5,0.7,0.4,0.0,0.5,1.0,2.5
Haley Peters,TOT,F-G,4,43,4,0,10.8,0.8,2.3,.333,0.8,1.5,.500,0.0,0.8,.000,0.0,0.0,,0.0,0.8,0.3,0.0,0.0,1.0,1.5,2.3
Jennie Simms,TOT,G,14,104,14,0,7.4,0.4,1.8,.240,0.1,0.6,.222,0.3,1.1,.250,0.6,0.9,.750,0.4,1.1,0.6,0.3,0.1,0.4,0.4,1.6
Tamera Young,TOT,F,35,867,35,22,24.8,3.1,8.8,.357,0.7,2.1,.342,2.4,6.7,.362,1.4,2.0,.676,0.7,3.3,1.9,1.0,0.4,1.7,2.0,8.4
Imani McGee-Stafford,CHI,C,22,340,22,4,15.5,2.0,4.5,.444,0.0,0.1,.333,2.0,4.4,.448,0.5,0.8,.706,1.5,4.4,0.5,0.4,0.8,1.0,2.4,4.6
Sophie Brunner,PHO,F,3,13,3,0,4.3,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,0.0,0.0,,0.3,1.3,0.0,0.0,0.0,0.3,0.7,0.0
Cierra Burdick,NYL,F,6,36,6,0,6.0,1.0,1.8,.545,0.2,0.2,1.000,0.8,1.7,.500,0.0,0.0,,0.3,1.0,0.7,0.2,0.2,0.7,1.0,2.2
Monique Currie,SAS,F,14,324,14,3,23.1,4.2,9.7,.434,1.0,2.8,.359,3.2,6.9,.464,2.4,2.9,.825,0.6,4.8,2.1,0.6,0.4,2.4,2.2,11.8
Jordan Hooper,CON,F,3,11,3,0,3.7,0.0,0.7,.000,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0
Chelsea Hopkins,NYL,G,1,1,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shay Murphy,PHO,G,9,127,9,0,14.1,1.2,3.7,.333,0.3,1.8,.188,0.9,1.9,.471,0.4,0.7,.667,0.9,2.4,0.8,0.7,0.0,0.6,1.4,3.2
Haley Peters,SAS,F-G,2,35,2,0,17.5,1.5,4.0,.375,1.5,2.5,.600,0.0,1.5,.000,0.0,0.0,,0.0,1.0,0.5,0.0,0.0,1.5,2.0,4.5
Jennie Simms,WAS,G,10,50,10,0,5.0,0.2,1.2,.167,0.0,0.3,.000,0.2,0.9,.222,0.8,1.0,.800,0.5,1.1,0.6,0.2,0.2,0.3,0.1,1.2
Tamera Young,CHI,F,24,697,24,21,29.0,3.8,10.4,.365,0.9,2.7,.344,2.9,7.7,.373,1.7,2.4,.690,0.8,3.8,2.5,1.4,0.4,2.2,2.3,10.2
Imani McGee-Stafford,ATL,C,10,90,10,0,9.0,1.3,2.4,.542,0.0,0.0,,1.3,2.4,.542,0.3,0.6,.500,1.2,2.9,0.2,0.1,0.7,0.3,1.0,2.9
Sophie Brunner,SAS,F,1,2,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Cierra Burdick,SAS,F,4,50,4,0,12.5,2.3,2.8,.818,0.0,0.3,.000,2.3,2.5,.900,0.0,0.0,,0.5,1.5,1.3,0.3,0.0,1.0,3.3,4.5
Monique Currie,PHO,F,22,460,22,7,20.9,3.3,7.7,.424,1.1,2.7,.424,2.1,5.0,.423,2.5,3.1,.824,0.5,3.0,2.2,0.8,0.3,1.0,2.2,10.2
Jordan Hooper,ATL,F,15,102,15,0,6.8,1.1,2.7,.400,0.8,1.9,.429,0.3,0.8,.333,0.2,0.3,.750,0.1,0.9,0.2,0.3,0.0,0.3,0.4,3.1
Chelsea Hopkins,ATL,G,2,8,2,0,4.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shay Murphy,SAS,G,17,126,17,0,7.4,0.7,1.8,.400,0.5,1.2,.450,0.2,0.6,.300,0.2,0.4,.667,0.2,0.9,0.6,0.2,0.1,0.4,0.8,2.2
Haley Peters,WAS,F-G,2,8,2,0,4.0,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0
Jennie Simms,IND,G,4,54,4,0,13.5,1.0,3.3,.308,0.5,1.5,.333,0.5,1.8,.286,0.3,0.5,.500,0.3,1.3,0.5,0.5,0.0,0.8,1.3,2.8
Tamera Young,ATL,F,11,170,11,1,15.5,1.7,5.4,.322,0.3,0.8,.333,1.5,4.5,.320,0.7,1.2,.615,0.5,2.3,0.7,0.3,0.5,0.7,1.4,4.5
Jordan Hooper,CHI,F,10,186,10,0,18.6,2.1,5.7,.368,1.7,4.6,.370,0.4,1.1,.364,0.1,0.2,.500,0.1,2.2,0.6,0.5,0.1,0.5,0.9,6.0
