Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Tonya Edwards,MIN,G,32,1031,32,32,32.2,5.2,14.4,.357,2.1,6.0,.344,3.1,8.4,.367,2.5,3.1,.806,0.5,3.5,2.6,0.8,0.4,2.1,3.3,14.8
Shalonda Enis,WAS,F-C,29,844,29,26,29.1,2.9,7.9,.364,0.4,1.4,.275,2.5,6.5,.383,1.3,2.0,.684,1.8,5.4,1.6,0.8,0.1,2.1,2.8,7.4
Trisha Fallon,MIN,G-F,26,281,26,0,10.8,0.9,3.1,.300,0.2,0.7,.353,0.7,2.4,.286,0.9,1.2,.742,0.3,0.8,0.8,0.4,0.2,0.6,1.2,3.0
Allison Feaster,LAS,F,32,410,32,4,12.8,1.6,3.2,.495,0.7,1.8,.368,0.9,1.4,.652,1.2,1.8,.684,0.9,1.8,1.0,0.5,0.2,0.9,1.6,5.1
Ukari Figgs,LAS,G,22,330,22,10,15.0,1.4,3.7,.366,0.6,2.1,.298,0.7,1.6,.457,1.0,1.1,.875,0.4,1.6,1.5,0.7,0.0,1.4,1.2,4.3
Kristin Folkl,MIN,F,32,518,32,1,16.2,2.1,4.4,.479,0.1,0.4,.143,2.0,3.9,.516,0.7,1.2,.538,1.3,3.6,0.7,0.4,0.4,0.7,2.1,4.9
Kisha Ford,ORL,G-F,8,45,8,0,5.6,0.1,0.6,.200,0.0,0.1,.000,0.1,0.5,.250,0.3,0.3,1.000,0.5,0.8,0.0,0.3,0.3,0.1,1.3,0.5
Toni Foster,PHO,F-C,10,42,10,0,4.2,0.7,1.2,.583,0.0,0.0,,0.7,1.2,.583,1.1,1.6,.688,0.4,0.8,0.1,0.0,0.1,0.4,0.6,2.5
La'Keshia Frett,LAS,F,31,658,31,18,21.2,2.5,5.2,.478,0.0,0.0,,2.5,5.2,.478,1.1,1.4,.791,1.5,3.0,2.1,0.3,0.2,0.8,1.4,6.1
Jennifer Gillom,PHO,F-C,32,1095,32,32,34.2,5.1,13.4,.381,0.6,2.3,.250,4.5,11.1,.407,4.4,5.5,.797,1.7,5.8,1.7,1.2,0.2,2.7,3.3,15.2
Adrienne Goodson,UTA,F,32,1068,32,31,33.4,5.7,13.3,.426,0.4,1.7,.245,5.3,11.7,.452,3.1,4.0,.767,2.2,4.3,2.7,0.8,0.3,3.1,2.4,14.9
Yolanda Griffith*,SAC,C-F,29,979,29,29,33.8,6.9,12.8,.541,0.0,0.0,.000,6.9,12.7,.542,5.0,8.1,.617,4.9,11.3,1.6,2.5,1.9,2.3,3.1,18.8
Lady Grooms,SAC,F,32,450,32,1,14.1,0.8,2.3,.375,0.0,0.1,.000,0.8,2.2,.386,1.4,2.0,.698,0.7,1.7,1.2,0.3,0.1,1.1,0.7,3.1
Gordana Grubin,LAS,G,32,708,32,18,22.1,3.0,7.4,.405,1.3,2.9,.430,1.8,4.5,.389,1.6,2.1,.765,0.5,2.2,2.8,0.8,0.1,1.7,1.7,8.9
Wanda Guyton,DET,C,11,98,11,0,8.9,0.4,1.5,.235,0.0,0.0,,0.4,1.5,.235,1.2,1.5,.813,0.7,2.4,0.2,0.2,0.2,0.9,1.9,1.9
Becky Hammon*,NYL,G,30,202,30,0,6.7,0.9,2.1,.422,0.4,1.3,.289,0.5,0.9,.615,0.5,0.6,.882,0.1,0.6,0.6,0.2,0.0,0.8,0.9,2.7
Kym Hampton,NYL,C,32,856,32,32,26.8,3.5,8.1,.431,0.0,0.1,.500,3.5,8.1,.430,2.1,2.8,.747,1.9,5.6,0.7,0.7,0.6,1.6,3.4,9.2
Lisa Harrison,PHO,F,32,828,32,23,25.9,2.5,5.3,.474,0.0,0.3,.100,2.5,5.0,.497,0.9,1.4,.682,1.5,4.1,1.7,0.7,0.2,1.1,2.0,6.0
Kristi Harrower,PHO,G,32,666,32,3,20.8,1.1,3.1,.364,0.4,1.3,.279,0.8,1.8,.429,1.8,2.3,.808,0.3,2.0,3.0,0.8,0.1,1.4,1.4,4.5
Tracy Henderson,CLE,C,27,308,27,0,11.4,1.0,3.2,.310,0.0,0.0,,1.0,3.2,.310,0.6,1.1,.586,1.0,2.9,0.3,0.3,0.7,0.9,1.7,2.6
Sonja Henning,HOU,G,32,798,32,32,24.9,1.6,3.7,.444,0.4,1.3,.317,1.2,2.4,.513,0.3,0.6,.611,0.7,2.5,2.3,1.1,0.2,0.9,1.9,4.0
Chamique Holdsclaw,WAS,F,31,1061,31,30,34.2,6.5,14.9,.437,0.2,0.9,.172,6.4,14.0,.455,3.7,4.8,.773,2.4,7.9,2.4,1.2,0.9,3.5,2.2,16.9
Kedra Holland-Corn,SAC,G,32,1034,32,32,32.3,3.8,10.0,.383,1.8,5.2,.341,2.1,4.8,.429,2.4,3.4,.704,0.8,2.1,1.6,1.9,0.3,2.3,3.1,11.8
Jennifer Howard,CLE,G,4,15,4,0,3.8,0.0,1.0,.000,0.0,0.8,.000,0.0,0.3,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.0
Dalma Ivanyi,UTA,G,14,67,14,1,4.8,0.3,0.9,.333,0.0,0.3,.000,0.3,0.6,.500,0.2,0.3,.750,0.2,0.4,0.5,0.3,0.0,0.8,1.3,0.8
Tammy Jackson,HOU,F-C,28,382,28,0,13.6,0.9,2.1,.414,0.0,0.0,1.000,0.8,2.0,.404,0.9,1.3,.714,1.6,3.3,0.3,0.5,0.7,0.9,2.7,2.6
Adrienne Johnson,ORL,G,29,224,29,0,7.7,0.9,2.1,.403,0.0,0.3,.125,0.8,1.9,.444,0.2,0.3,.667,0.4,1.0,0.5,0.2,0.1,0.5,0.7,2.0
LaTonya Johnson,UTA,F,31,718,31,18,23.2,2.1,5.8,.365,0.8,2.6,.293,1.4,3.2,.424,1.5,1.9,.810,0.5,1.7,1.6,0.7,0.3,1.3,2.1,6.5
Niesa Johnson,CHA,G,31,296,31,0,9.5,0.5,1.6,.300,0.2,0.7,.261,0.3,0.9,.333,0.4,0.4,.917,0.1,0.6,1.4,0.3,0.1,0.9,0.6,1.5
Shannon Johnson,ORL,G,32,1147,32,32,35.8,4.7,10.6,.447,1.3,3.4,.364,3.5,7.1,.487,3.3,4.8,.686,1.4,4.7,4.4,1.7,0.4,3.8,2.5,14.0
Vickie Johnson,NYL,G-F,32,1082,32,32,33.8,5.2,12.3,.419,0.8,2.2,.352,4.4,10.1,.433,2.3,2.7,.837,1.3,4.4,3.3,1.4,0.0,2.0,2.4,13.3
Kellie Jolly Harper,CLE,G,1,4,1,0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
Merlakia Jones,CLE,G,32,853,32,8,26.7,4.4,10.2,.434,0.2,0.6,.278,4.3,9.6,.443,1.9,2.4,.769,1.5,3.8,1.6,1.3,0.2,2.1,2.5,10.8
Andrea Kuklova,PHO,G-F,5,13,5,0,2.6,0.0,0.6,.000,0.0,0.0,,0.0,0.6,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0
Venus Lacy,NYL,C,17,111,17,0,6.5,0.6,1.4,.417,0.0,0.0,,0.6,1.4,.417,0.7,0.9,.800,0.4,1.2,0.1,0.2,0.2,0.8,1.4,1.9
Monica Lamb,HOU,C,3,36,3,0,12.0,1.3,3.3,.400,0.0,0.0,,1.3,3.3,.400,1.7,2.0,.833,1.0,2.0,0.0,0.0,0.7,0.3,2.0,4.3
MerleLynn Lange-Harris,PHO,F-C,1,3,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
Krystyna Lara,UTA,G,25,204,25,0,8.2,0.9,2.7,.338,0.4,1.3,.303,0.5,1.4,.371,0.2,0.2,1.000,0.0,0.5,0.9,0.4,0.1,1.4,1.2,2.5
Lisa Leslie*,LAS,C,32,930,32,32,29.1,5.7,12.2,.467,0.7,1.6,.423,5.0,10.6,.473,3.6,4.9,.731,2.3,7.8,1.8,1.1,1.5,2.9,4.3,15.6
Andrea Lloyd-Curry,MIN,F,32,899,32,31,28.1,2.3,6.3,.375,0.9,2.8,.333,1.4,3.4,.409,1.1,1.4,.756,1.2,4.3,2.8,0.9,0.4,1.9,2.9,6.7
Rebecca Lobo*,NYL,C,1,1,1,1,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Mwadi Mabika,LAS,G,32,938,32,28,29.3,3.9,10.5,.372,1.3,4.6,.281,2.6,5.9,.442,1.8,2.4,.718,1.3,4.8,3.5,1.4,0.5,1.8,3.1,10.8
Clarisse Machanguana,LAS,C-F,28,245,28,0,8.8,0.9,1.8,.490,0.0,0.0,,0.9,1.8,.490,0.9,1.3,.722,0.6,1.8,0.4,0.3,0.1,0.5,1.2,2.6
Sharon Manning,CHA,F-C,32,521,32,6,16.3,1.8,3.5,.504,0.0,0.0,1.000,1.8,3.5,.500,0.8,1.4,.522,1.2,3.6,0.5,0.9,0.1,0.8,1.6,4.3
Rhonda Mapp,CHA,C,30,790,30,26,26.3,3.9,7.9,.500,0.0,0.3,.111,3.9,7.6,.515,1.6,2.3,.721,1.6,6.4,1.9,0.8,0.4,2.0,3.4,9.5
Monica Maxwell,WAS,F,20,141,20,0,7.1,0.6,2.5,.220,0.4,1.7,.212,0.2,0.9,.235,0.3,0.5,.556,0.2,1.1,0.5,0.3,0.1,0.6,0.5,1.7
Stephanie White,CHA,G-F,30,563,30,5,18.8,1.8,4.3,.408,0.8,2.2,.354,1.0,2.2,.462,1.0,1.1,.909,0.5,1.6,1.7,0.6,0.1,1.3,1.6,5.3
Suzie McConnell Serio,CLE,G,18,511,18,18,28.4,2.0,5.4,.367,1.1,3.3,.333,0.9,2.1,.421,0.9,1.1,.842,0.2,2.4,4.2,0.6,0.1,3.0,1.7,6.0
Nikki McCray,WAS,G,32,1043,32,32,32.6,6.0,14.2,.424,1.4,4.8,.301,4.6,9.4,.487,4.0,5.0,.806,1.1,2.7,2.4,1.1,0.0,3.3,2.7,17.5
Carla McGhee,ORL,F,30,234,30,0,7.8,0.5,1.6,.319,0.0,0.0,,0.5,1.6,.319,0.5,0.6,.833,0.7,1.5,0.3,0.3,0.1,0.7,1.3,1.5
Taj McWilliams-Franklin,ORL,F-C,32,1042,32,32,32.6,4.8,10.0,.480,0.6,1.4,.444,4.2,8.6,.485,2.9,4.4,.667,2.5,7.5,1.6,1.8,1.2,2.5,3.0,13.1
Chasity Melvin,CLE,C-F,32,709,32,9,22.2,3.0,6.8,.438,0.0,0.0,1.000,2.9,6.8,.435,2.1,3.1,.694,1.7,4.0,1.2,0.6,0.7,1.3,2.9,8.1
DeLisha Milton-Jones,LAS,F,32,835,32,32,26.1,3.9,7.4,.530,0.0,0.0,.000,3.9,7.3,.532,2.1,2.7,.791,1.9,5.5,1.6,1.5,0.5,2.2,3.5,9.9
Penny Moore,WAS,F,4,19,4,0,4.8,0.3,0.8,.333,0.0,0.0,,0.3,0.8,.333,0.0,0.0,,0.3,0.3,0.0,0.0,0.3,1.0,0.3,0.5
Yolanda Moore,ORL,F-C,23,114,23,0,5.0,0.4,0.9,.476,0.0,0.0,.000,0.4,0.9,.500,0.3,0.5,.500,0.2,0.6,0.0,0.2,0.0,0.6,0.9,1.1
Andrea Nagy,WAS,G,32,947,32,32,29.6,1.7,4.1,.409,0.3,1.0,.273,1.4,3.1,.455,1.4,1.8,.763,0.3,2.4,4.6,1.0,0.1,2.6,3.5,5.1
Astou Ndiaye-Diatta,DET,F,31,438,31,1,14.1,2.3,5.2,.438,0.0,0.0,.000,2.3,5.1,.440,0.8,1.3,.615,0.8,3.2,0.5,0.4,0.6,1.0,1.6,5.3
Eva Nemcova,CLE,F,31,925,31,28,29.8,4.0,9.5,.419,1.1,3.0,.366,2.9,6.5,.443,2.0,2.0,.984,0.9,3.7,1.6,1.0,0.7,2.6,1.6,11.1
Claudia Neves,DET,G,30,306,30,0,10.2,0.8,3.2,.263,0.5,2.0,.233,0.4,1.2,.314,0.4,0.6,.632,0.3,0.8,1.0,0.5,0.0,0.8,1.1,2.5
Mila Nikolich,HOU,F,7,29,7,0,4.1,0.6,1.6,.364,0.1,0.6,.250,0.4,1.0,.429,0.1,0.3,.500,0.4,0.7,0.1,0.0,0.0,0.4,0.4,1.4
Vanessa Nygaard,CLE,F,4,20,4,0,5.0,0.3,0.5,.500,0.3,0.5,.500,0.0,0.0,,0.0,0.0,,0.3,0.8,0.5,0.5,0.0,0.5,1.0,0.8
Heather Owen,WAS,F-C,17,235,17,0,13.8,0.6,1.5,.400,0.0,0.0,,0.6,1.5,.400,0.9,1.4,.696,0.6,2.2,0.4,0.1,0.2,0.9,2.5,2.1
Murriel Page,WAS,F,32,916,32,26,28.6,3.3,5.7,.574,0.0,0.0,,3.3,5.7,.574,2.2,3.3,.683,2.1,6.7,0.9,0.8,0.9,1.5,3.2,8.8
Ticha Penicheiro,SAC,G,32,1120,32,32,35.0,2.2,6.9,.320,0.2,1.2,.158,2.0,5.8,.353,2.7,4.1,.664,0.9,4.8,7.1,2.1,0.2,4.2,2.7,7.3
Bridget Pettis,PHO,G,32,541,32,8,16.9,2.0,6.7,.304,0.7,3.1,.224,1.3,3.6,.371,0.9,1.5,.617,0.9,1.8,1.4,0.8,0.1,0.9,1.8,5.7
Tari Phillips,ORL,F-C,32,335,32,0,10.5,1.6,4.0,.406,0.0,0.1,.000,1.6,3.9,.416,0.8,1.7,.481,0.8,2.1,0.3,0.6,0.3,1.5,1.7,4.1
Angie Potthoff,MIN,F,32,710,32,25,22.2,1.7,4.4,.379,0.1,0.6,.167,1.6,3.8,.410,0.6,1.0,.545,0.8,2.7,1.2,0.8,0.2,1.1,2.6,4.0
Elaine Powell,ORL,G,18,256,18,0,14.2,0.9,1.8,.515,0.1,0.5,.111,0.9,1.3,.667,0.7,1.2,.545,0.5,1.3,1.8,0.5,0.2,1.1,1.2,2.6
Brandy Reed,MIN,F,25,757,25,24,30.3,6.7,14.6,.459,0.5,1.5,.342,6.2,13.1,.473,2.1,2.8,.757,2.2,6.0,2.6,1.2,0.7,2.5,2.3,16.1
Tracy Reid,CHA,F,10,154,10,3,15.4,2.1,4.9,.429,0.0,0.1,.000,2.1,4.8,.438,0.6,1.4,.429,0.7,2.3,0.9,0.1,0.2,1.7,1.2,4.8
Jennifer Rizzotti,HOU,G,25,242,25,0,9.7,0.6,1.6,.350,0.3,1.0,.269,0.3,0.6,.500,0.3,0.5,.583,0.1,1.1,0.8,0.7,0.0,0.6,0.8,1.7
Crystal Robinson,NYL,F,32,901,32,9,28.2,3.9,8.9,.439,2.4,5.4,.437,1.5,3.5,.441,1.5,1.8,.845,1.2,2.8,1.5,1.4,0.3,1.4,2.4,11.7
Nykesha Sales,ORL,F-G,32,1039,32,32,32.5,4.8,12.4,.385,1.1,3.4,.330,3.7,9.0,.406,3.0,3.7,.805,1.4,4.2,2.8,2.2,0.3,2.2,3.0,13.7
Sheri Sam,ORL,G-F,32,1088,32,32,34.0,4.2,10.8,.388,1.3,3.9,.328,2.9,6.9,.423,1.7,2.5,.688,1.2,4.6,2.4,1.3,0.3,2.0,3.5,11.4
Alessandra Santos de Oliveira,WAS,C,13,216,13,6,16.6,1.7,3.0,.564,0.0,0.0,,1.7,3.0,.564,0.5,1.7,.318,1.5,3.2,0.1,0.1,0.2,1.2,1.9,3.9
Christy Smith,CHA,G,4,19,4,0,4.8,0.8,1.0,.750,0.5,0.8,.667,0.3,0.3,1.000,1.3,1.5,.833,0.0,0.3,0.3,0.3,0.0,0.3,0.8,3.3
Charlotte Smith,CHA,F,32,746,32,24,23.3,1.9,5.9,.330,0.3,1.8,.143,1.7,4.1,.409,1.3,1.8,.707,1.4,3.6,1.8,0.3,0.2,1.6,2.7,5.4
Charmin Smith,MIN,G,13,56,13,0,4.3,0.1,0.7,.111,0.0,0.3,.000,0.1,0.4,.200,0.6,0.8,.800,0.2,0.7,0.2,0.1,0.0,0.4,0.8,0.8
Katie Smith*,MIN,G,30,971,30,29,32.4,3.8,9.7,.387,1.7,4.5,.382,2.0,5.2,.391,2.4,3.1,.766,1.4,2.9,2.0,0.6,0.3,1.8,3.5,11.7
Tangela Smith,SAC,C,31,632,31,3,20.4,3.4,7.6,.443,0.0,0.1,.500,3.3,7.5,.442,1.5,2.3,.653,1.5,3.8,0.5,0.8,1.2,1.2,2.3,8.3
Rachael Sporn,DET,F,18,340,18,10,18.9,2.4,5.2,.468,0.0,0.1,.000,2.4,5.2,.473,1.0,1.6,.643,1.4,3.3,1.5,0.8,0.2,0.9,2.5,5.9
Dawn Staley*,CHA,G,32,1065,32,32,33.3,3.9,9.4,.415,1.0,3.3,.317,2.9,6.2,.467,2.7,2.8,.934,0.4,2.3,5.5,1.2,0.1,2.8,2.2,11.5
Kate Starbird,SAC,F-G,24,215,24,1,9.0,0.5,2.3,.218,0.1,0.6,.133,0.4,1.7,.250,0.9,1.1,.815,0.4,1.0,0.6,0.5,0.2,0.7,1.0,2.0
Maria Stepanova,PHO,C,32,554,32,2,17.3,3.0,6.2,.485,0.0,0.1,.500,3.0,6.1,.485,1.7,2.8,.625,1.9,5.1,0.8,0.4,1.9,1.3,2.7,7.8
Valerie Still,WAS,F,23,282,23,6,12.3,0.5,2.1,.245,0.0,0.1,.000,0.5,2.0,.261,0.3,0.8,.368,0.7,1.9,0.3,0.2,0.2,0.9,1.7,1.3
Andrea Stinson,CHA,G,32,1041,32,32,32.5,5.4,11.8,.460,0.7,2.1,.309,4.8,9.7,.494,2.0,2.8,.739,1.0,3.5,2.9,1.0,0.6,2.1,1.8,13.6
Tora Suber,ORL,G,25,114,25,0,4.6,0.3,1.0,.292,0.0,0.4,.111,0.2,0.6,.400,0.2,0.4,.500,0.2,0.5,0.4,0.2,0.0,0.4,0.6,0.8
Sheryl Swoopes*,HOU,F-G,32,1100,32,32,34.4,7.1,15.3,.462,1.0,3.1,.337,6.0,12.2,.494,3.1,3.8,.820,1.5,6.3,4.0,2.4,1.4,2.6,1.8,18.3
Sonja Tate,MIN,G,32,828,32,18,25.9,1.6,4.6,.354,0.5,2.1,.239,1.1,2.5,.450,0.7,0.9,.767,1.5,4.0,3.1,1.1,0.1,2.0,2.6,4.5
Tina Thompson*,HOU,F,32,1074,32,32,33.6,4.4,10.6,.419,1.2,3.5,.351,3.2,7.1,.452,2.1,2.7,.782,2.1,6.4,0.9,1.0,1.0,2.3,3.0,12.2
Michele Timms*,PHO,G,30,804,30,29,26.8,2.3,6.4,.354,1.0,3.0,.348,1.2,3.4,.359,1.3,1.6,.776,0.6,2.6,5.0,1.4,0.2,3.0,2.9,6.8
Penny Toler,LAS,G,30,427,30,4,14.2,1.7,5.0,.340,0.1,0.4,.154,1.6,4.6,.358,1.3,1.5,.867,0.4,1.4,2.2,0.4,0.0,1.3,1.2,4.8
Elena Tornikidou,DET,F,11,86,11,0,7.8,0.8,2.1,.391,0.0,0.0,,0.8,2.1,.391,0.2,0.5,.333,0.3,0.8,0.7,0.1,0.1,1.0,0.7,1.8
Chantel Tremitiere,UTA,G,20,191,20,0,9.6,0.5,1.5,.310,0.1,0.4,.250,0.4,1.1,.333,0.1,0.1,1.000,0.2,1.0,1.1,0.3,0.0,0.7,1.4,1.1
Polina Tzekova,HOU,C,32,778,32,32,24.3,2.4,5.5,.429,0.3,1.4,.250,2.0,4.2,.489,1.0,1.3,.775,1.7,5.1,1.0,0.4,0.6,1.6,3.7,6.1
Amaya Valdemoro,HOU,F,17,92,17,0,5.4,0.8,2.1,.371,0.1,0.3,.400,0.6,1.8,.367,0.7,0.9,.750,0.2,0.8,0.5,0.6,0.0,0.7,0.9,2.4
Michele Van Gorp,NYL,C,21,117,21,0,5.6,0.4,1.1,.333,0.0,0.0,,0.4,1.1,.333,0.2,0.2,.800,0.2,0.8,0.3,0.0,0.1,0.1,1.1,1.0
Coquese Washington,NYL,G,19,77,19,0,4.1,0.3,0.9,.278,0.0,0.3,.000,0.3,0.7,.385,0.1,0.1,1.000,0.1,0.4,0.8,0.5,0.0,0.7,0.8,0.6
